idGrade,x,y,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max
879,-41.0,-4.0,25.025,35.705,15.843,2.905,19.67
880,-40.5,-4.0,26.957,38.273,17.593,2.283,20.199
881,-40.0,-4.0,26.946,38.011,17.878,2.363,20.342
882,-39.5,-4.0,26.035,36.357,17.783,2.623,20.02
883,-39.0,-4.0,24.093,33.476,17.449,2.909,18.605
884,-38.5,-4.0,26.811,34.488,20.032,2.639,18.83
885,-38.0,-4.0,26.884,36.299,18.637,2.713,19.689
886,-37.5,-4.0,27.084,37.017,18.22,2.81,19.907
887,-37.0,-4.0,27.101,37.182,18.033,2.894,20.034
888,-34.5,-4.0,26.464,36.519,17.654,2.917,20.602
889,-34.0,-4.0,26.393,36.445,17.641,2.884,20.647
890,-33.5,-4.0,26.348,36.372,17.616,2.864,20.607
891,-73.5,-4.5,25.646,36.969,14.827,1.087,24.39
892,-73.0,-4.5,25.653,36.951,14.75,1.078,24.049
893,-72.5,-4.5,25.654,36.845,15.003,1.054,24.587
894,-72.0,-4.5,25.641,36.772,15.028,1.039,24.611
895,-71.5,-4.5,25.593,36.677,14.895,1.02,24.369
896,-71.0,-4.5,25.617,36.597,15.019,0.993,24.079
897,-70.5,-4.5,25.611,36.523,15.075,0.976,24.043
898,-70.0,-4.5,25.66,36.507,15.283,0.97,23.936
899,-69.5,-4.5,25.699,36.53,15.34,0.961,23.793
900,-69.0,-4.5,25.751,36.601,15.412,0.952,23.54
901,-68.5,-4.5,25.798,36.658,15.477,0.953,23.431
902,-68.0,-4.5,25.857,36.724,15.575,0.954,23.266
903,-67.5,-4.5,25.981,36.856,15.873,0.98,23.148
904,-67.0,-4.5,26.14,36.896,16.308,0.985,22.296
905,-66.5,-4.5,26.246,37.026,16.793,0.954,21.77
906,-66.0,-4.5,26.363,37.079,17.17,0.946,21.318
907,-65.5,-4.5,26.51,37.137,17.705,0.958,21.06
908,-65.0,-4.5,26.6,37.197,18.033,0.98,20.923
909,-64.5,-4.5,26.738,37.25,18.648,1.011,20.8
910,-64.0,-4.5,26.864,37.328,19.161,1.066,20.951
911,-63.5,-4.5,26.969,37.386,19.598,1.136,21.406
912,-63.0,-4.5,26.992,37.406,19.682,1.155,21.568
913,-62.5,-4.5,26.946,37.381,19.476,1.083,20.847
914,-62.0,-4.5,26.924,37.34,19.453,1.007,19.939
915,-61.5,-4.5,26.959,37.272,19.71,0.981,19.388
916,-61.0,-4.5,27.007,37.251,19.921,0.971,18.863
917,-60.5,-4.5,27.003,37.21,19.934,0.962,18.613
918,-60.0,-4.5,26.997,37.17,20.009,0.894,17.793
919,-59.5,-4.5,26.972,37.144,20.043,0.799,16.53
920,-59.0,-4.5,26.942,37.086,20.087,0.745,15.858
921,-58.5,-4.5,26.9,37.007,20.066,0.751,16.152
922,-58.0,-4.5,26.86,36.932,20.094,0.754,16.495
923,-57.5,-4.5,26.868,36.903,20.107,0.77,16.737
924,-57.0,-4.5,26.969,36.891,20.187,0.826,17.157
925,-56.5,-4.5,27.249,36.87,20.575,0.92,17.529
926,-56.0,-4.5,27.54,36.85,20.974,0.983,17.496
927,-55.5,-4.5,27.203,36.863,20.407,0.965,18.114
928,-55.0,-4.5,26.823,36.942,19.685,0.947,18.97
929,-54.5,-4.5,26.626,37.072,19.227,0.906,19.114
930,-54.0,-4.5,26.539,37.058,19.084,0.901,19.281
931,-53.5,-4.5,26.45,36.831,19.102,0.949,19.801
932,-53.0,-4.5,26.374,36.651,19.095,0.979,20.222
933,-52.5,-4.5,26.357,36.74,18.87,1.027,20.883
934,-52.0,-4.5,26.432,36.902,18.677,1.078,21.582
935,-51.5,-4.5,26.555,37.01,18.625,1.101,21.881
936,-51.0,-4.5,26.673,36.997,18.685,1.077,21.733
937,-50.5,-4.5,26.695,36.78,18.742,1.12,22.97
938,-50.0,-4.5,26.62,36.207,18.785,1.284,26.295
939,-49.5,-4.5,26.658,36.725,18.597,1.21,25.036
940,-49.0,-4.5,26.661,37.328,18.073,1.257,25.11
941,-48.5,-4.5,26.573,37.718,17.515,1.315,24.034
942,-48.0,-4.5,26.402,37.758,17.203,1.357,23.382
943,-47.5,-4.5,26.254,37.653,17.828,1.661,29.231
944,-47.0,-4.5,26.703,38.387,17.354,1.669,26.034
945,-46.5,-4.5,26.829,39.324,16.839,2.116,28.521
946,-46.0,-4.5,26.974,38.943,17.167,1.782,25.007
947,-45.5,-4.5,27.223,38.934,17.513,1.564,22.321
948,-45.0,-4.5,27.569,39.213,18.062,1.335,20.25
949,-44.5,-4.5,27.542,39.174,17.989,1.413,21.127
950,-44.0,-4.5,27.391,39.092,17.643,1.625,25.025
951,-43.5,-4.5,27.378,39.329,17.392,1.578,31.65
952,-43.0,-4.5,27.525,39.371,17.543,1.654,27.527
953,-42.5,-4.5,27.655,39.566,17.838,1.8,23.197
954,-42.0,-4.5,27.844,40.187,18.405,1.882,21.854
955,-41.5,-4.5,27.518,39.601,18.118,2.067,21.715
956,-41.0,-4.5,26.957,38.361,17.487,2.328,22.235
957,-40.5,-4.5,26.99,38.169,17.602,2.364,22.223
958,-40.0,-4.5,26.871,37.777,17.705,2.425,21.53
959,-39.5,-4.5,26.24,36.653,17.667,2.551,20.595
960,-39.0,-4.5,23.939,33.691,17.05,2.904,18.838
961,-38.5,-4.5,26.126,35.997,17.925,2.73,19.691
962,-38.0,-4.5,27.283,37.238,18.405,2.737,19.652
963,-37.5,-4.5,27.434,37.229,18.369,2.953,19.325
964,-37.0,-4.5,27.326,37.236,18.126,3.072,19.566
965,-36.5,-4.5,27.247,37.307,18.038,3.171,19.888
966,-36.0,-4.5,27.011,37.078,17.911,3.104,20.202
967,-35.5,-4.5,26.752,36.765,17.839,3.039,20.501
968,-35.0,-4.5,26.585,36.499,17.83,3.004,20.656
969,-34.5,-4.5,26.42,36.303,17.736,2.97,20.702
970,-34.0,-4.5,26.339,36.314,17.651,2.915,20.708
971,-33.5,-4.5,26.307,36.325,17.633,2.868,20.758
972,-73.5,-5.0,25.677,37.028,14.799,1.092,23.943
973,-73.0,-5.0,25.671,36.986,14.821,1.082,23.841
974,-72.5,-5.0,25.626,36.905,14.683,1.066,23.605
975,-72.0,-5.0,25.616,36.783,14.868,1.041,24.074
976,-71.5,-5.0,25.624,36.674,14.963,1.013,23.903
977,-71.0,-5.0,25.606,36.551,15.032,0.988,23.881
978,-70.5,-5.0,25.594,36.437,15.119,0.962,23.793
979,-70.0,-5.0,25.626,36.392,15.296,0.95,23.653
980,-69.5,-5.0,25.658,36.417,15.321,0.943,23.509
981,-69.0,-5.0,25.69,36.475,15.306,0.948,23.449
982,-68.5,-5.0,25.758,36.6,15.329,0.949,23.168
983,-68.0,-5.0,25.833,36.746,15.366,0.968,23.178
984,-67.5,-5.0,25.95,36.846,15.644,0.98,22.816
985,-67.0,-5.0,26.039,36.923,15.833,0.982,22.494
986,-66.5,-5.0,26.212,37.004,16.409,0.97,21.486
987,-66.0,-5.0,26.331,37.085,16.894,0.942,20.851
988,-65.5,-5.0,26.424,37.127,17.189,0.95,20.739
989,-65.0,-5.0,26.525,37.162,17.579,0.964,20.546
990,-64.5,-5.0,26.653,37.253,18.079,0.984,20.654
991,-64.0,-5.0,26.761,37.301,18.574,1.024,20.823
992,-63.5,-5.0,26.838,37.355,18.945,1.052,20.894
993,-63.0,-5.0,26.871,37.37,19.073,1.055,20.833
994,-62.5,-5.0,26.869,37.375,19.071,1.024,20.454
995,-62.0,-5.0,26.843,37.356,19.038,0.975,19.884
996,-61.5,-5.0,26.867,37.347,19.17,0.948,19.264
997,-61.0,-5.0,26.852,37.322,19.238,0.932,18.993
998,-60.5,-5.0,26.874,37.278,19.388,0.922,18.686
999,-60.0,-5.0,26.865,37.244,19.46,0.879,18.167
1000,-59.5,-5.0,26.864,37.205,19.543,0.836,17.593
1001,-59.0,-5.0,26.846,37.156,19.606,0.807,17.213
1002,-58.5,-5.0,26.83,37.105,19.621,0.804,17.184
1003,-58.0,-5.0,26.817,37.049,19.672,0.807,17.259
1004,-57.5,-5.0,26.842,37.009,19.76,0.818,17.312
1005,-57.0,-5.0,26.902,36.987,19.787,0.862,17.594
1006,-56.5,-5.0,27.019,36.947,19.971,0.912,17.984
1007,-56.0,-5.0,27.1,36.927,20.08,0.958,18.27
1008,-55.5,-5.0,26.963,36.942,19.784,0.971,18.779
1009,-55.0,-5.0,26.766,37.006,19.358,0.978,19.416
1010,-54.5,-5.0,26.627,37.043,19.063,0.979,19.873
1011,-54.0,-5.0,26.552,37.064,18.82,0.999,20.195
1012,-53.5,-5.0,26.492,37.023,18.734,1.028,20.757
1013,-53.0,-5.0,26.453,37.008,18.592,1.082,21.249
1014,-52.5,-5.0,26.444,37.069,18.371,1.123,21.862
1015,-52.0,-5.0,26.468,37.164,18.198,1.157,22.518
1016,-51.5,-5.0,26.519,37.28,18.099,1.178,22.978
1017,-51.0,-5.0,26.58,37.278,18.132,1.176,23.373
1018,-50.5,-5.0,26.612,37.201,18.149,1.211,24.286
1019,-50.0,-5.0,26.633,37.177,18.098,1.244,25.545
1020,-49.5,-5.0,26.62,37.281,17.857,1.272,28.219
1021,-49.0,-5.0,26.597,37.394,17.604,1.291,31.162
1022,-48.5,-5.0,26.62,38.073,17.258,1.316,25.856
1023,-48.0,-5.0,26.473,38.038,16.886,1.267,22.218
1024,-47.5,-5.0,26.782,38.448,17.065,1.342,24.058
1025,-47.0,-5.0,26.876,38.59,17.051,1.465,24.145
1026,-46.5,-5.0,26.957,38.767,17.044,1.609,24.287
1027,-46.0,-5.0,27.067,38.896,17.073,1.598,23.357
1028,-45.5,-5.0,27.238,39.208,17.085,1.528,21.806
1029,-45.0,-5.0,27.337,39.325,17.183,1.495,21.394
1030,-44.5,-5.0,27.337,39.233,17.249,1.549,22.611
1031,-44.0,-5.0,27.348,39.294,17.176,1.593,25.982
1032,-43.5,-5.0,27.333,39.567,16.944,1.454,36.408
1033,-43.0,-5.0,27.914,39.755,17.35,1.417,24.176
1034,-42.5,-5.0,27.875,39.817,17.633,1.603,22.454
1035,-42.0,-5.0,27.88,40.104,18.145,1.757,22.661
1036,-41.5,-5.0,27.436,39.26,17.643,2.075,23.11
1037,-41.0,-5.0,27.499,38.959,17.903,2.217,25.022
1038,-40.5,-5.0,27.667,38.982,18.197,2.242,26.424
1039,-40.0,-5.0,27.176,38.13,17.727,2.364,22.582
1040,-39.5,-5.0,27.359,37.723,18.104,2.226,20.876
1041,-39.0,-5.0,27.175,37.498,18.054,2.378,20.771
1042,-38.5,-5.0,27.714,38.25,17.952,2.569,19.882
1043,-38.0,-5.0,27.719,37.863,18.521,2.692,19.548
1044,-37.5,-5.0,27.577,36.955,18.413,3.239,18.641
1045,-37.0,-5.0,27.501,37.351,18.095,3.178,19.154
1046,-36.5,-5.0,27.889,37.592,18.707,4.164,19.222
1047,-36.0,-5.0,27.121,37.072,18.028,3.278,20.059
1048,-35.5,-5.0,26.694,36.325,18.04,3.161,20.714
1049,-35.0,-5.0,26.507,35.92,18.115,3.153,21.031
1050,-34.5,-5.0,26.347,35.941,17.885,3.059,20.985
1051,-74.0,-5.5,25.687,37.081,14.906,1.105,24.109
1052,-73.5,-5.5,25.7,37.076,14.886,1.096,23.656
1053,-73.0,-5.5,25.668,37.022,14.788,1.083,23.322
1054,-72.5,-5.5,25.653,36.954,14.79,1.071,23.338
1055,-72.0,-5.5,25.626,36.845,14.78,1.054,23.482
1056,-71.5,-5.5,25.623,36.672,14.975,1.016,23.753
1057,-71.0,-5.5,25.595,36.488,15.081,0.979,23.743
1058,-70.5,-5.5,25.576,36.303,15.252,0.937,23.566
1059,-70.0,-5.5,25.602,36.222,15.451,0.911,23.308
1060,-69.5,-5.5,25.614,36.236,15.434,0.909,23.239
1061,-69.0,-5.5,25.647,36.352,15.313,0.926,23.225
1062,-68.5,-5.5,25.726,36.569,15.218,0.952,23.166
1063,-68.0,-5.5,25.799,36.714,15.198,0.966,22.956
1064,-67.5,-5.5,25.883,36.829,15.274,0.972,22.644
1065,-67.0,-5.5,26.015,36.924,15.607,0.981,22.167
1066,-66.5,-5.5,26.161,37.017,16.02,0.981,21.762
1067,-66.0,-5.5,26.308,37.072,16.632,0.934,20.475
1068,-65.5,-5.5,26.402,37.14,16.823,0.941,20.507
1069,-65.0,-5.5,26.485,37.163,17.14,0.945,20.289
1070,-64.5,-5.5,26.546,37.197,17.447,0.952,20.26
1071,-64.0,-5.5,26.625,37.28,17.82,0.971,20.519
1072,-63.5,-5.5,26.706,37.331,18.205,0.988,20.544
1073,-63.0,-5.5,26.752,37.358,18.392,0.984,20.414
1074,-62.5,-5.5,26.755,37.383,18.433,0.973,20.24
1075,-62.0,-5.5,26.769,37.397,18.528,0.954,19.788
1076,-61.5,-5.5,26.729,37.426,18.5,0.928,19.504
1077,-61.0,-5.5,26.728,37.389,18.653,0.906,19.224
1078,-60.5,-5.5,26.727,37.388,18.77,0.876,18.939
1079,-60.0,-5.5,26.736,37.349,18.87,0.871,18.724
1080,-59.5,-5.5,26.724,37.3,18.894,0.854,18.4
1081,-59.0,-5.5,26.718,37.258,18.963,0.848,18.179
1082,-58.5,-5.5,26.719,37.224,18.971,0.854,18.07
1083,-58.0,-5.5,26.718,37.189,18.997,0.862,18.15
1084,-57.5,-5.5,26.739,37.157,19.066,0.875,18.198
1085,-57.0,-5.5,26.774,37.097,19.184,0.894,18.172
1086,-56.5,-5.5,26.818,37.058,19.31,0.919,18.584
1087,-56.0,-5.5,26.824,37.072,19.272,0.949,18.973
1088,-55.5,-5.5,26.771,37.062,19.129,0.983,19.402
1089,-55.0,-5.5,26.666,37.11,18.854,1.007,20.009
1090,-54.5,-5.5,26.594,37.214,18.561,1.031,20.514
1091,-54.0,-5.5,26.539,37.228,18.433,1.051,20.92
1092,-53.5,-5.5,26.497,37.244,18.247,1.103,21.483
1093,-53.0,-5.5,26.447,37.283,18.019,1.156,22.062
1094,-52.5,-5.5,26.436,37.369,17.779,1.212,22.639
1095,-52.0,-5.5,26.431,37.453,17.602,1.24,23.284
1096,-51.5,-5.5,26.441,37.54,17.508,1.243,23.933
1097,-51.0,-5.5,26.476,37.607,17.516,1.255,24.527
1098,-50.5,-5.5,26.526,37.64,17.506,1.273,25.306
1099,-50.0,-5.5,26.582,37.679,17.484,1.287,26.553
1100,-49.5,-5.5,26.582,37.526,17.455,1.29,30.526
1101,-49.0,-5.5,26.525,36.985,17.587,1.277,37.306
1102,-48.5,-5.5,26.834,39.029,17.277,1.387,29.522
1103,-48.0,-5.5,27.123,40.54,17.432,1.476,31.122
1104,-47.5,-5.5,27.384,38.98,16.493,0.851,20.234
1105,-47.0,-5.5,27.032,38.804,16.701,1.281,22.798
1106,-46.5,-5.5,27.08,38.716,16.953,1.499,23.595
1107,-46.0,-5.5,27.184,38.785,17.045,1.541,23.471
1108,-45.5,-5.5,27.385,39.725,16.807,1.429,20.251
1109,-45.0,-5.5,27.429,39.88,16.773,1.413,19.846
1110,-44.5,-5.5,27.289,39.489,16.719,1.481,22.044
1111,-44.0,-5.5,27.318,39.511,16.731,1.526,23.72
1112,-43.5,-5.5,27.382,39.512,16.861,1.615,26.514
1113,-43.0,-5.5,27.502,39.631,16.888,1.604,26.812
1114,-42.5,-5.5,27.494,39.631,16.968,1.708,26.104
1115,-42.0,-5.5,27.468,39.532,17.204,1.916,24.58
1116,-41.5,-5.5,27.384,39.215,17.293,2.098,23.864
1117,-41.0,-5.5,27.466,38.984,17.619,2.22,24.593
1118,-40.5,-5.5,27.532,38.788,17.808,2.285,24.784
1119,-40.0,-5.5,27.3,38.297,17.553,2.371,22.747
1120,-39.5,-5.5,27.409,38.051,17.898,2.323,22.107
1121,-39.0,-5.5,27.575,38.169,18.183,2.446,22.762
1122,-38.5,-5.5,27.826,38.453,18.402,2.61,22.689
1123,-38.0,-5.5,27.873,38.404,18.801,2.665,20.229
1124,-37.5,-5.5,27.642,38.034,18.347,2.714,19.882
1125,-37.0,-5.5,27.588,38.134,16.857,1.863,17.729
1126,-36.5,-5.5,27.465,37.637,17.766,3.033,19.189
1127,-36.0,-5.5,26.888,36.784,17.896,3.158,20.287
1128,-35.5,-5.5,26.564,35.037,18.728,3.445,21.52
1129,-35.0,-5.5,26.501,34.364,19.115,3.569,21.999
1130,-34.5,-5.5,26.285,35.4,18.182,3.177,21.306
1131,-74.0,-6.0,25.717,37.14,14.913,1.111,23.688
1132,-73.5,-6.0,25.706,37.12,14.892,1.096,23.074
1133,-73.0,-6.0,25.71,37.098,14.953,1.085,22.79
1134,-72.5,-6.0,25.694,37.035,14.941,1.075,22.838
1135,-72.0,-6.0,25.655,36.907,14.878,1.061,23.196
1136,-71.5,-6.0,25.623,36.707,14.901,1.028,23.448
1137,-71.0,-6.0,25.584,36.429,15.129,0.973,23.705
1138,-70.5,-6.0,25.557,36.122,15.473,0.901,23.336
1139,-70.0,-6.0,25.562,35.927,15.805,0.847,22.891
1140,-69.5,-6.0,25.571,35.976,15.723,0.855,22.898
1141,-69.0,-6.0,25.615,36.235,15.385,0.907,23.151
1142,-68.5,-6.0,25.677,36.482,15.111,0.948,23.144
1143,-68.0,-6.0,25.768,36.697,15.02,0.967,22.792
1144,-67.5,-6.0,25.859,36.835,15.061,0.975,22.403
1145,-67.0,-6.0,25.997,36.953,15.415,0.973,21.819
1146,-66.5,-6.0,26.144,37.018,15.803,0.974,21.366
1147,-66.0,-6.0,26.281,37.079,16.171,0.953,20.53
1148,-65.5,-6.0,26.393,37.099,16.593,0.918,19.876
1149,-65.0,-6.0,26.465,37.104,16.84,0.911,19.556
1150,-64.5,-6.0,26.49,37.165,16.949,0.921,19.779
1151,-64.0,-6.0,26.528,37.233,17.176,0.93,20.031
1152,-63.5,-6.0,26.579,37.322,17.368,0.945,20.387
1153,-63.0,-6.0,26.629,37.366,17.612,0.941,20.274
1154,-62.5,-6.0,26.64,37.409,17.673,0.951,20.097
1155,-62.0,-6.0,26.622,37.457,17.736,0.946,20.027
1156,-61.5,-6.0,26.602,37.462,17.845,0.928,19.883
1157,-61.0,-6.0,26.569,37.452,17.929,0.9,19.616
1158,-60.5,-6.0,26.542,37.478,17.993,0.866,19.444
1159,-60.0,-6.0,26.535,37.464,18.045,0.86,19.363
1160,-59.5,-6.0,26.54,37.429,18.093,0.86,19.159
1161,-59.0,-6.0,26.559,37.38,18.193,0.874,18.999
1162,-58.5,-6.0,26.573,37.362,18.162,0.887,18.883
1163,-58.0,-6.0,26.582,37.329,18.198,0.901,18.927
1164,-57.5,-6.0,26.62,37.309,18.361,0.907,18.898
1165,-57.0,-6.0,26.63,37.309,18.37,0.927,19.197
1166,-56.5,-6.0,26.647,37.262,18.44,0.951,19.205
1167,-56.0,-6.0,26.631,37.244,18.393,0.973,19.723
1168,-55.5,-6.0,26.616,37.207,18.439,1.0,20.001
1169,-55.0,-6.0,26.574,37.313,18.22,1.037,20.503
1170,-54.5,-6.0,26.533,37.396,18.011,1.062,20.961
1171,-54.0,-6.0,26.493,37.435,17.871,1.098,21.488
1172,-53.5,-6.0,26.459,37.481,17.702,1.15,22.02
1173,-53.0,-6.0,26.427,37.537,17.443,1.224,22.589
1174,-52.5,-6.0,26.397,37.561,17.226,1.313,23.136
1175,-52.0,-6.0,26.355,37.623,16.987,1.369,23.671
1176,-51.5,-6.0,26.312,37.731,16.946,1.327,24.789
1177,-51.0,-6.0,26.316,37.869,16.928,1.305,25.751
1178,-50.5,-6.0,26.425,38.0,16.916,1.314,26.287
1179,-50.0,-6.0,26.512,38.112,16.905,1.324,27.145
1180,-49.5,-6.0,26.568,38.102,16.913,1.328,28.021
1181,-49.0,-6.0,26.641,38.234,16.917,1.33,28.248
1182,-48.5,-6.0,26.804,39.074,16.851,1.366,27.496
1183,-48.0,-6.0,26.945,39.659,16.815,1.374,27.352
1184,-47.5,-6.0,26.937,38.996,16.276,1.223,23.129
1185,-47.0,-6.0,26.924,38.855,16.296,1.322,22.71
1186,-46.5,-6.0,27.086,38.724,16.783,1.491,23.467
1187,-46.0,-6.0,27.225,38.667,17.07,1.544,23.962
1188,-45.5,-6.0,27.194,39.257,16.681,1.51,21.703
1189,-45.0,-6.0,27.238,39.486,16.591,1.486,21.233
1190,-44.5,-6.0,27.278,39.856,16.175,1.252,20.744
1191,-44.0,-6.0,27.305,39.933,16.136,1.237,21.042
1192,-43.5,-6.0,27.355,39.703,16.596,1.615,25.187
1193,-43.0,-6.0,27.11,39.793,15.92,1.465,34.877
1194,-42.5,-6.0,27.032,39.771,15.743,1.475,36.674
1195,-42.0,-6.0,27.447,39.746,16.863,1.94,26.265
1196,-41.5,-6.0,27.45,39.542,17.091,2.086,24.645
1197,-41.0,-6.0,27.34,38.982,17.138,2.245,23.266
1198,-40.5,-6.0,27.434,38.266,17.304,2.399,21.57
1199,-40.0,-6.0,27.373,38.228,17.332,2.418,22.084
1200,-39.5,-6.0,27.391,38.333,17.56,2.453,25.263
1201,-39.0,-6.0,27.804,38.624,18.297,2.559,26.319
1202,-38.5,-6.0,28.673,39.354,19.802,2.727,28.561
1203,-38.0,-6.0,27.613,38.338,18.109,2.632,21.711
1204,-37.5,-6.0,27.5,38.142,17.911,2.689,20.944
1205,-37.0,-6.0,27.444,37.999,17.657,2.66,20.712
1206,-36.5,-6.0,26.961,37.418,17.453,2.794,20.328
1207,-36.0,-6.0,26.385,36.422,17.585,3.046,20.578
1208,-35.5,-6.0,26.352,34.405,18.919,3.552,21.867
1209,-35.0,-6.0,26.469,33.623,19.56,3.752,22.456
1210,-34.5,-6.0,26.132,35.188,18.145,3.132,21.416
1211,-74.5,-6.5,25.709,37.165,14.913,1.129,24.299
1212,-74.0,-6.5,25.718,37.17,14.893,1.114,23.309
1213,-73.5,-6.5,25.749,37.191,15.07,1.098,22.494
1214,-73.0,-6.5,25.771,37.202,15.208,1.08,21.825
1215,-72.5,-6.5,25.758,37.156,15.191,1.072,21.856
1216,-72.0,-6.5,25.699,37.012,15.011,1.07,22.672
1217,-71.5,-6.5,25.634,36.77,14.892,1.047,23.489
1218,-71.0,-6.5,25.571,36.436,15.023,0.99,23.802
1219,-70.5,-6.5,25.54,35.991,15.6,0.878,23.193
1220,-70.0,-6.5,25.537,35.619,16.27,0.77,22.329
1221,-69.5,-6.5,25.545,35.742,16.055,0.802,22.557
1222,-69.0,-6.5,25.587,36.149,15.402,0.893,23.089
1223,-68.5,-6.5,25.652,36.478,14.957,0.95,23.081
1224,-68.0,-6.5,25.734,36.702,14.766,0.978,22.734
1225,-67.5,-6.5,25.839,36.868,14.804,0.982,22.162
1226,-67.0,-6.5,25.976,36.978,15.153,0.977,21.542
1227,-66.5,-6.5,26.108,37.064,15.439,0.968,21.134
1228,-66.0,-6.5,26.266,37.073,15.934,0.948,20.413
1229,-65.5,-6.5,26.412,37.039,16.49,0.887,19.047
1230,-65.0,-6.5,26.48,37.006,16.69,0.862,18.419
1231,-64.5,-6.5,26.493,37.056,16.744,0.871,18.687
1232,-64.0,-6.5,26.471,37.184,16.69,0.898,19.545
1233,-63.5,-6.5,26.467,37.323,16.555,0.922,20.064
1234,-63.0,-6.5,26.506,37.403,16.698,0.927,20.308
1235,-62.5,-6.5,26.539,37.471,16.937,0.93,20.251
1236,-62.0,-6.5,26.505,37.493,17.052,0.942,20.318
1237,-61.5,-6.5,26.49,37.52,17.251,0.924,20.205
1238,-61.0,-6.5,26.443,37.571,17.364,0.876,19.976
1239,-60.5,-6.5,26.377,37.598,17.412,0.823,19.828
1240,-60.0,-6.5,26.316,37.656,17.327,0.784,19.75
1241,-59.5,-6.5,26.348,37.611,17.387,0.812,19.708
1242,-59.0,-6.5,26.417,37.541,17.481,0.865,19.624
1243,-58.5,-6.5,26.446,37.503,17.48,0.899,19.483
1244,-58.0,-6.5,26.461,37.47,17.504,0.925,19.549
1245,-57.5,-6.5,26.47,37.45,17.523,0.942,19.572
1246,-57.0,-6.5,26.484,37.465,17.506,0.965,19.814
1247,-56.5,-6.5,26.494,37.468,17.551,0.994,19.932
1248,-56.0,-6.5,26.47,37.459,17.506,1.01,20.208
1249,-55.5,-6.5,26.459,37.492,17.451,1.036,20.551
1250,-55.0,-6.5,26.444,37.526,17.39,1.068,20.927
1251,-54.5,-6.5,26.453,37.623,17.326,1.093,21.31
1252,-54.0,-6.5,26.441,37.649,17.305,1.144,21.91
1253,-53.5,-6.5,26.433,37.658,17.158,1.204,22.265
1254,-53.0,-6.5,26.412,37.738,16.971,1.285,22.898
1255,-52.5,-6.5,26.341,37.67,16.752,1.413,23.257
1256,-52.0,-6.5,26.26,37.513,16.506,1.589,22.857
1257,-51.5,-6.5,26.114,37.819,16.542,1.368,25.735
1258,-51.0,-6.5,25.942,37.991,16.441,1.257,27.982
1259,-50.5,-6.5,26.289,38.33,16.43,1.336,28.206
1260,-50.0,-6.5,26.4,38.698,16.26,1.383,30.283
1261,-49.5,-6.5,26.486,38.621,16.3,1.361,28.515
1262,-49.0,-6.5,26.56,38.579,16.258,1.319,25.812
1263,-48.5,-6.5,26.572,38.686,15.968,1.269,23.789
1264,-48.0,-6.5,26.597,38.816,15.617,1.236,22.653
1265,-47.5,-6.5,26.421,38.705,14.077,1.157,21.289
1266,-47.0,-6.5,26.699,38.859,15.388,1.304,21.9
1267,-46.5,-6.5,26.892,38.931,16.113,1.442,22.284
1268,-46.0,-6.5,26.984,39.014,16.273,1.505,22.162
1269,-45.5,-6.5,27.029,39.17,16.303,1.535,21.734
1270,-45.0,-6.5,27.087,39.354,16.337,1.533,21.346
1271,-44.5,-6.5,27.157,39.573,16.309,1.467,21.117
1272,-44.0,-6.5,27.257,39.698,16.392,1.52,21.729
1273,-43.5,-6.5,27.531,40.039,16.784,1.654,23.414
1274,-43.0,-6.5,28.012,40.863,17.377,1.581,24.428
1275,-42.5,-6.5,27.5,40.153,16.282,1.77,28.011
1276,-42.0,-6.5,27.65,40.214,16.771,1.976,26.281
1277,-41.5,-6.5,27.661,40.042,17.144,2.054,25.26
1278,-41.0,-6.5,27.344,39.208,16.866,2.259,22.66
1279,-40.5,-6.5,27.101,38.669,16.904,2.339,21.955
1280,-40.0,-6.5,27.105,38.461,16.989,2.391,22.756
1281,-39.5,-6.5,27.459,38.418,17.479,2.467,28.818
1282,-39.0,-6.5,27.482,38.42,17.452,2.476,27.798
1283,-38.5,-6.5,27.406,38.405,16.809,2.384,22.625
1284,-38.0,-6.5,27.292,38.267,16.76,2.483,21.583
1285,-37.5,-6.5,27.499,38.29,17.533,2.762,21.851
1286,-37.0,-6.5,28.753,39.119,19.109,2.985,24.059
1287,-36.5,-6.5,26.536,37.213,17.219,2.907,20.948
1288,-36.0,-6.5,25.435,35.892,17.021,3.095,19.996
1289,-35.5,-6.5,25.231,35.142,17.368,3.186,20.17
1290,-35.0,-6.5,25.768,34.995,17.892,3.013,21.427
1291,-34.5,-6.5,25.923,35.174,17.889,2.846,21.683
1292,-34.0,-6.5,25.925,35.604,17.628,2.791,21.29
1293,-74.5,-7.0,25.692,37.176,14.799,1.137,24.308
1294,-74.0,-7.0,25.738,37.206,14.96,1.125,23.282
1295,-73.5,-7.0,25.794,37.254,15.254,1.098,21.846
1296,-73.0,-7.0,25.857,37.335,15.602,1.055,20.153
1297,-72.5,-7.0,25.859,37.329,15.637,1.044,19.939
1298,-72.0,-7.0,25.764,37.141,15.217,1.071,21.79
1299,-71.5,-7.0,25.645,36.869,14.813,1.079,23.682
1300,-71.0,-7.0,25.556,36.547,14.73,1.049,24.647
1301,-70.5,-7.0,25.521,36.16,15.161,0.957,24.242
1302,-70.0,-7.0,25.53,35.788,15.89,0.829,22.937
1303,-69.5,-7.0,25.54,35.903,15.69,0.852,23.029
1304,-69.0,-7.0,25.573,36.268,15.065,0.928,23.374
