idGrade,x,y
2256,-62.5,-13.5
2257,-62.0,-13.5
2258,-61.5,-13.5
2259,-61.0,-13.5
2260,-60.5,-13.5
2261,-60.0,-13.5
2262,-59.5,-13.5
2263,-59.0,-13.5
2264,-58.5,-13.5
2265,-58.0,-13.5
2266,-57.5,-13.5
2267,-57.0,-13.5
2268,-56.5,-13.5
2269,-56.0,-13.5
2270,-55.5,-13.5
2271,-55.0,-13.5
2272,-54.5,-13.5
2273,-54.0,-13.5
2274,-53.5,-13.5
2275,-53.0,-13.5
2276,-52.5,-13.5
2277,-52.0,-13.5
2278,-51.5,-13.5
2279,-51.0,-13.5
2280,-50.5,-13.5
2281,-50.0,-13.5
2282,-49.5,-13.5
2283,-49.0,-13.5
2284,-48.5,-13.5
2285,-48.0,-13.5
2286,-47.5,-13.5
2287,-47.0,-13.5
2288,-46.5,-13.5
2289,-46.0,-13.5
2290,-45.5,-13.5
2291,-45.0,-13.5
2292,-44.5,-13.5
2293,-44.0,-13.5
2294,-43.5,-13.5
2295,-43.0,-13.5
2296,-42.5,-13.5
2297,-42.0,-13.5
2298,-41.5,-13.5
2299,-41.0,-13.5
2300,-40.5,-13.5
2301,-40.0,-13.5
2302,-39.5,-13.5
2303,-39.0,-13.5
2304,-38.5,-13.5
2305,-38.0,-13.5
2306,-37.5,-13.5
2307,-62.5,-14.0
2308,-62.0,-14.0
2309,-61.5,-14.0
2310,-61.0,-14.0
2311,-60.5,-14.0
2312,-60.0,-14.0
2313,-59.5,-14.0
2314,-59.0,-14.0
2315,-58.5,-14.0
2316,-58.0,-14.0
2317,-57.5,-14.0
2318,-57.0,-14.0
2319,-56.5,-14.0
2320,-56.0,-14.0
2321,-55.5,-14.0
2322,-55.0,-14.0
2323,-54.5,-14.0
2324,-54.0,-14.0
2325,-53.5,-14.0
2326,-53.0,-14.0
2327,-52.5,-14.0
2328,-52.0,-14.0
2329,-51.5,-14.0
2330,-51.0,-14.0
2331,-50.5,-14.0
2332,-50.0,-14.0
2333,-49.5,-14.0
2334,-49.0,-14.0
2335,-48.5,-14.0
2336,-48.0,-14.0
2337,-47.5,-14.0
2338,-47.0,-14.0
2339,-46.5,-14.0
2340,-46.0,-14.0
2341,-45.5,-14.0
2342,-45.0,-14.0
2343,-44.5,-14.0
2344,-44.0,-14.0
2345,-43.5,-14.0
2346,-43.0,-14.0
2347,-42.5,-14.0
2348,-42.0,-14.0
2349,-41.5,-14.0
2350,-41.0,-14.0
2351,-40.5,-14.0
2352,-40.0,-14.0
2353,-39.5,-14.0
2354,-39.0,-14.0
2355,-38.5,-14.0
2356,-38.0,-14.0
2357,-62.0,-14.5
2358,-61.5,-14.5
2359,-61.0,-14.5
2360,-60.5,-14.5
2361,-60.0,-14.5
2362,-59.5,-14.5
2363,-59.0,-14.5
2364,-58.5,-14.5
2365,-58.0,-14.5
2366,-57.5,-14.5
2367,-57.0,-14.5
2368,-56.5,-14.5
2369,-56.0,-14.5
2370,-55.5,-14.5
2371,-55.0,-14.5
2372,-54.5,-14.5
2373,-54.0,-14.5
2374,-53.5,-14.5
2375,-53.0,-14.5
2376,-52.5,-14.5
2377,-52.0,-14.5
2378,-51.5,-14.5
2379,-51.0,-14.5
2380,-50.5,-14.5
2381,-50.0,-14.5
2382,-49.5,-14.5
2383,-49.0,-14.5
2384,-48.5,-14.5
2385,-48.0,-14.5
2386,-47.5,-14.5
2387,-47.0,-14.5
2388,-46.5,-14.5
2389,-46.0,-14.5
2390,-45.5,-14.5
2391,-45.0,-14.5
2392,-44.5,-14.5
2393,-44.0,-14.5
2394,-43.5,-14.5
2395,-43.0,-14.5
2396,-42.5,-14.5
2397,-42.0,-14.5
2398,-41.5,-14.5
2399,-41.0,-14.5
2400,-40.5,-14.5
2401,-40.0,-14.5
2402,-39.5,-14.5
2403,-39.0,-14.5
2404,-38.5,-14.5
2405,-61.5,-15.0
2406,-61.0,-15.0
2407,-60.5,-15.0
2408,-60.0,-15.0
2409,-59.5,-15.0
2410,-59.0,-15.0
2411,-58.5,-15.0
2412,-58.0,-15.0
2413,-57.5,-15.0
2414,-57.0,-15.0
2415,-56.5,-15.0
2416,-56.0,-15.0
2417,-55.5,-15.0
2418,-55.0,-15.0
2419,-54.5,-15.0
2420,-54.0,-15.0
2421,-53.5,-15.0
2422,-53.0,-15.0
2423,-52.5,-15.0
2424,-52.0,-15.0
2425,-51.5,-15.0
2426,-51.0,-15.0
2427,-50.5,-15.0
2428,-50.0,-15.0
2429,-49.5,-15.0
2430,-49.0,-15.0
2431,-48.5,-15.0
2432,-48.0,-15.0
2433,-47.5,-15.0
2434,-47.0,-15.0
2435,-46.5,-15.0
2436,-46.0,-15.0
2437,-45.5,-15.0
2438,-45.0,-15.0
2439,-44.5,-15.0
2440,-44.0,-15.0
2441,-43.5,-15.0
2442,-43.0,-15.0
2443,-42.5,-15.0
2444,-42.0,-15.0
2445,-41.5,-15.0
2446,-41.0,-15.0
2447,-40.5,-15.0
2448,-40.0,-15.0
2449,-39.5,-15.0
2450,-39.0,-15.0
2451,-38.5,-15.0
2452,-38.0,-15.0
2453,-61.0,-15.5
2454,-60.5,-15.5
2455,-60.0,-15.5
2456,-59.5,-15.5
2457,-59.0,-15.5
2458,-58.5,-15.5
2459,-58.0,-15.5
2460,-57.5,-15.5
2461,-57.0,-15.5
2462,-56.5,-15.5
2463,-56.0,-15.5
2464,-55.5,-15.5
2465,-55.0,-15.5
2466,-54.5,-15.5
2467,-54.0,-15.5
2468,-53.5,-15.5
2469,-53.0,-15.5
2470,-52.5,-15.5
2471,-52.0,-15.5
2472,-51.5,-15.5
2473,-51.0,-15.5
2474,-50.5,-15.5
2475,-50.0,-15.5
2476,-49.5,-15.5
2477,-49.0,-15.5
2478,-48.5,-15.5
2479,-48.0,-15.5
2480,-47.5,-15.5
2481,-47.0,-15.5
2482,-46.5,-15.5
2483,-46.0,-15.5
2484,-45.5,-15.5
2485,-45.0,-15.5
2486,-44.5,-15.5
2487,-44.0,-15.5
2488,-43.5,-15.5
2489,-43.0,-15.5
2490,-42.5,-15.5
2491,-42.0,-15.5
2492,-41.5,-15.5
2493,-41.0,-15.5
2494,-40.5,-15.5
2495,-40.0,-15.5
2496,-39.5,-15.5
2497,-39.0,-15.5
2498,-38.5,-15.5
2499,-38.0,-15.5
2500,-61.0,-16.0
2501,-60.5,-16.0
2502,-60.0,-16.0
2503,-59.5,-16.0
2504,-59.0,-16.0
2505,-58.5,-16.0
2506,-58.0,-16.0
2507,-57.5,-16.0
2508,-57.0,-16.0
2509,-56.5,-16.0
2510,-56.0,-16.0
2511,-55.5,-16.0
2512,-55.0,-16.0
2513,-54.5,-16.0
2514,-54.0,-16.0
2515,-53.5,-16.0
2516,-53.0,-16.0
2517,-52.5,-16.0
2518,-52.0,-16.0
2519,-51.5,-16.0
2520,-51.0,-16.0
2521,-50.5,-16.0
2522,-50.0,-16.0
2523,-49.5,-16.0
2524,-49.0,-16.0
2525,-48.5,-16.0
2526,-48.0,-16.0
2527,-47.5,-16.0
2528,-47.0,-16.0
2529,-46.5,-16.0
2530,-46.0,-16.0
2531,-45.5,-16.0
2532,-45.0,-16.0
2533,-44.5,-16.0
2534,-44.0,-16.0
2535,-43.5,-16.0
2536,-43.0,-16.0
2537,-42.5,-16.0
2538,-42.0,-16.0
2539,-41.5,-16.0
2540,-41.0,-16.0
2541,-40.5,-16.0
2542,-40.0,-16.0
2543,-39.5,-16.0
2544,-39.0,-16.0
2545,-38.5,-16.0
2546,-38.0,-16.0
2547,-61.0,-16.5
2548,-60.5,-16.5
2549,-60.0,-16.5
2550,-59.5,-16.5
2551,-59.0,-16.5
2552,-58.5,-16.5
2553,-58.0,-16.5
2554,-57.5,-16.5
2555,-57.0,-16.5
2556,-56.5,-16.5
2557,-56.0,-16.5
2558,-55.5,-16.5
2559,-55.0,-16.5
2560,-54.5,-16.5
2561,-54.0,-16.5
2562,-53.5,-16.5
2563,-53.0,-16.5
2564,-52.5,-16.5
2565,-52.0,-16.5
2566,-51.5,-16.5
2567,-51.0,-16.5
2568,-50.5,-16.5
2569,-50.0,-16.5
2570,-49.5,-16.5
2571,-49.0,-16.5
2572,-48.5,-16.5
2573,-48.0,-16.5
2574,-47.5,-16.5
2575,-47.0,-16.5
2576,-46.5,-16.5
2577,-46.0,-16.5
2578,-45.5,-16.5
2579,-45.0,-16.5
2580,-44.5,-16.5
2581,-44.0,-16.5
2582,-43.5,-16.5
2583,-43.0,-16.5
2584,-42.5,-16.5
2585,-42.0,-16.5
2586,-41.5,-16.5
2587,-41.0,-16.5
2588,-40.5,-16.5
2589,-40.0,-16.5
2590,-39.5,-16.5
2591,-39.0,-16.5
2592,-38.5,-16.5
2593,-60.5,-17.0
2594,-60.0,-17.0
2595,-59.5,-17.0
2596,-59.0,-17.0
2597,-58.5,-17.0
2598,-58.0,-17.0
2599,-57.5,-17.0
2600,-57.0,-17.0
2601,-56.5,-17.0
2602,-56.0,-17.0
2603,-55.5,-17.0
2604,-55.0,-17.0
2605,-54.5,-17.0
2606,-54.0,-17.0
2607,-53.5,-17.0
2608,-53.0,-17.0
2609,-52.5,-17.0
2610,-52.0,-17.0
2611,-51.5,-17.0
2612,-51.0,-17.0
2613,-50.5,-17.0
2614,-50.0,-17.0
2615,-49.5,-17.0
2616,-49.0,-17.0
2617,-48.5,-17.0
2618,-48.0,-17.0
2619,-47.5,-17.0
2620,-47.0,-17.0
2621,-46.5,-17.0
2622,-46.0,-17.0
2623,-45.5,-17.0
2624,-45.0,-17.0
2625,-44.5,-17.0
2626,-44.0,-17.0
2627,-43.5,-17.0
2628,-43.0,-17.0
2629,-42.5,-17.0
2630,-42.0,-17.0
2631,-41.5,-17.0
2632,-41.0,-17.0
2633,-40.5,-17.0
2634,-40.0,-17.0
2635,-39.5,-17.0
2636,-39.0,-17.0
2637,-38.5,-17.0
2638,-59.0,-17.5
2639,-58.5,-17.5
2640,-58.0,-17.5
2641,-57.5,-17.5
2642,-57.0,-17.5
2643,-56.5,-17.5
2644,-56.0,-17.5
2645,-55.5,-17.5
2646,-55.0,-17.5
2647,-54.5,-17.5
2648,-54.0,-17.5
2649,-53.5,-17.5
2650,-53.0,-17.5
2651,-52.5,-17.5
2652,-52.0,-17.5
2653,-51.5,-17.5
2654,-51.0,-17.5
2655,-50.5,-17.5
2656,-50.0,-17.5
2657,-49.5,-17.5
2658,-49.0,-17.5
2659,-48.5,-17.5
2660,-48.0,-17.5
2661,-47.5,-17.5
2662,-47.0,-17.5
2663,-46.5,-17.5
2664,-46.0,-17.5
2665,-45.5,-17.5
2666,-45.0,-17.5
2667,-44.5,-17.5
2668,-44.0,-17.5
2669,-43.5,-17.5
2670,-43.0,-17.5
2671,-42.5,-17.5
2672,-42.0,-17.5
2673,-41.5,-17.5
2674,-41.0,-17.5
2675,-40.5,-17.5
2676,-40.0,-17.5
2677,-39.5,-17.5
2678,-39.0,-17.5
2679,-38.5,-17.5
2680,-38.0,-17.5
2681,-59.0,-18.0
2682,-58.5,-18.0
2683,-58.0,-18.0
2684,-57.5,-18.0
2685,-57.0,-18.0
2686,-56.5,-18.0
2687,-56.0,-18.0
2688,-55.5,-18.0
2689,-55.0,-18.0
2690,-54.5,-18.0
2691,-54.0,-18.0
2692,-53.5,-18.0
2693,-53.0,-18.0
2694,-52.5,-18.0
2695,-52.0,-18.0
2696,-51.5,-18.0
2697,-51.0,-18.0
2698,-50.5,-18.0
2699,-50.0,-18.0
2700,-49.5,-18.0
2701,-49.0,-18.0
2702,-48.5,-18.0
2703,-48.0,-18.0
2704,-47.5,-18.0
2705,-47.0,-18.0
2706,-46.5,-18.0
2707,-46.0,-18.0
2708,-45.5,-18.0
2709,-45.0,-18.0
2710,-44.5,-18.0
2711,-44.0,-18.0
2712,-43.5,-18.0
2713,-43.0,-18.0
2714,-42.5,-18.0
2715,-42.0,-18.0
2716,-41.5,-18.0
2717,-41.0,-18.0
2718,-40.5,-18.0
2719,-40.0,-18.0
2720,-39.5,-18.0
2721,-39.0,-18.0
2722,-38.5,-18.0
2723,-38.0,-18.0
2724,-58.5,-18.5
2725,-58.0,-18.5
2726,-57.5,-18.5
2727,-57.0,-18.5
2728,-56.5,-18.5
2729,-56.0,-18.5
2730,-55.5,-18.5
2731,-55.0,-18.5
2732,-54.5,-18.5
2733,-54.0,-18.5
2734,-53.5,-18.5
2735,-53.0,-18.5
2736,-52.5,-18.5
2737,-52.0,-18.5
2738,-51.5,-18.5
2739,-51.0,-18.5
2740,-50.5,-18.5
2741,-50.0,-18.5
2742,-49.5,-18.5
2743,-49.0,-18.5
2744,-48.5,-18.5
2745,-48.0,-18.5
2746,-47.5,-18.5
2747,-47.0,-18.5
2748,-46.5,-18.5
2749,-46.0,-18.5
2750,-45.5,-18.5
2751,-45.0,-18.5
2752,-44.5,-18.5
2753,-44.0,-18.5
2754,-43.5,-18.5
2755,-43.0,-18.5
2756,-42.5,-18.5
2757,-42.0,-18.5
2758,-41.5,-18.5
2759,-41.0,-18.5
2760,-40.5,-18.5
2761,-40.0,-18.5
2762,-39.5,-18.5
2763,-39.0,-18.5
2764,-38.5,-18.5
2765,-38.0,-18.5
2766,-58.5,-19.0
2767,-58.0,-19.0
2768,-57.5,-19.0
2769,-57.0,-19.0
2770,-56.5,-19.0
2771,-56.0,-19.0
2772,-55.5,-19.0
2773,-55.0,-19.0
2774,-54.5,-19.0
2775,-54.0,-19.0
2776,-53.5,-19.0
2777,-53.0,-19.0
2778,-52.5,-19.0
2779,-52.0,-19.0
2780,-51.5,-19.0
2781,-51.0,-19.0
2782,-50.5,-19.0
2783,-50.0,-19.0
2784,-49.5,-19.0
2785,-49.0,-19.0
2786,-48.5,-19.0
2787,-48.0,-19.0
2788,-47.5,-19.0
2789,-47.0,-19.0
2790,-46.5,-19.0
2791,-46.0,-19.0
2792,-45.5,-19.0
2793,-45.0,-19.0
2794,-44.5,-19.0
2795,-44.0,-19.0
2796,-43.5,-19.0
2797,-43.0,-19.0
2798,-42.5,-19.0
2799,-42.0,-19.0
2800,-41.5,-19.0
2801,-41.0,-19.0
2802,-40.5,-19.0
2803,-40.0,-19.0
2804,-39.5,-19.0
2805,-39.0,-19.0
2806,-59.0,-19.5
2807,-58.5,-19.5
2808,-58.0,-19.5
2809,-57.5,-19.5
2810,-57.0,-19.5
2811,-56.5,-19.5
2812,-56.0,-19.5
2813,-55.5,-19.5
2814,-55.0,-19.5
2815,-54.5,-19.5
2816,-54.0,-19.5
2817,-53.5,-19.5
2818,-53.0,-19.5
2819,-52.5,-19.5
2820,-52.0,-19.5
2821,-51.5,-19.5
2822,-51.0,-19.5
2823,-50.5,-19.5
2824,-50.0,-19.5
2825,-49.5,-19.5
2826,-49.0,-19.5
2827,-48.5,-19.5
2828,-48.0,-19.5
2829,-47.5,-19.5
2830,-47.0,-19.5
2831,-46.5,-19.5
2832,-46.0,-19.5
2833,-45.5,-19.5
2834,-45.0,-19.5
2835,-44.5,-19.5
2836,-44.0,-19.5
2837,-43.5,-19.5
2838,-43.0,-19.5
2839,-42.5,-19.5
2840,-42.0,-19.5
2841,-41.5,-19.5
2842,-41.0,-19.5
2843,-40.5,-19.5
2844,-40.0,-19.5
2845,-39.5,-19.5
2846,-39.0,-19.5
2847,-59.0,-20.0
2848,-58.5,-20.0
2849,-58.0,-20.0
2850,-57.5,-20.0
2851,-57.0,-20.0
2852,-56.5,-20.0
2853,-56.0,-20.0
2854,-55.5,-20.0
2855,-55.0,-20.0
2856,-54.5,-20.0
2857,-54.0,-20.0
2858,-53.5,-20.0
2859,-53.0,-20.0
2860,-52.5,-20.0
2861,-52.0,-20.0
2862,-51.5,-20.0
2863,-51.0,-20.0
2864,-50.5,-20.0
2865,-50.0,-20.0
2866,-49.5,-20.0
2867,-49.0,-20.0
2868,-48.5,-20.0
2869,-48.0,-20.0
2870,-47.5,-20.0
2871,-47.0,-20.0
2872,-46.5,-20.0
2873,-46.0,-20.0
2874,-45.5,-20.0
2875,-45.0,-20.0
2876,-44.5,-20.0
2877,-44.0,-20.0
2878,-43.5,-20.0
2879,-43.0,-20.0
2880,-42.5,-20.0
2881,-42.0,-20.0
2882,-41.5,-20.0
2883,-41.0,-20.0
2884,-40.5,-20.0
2885,-40.0,-20.0
2886,-39.5,-20.0
2887,-39.0,-20.0
2888,-59.0,-20.5
2889,-58.5,-20.5
2890,-58.0,-20.5
2891,-57.5,-20.5
2892,-57.0,-20.5
2893,-56.5,-20.5
2894,-56.0,-20.5
2895,-55.5,-20.5
2896,-55.0,-20.5
2897,-54.5,-20.5
2898,-54.0,-20.5
2899,-53.5,-20.5
2900,-53.0,-20.5
2901,-52.5,-20.5
2902,-52.0,-20.5
2903,-51.5,-20.5
2904,-51.0,-20.5
2905,-50.5,-20.5
2906,-50.0,-20.5
2907,-49.5,-20.5
2908,-49.0,-20.5
2909,-48.5,-20.5
2910,-48.0,-20.5
2911,-47.5,-20.5
2912,-47.0,-20.5
2913,-46.5,-20.5
2914,-46.0,-20.5
2915,-45.5,-20.5
2916,-45.0,-20.5
2917,-44.5,-20.5
2918,-44.0,-20.5
2919,-43.5,-20.5
2920,-43.0,-20.5
2921,-42.5,-20.5
2922,-42.0,-20.5
2923,-41.5,-20.5
2924,-41.0,-20.5
2925,-40.5,-20.5
2926,-40.0,-20.5
2927,-39.5,-20.5
2928,-58.5,-21.0
2929,-58.0,-21.0
2930,-57.5,-21.0
2931,-57.0,-21.0
2932,-56.5,-21.0
2933,-56.0,-21.0
2934,-55.5,-21.0
2935,-55.0,-21.0
2936,-54.5,-21.0
2937,-54.0,-21.0
2938,-53.5,-21.0
2939,-53.0,-21.0
2940,-52.5,-21.0
2941,-52.0,-21.0
2942,-51.5,-21.0
2943,-51.0,-21.0
2944,-50.5,-21.0
2945,-50.0,-21.0
2946,-49.5,-21.0
2947,-49.0,-21.0
2948,-48.5,-21.0
2949,-48.0,-21.0
2950,-47.5,-21.0
2951,-47.0,-21.0
2952,-46.5,-21.0
2953,-46.0,-21.0
2954,-45.5,-21.0
2955,-45.0,-21.0
2956,-44.5,-21.0
2957,-44.0,-21.0
2958,-43.5,-21.0
2959,-43.0,-21.0
2960,-42.5,-21.0
2961,-42.0,-21.0
2962,-41.5,-21.0
2963,-41.0,-21.0
2964,-40.5,-21.0
2965,-40.0,-21.0
2966,-39.5,-21.0
2967,-58.5,-21.5
2968,-58.0,-21.5
2969,-57.5,-21.5
2970,-57.0,-21.5
2971,-56.5,-21.5
2972,-56.0,-21.5
2973,-55.5,-21.5
2974,-55.0,-21.5
2975,-54.5,-21.5
2976,-54.0,-21.5
2977,-53.5,-21.5
2978,-53.0,-21.5
2979,-52.5,-21.5
2980,-52.0,-21.5
2981,-51.5,-21.5
2982,-51.0,-21.5
2983,-50.5,-21.5
2984,-50.0,-21.5
2985,-49.5,-21.5
2986,-49.0,-21.5
2987,-48.5,-21.5
2988,-48.0,-21.5
2989,-47.5,-21.5
2990,-47.0,-21.5
2991,-46.5,-21.5
2992,-46.0,-21.5
2993,-45.5,-21.5
2994,-45.0,-21.5
2995,-44.5,-21.5
2996,-44.0,-21.5
2997,-43.5,-21.5
2998,-43.0,-21.5
2999,-42.5,-21.5
3000,-42.0,-21.5
3001,-41.5,-21.5
3002,-41.0,-21.5
3003,-40.5,-21.5
3004,-40.0,-21.5
3005,-59.0,-22.0
3006,-58.5,-22.0
3007,-58.0,-22.0
3008,-57.5,-22.0
3009,-57.0,-22.0
3010,-56.5,-22.0
3011,-56.0,-22.0
3012,-55.5,-22.0
3013,-55.0,-22.0
3014,-54.5,-22.0
3015,-54.0,-22.0
3016,-53.5,-22.0
3017,-53.0,-22.0
3018,-52.5,-22.0
3019,-52.0,-22.0
3020,-51.5,-22.0
3021,-51.0,-22.0
3022,-50.5,-22.0
3023,-50.0,-22.0
3024,-49.5,-22.0
3025,-49.0,-22.0
3026,-48.5,-22.0
3027,-48.0,-22.0
3028,-47.5,-22.0
3029,-47.0,-22.0
3030,-46.5,-22.0
3031,-46.0,-22.0
3032,-45.5,-22.0
3033,-45.0,-22.0
3034,-44.5,-22.0
3035,-44.0,-22.0
3036,-43.5,-22.0
3037,-43.0,-22.0
3038,-42.5,-22.0
3039,-42.0,-22.0
3040,-41.5,-22.0
3041,-41.0,-22.0
3042,-40.5,-22.0
3043,-40.0,-22.0
3044,-58.5,-22.5
3045,-58.0,-22.5
3046,-57.5,-22.5
3047,-57.0,-22.5
3048,-56.5,-22.5
3049,-56.0,-22.5
3050,-55.5,-22.5
3051,-55.0,-22.5
3052,-54.5,-22.5
3053,-54.0,-22.5
3054,-53.5,-22.5
3055,-53.0,-22.5
3056,-52.5,-22.5
3057,-52.0,-22.5
3058,-51.5,-22.5
3059,-51.0,-22.5
3060,-50.5,-22.5
3061,-50.0,-22.5
3062,-49.5,-22.5
3063,-49.0,-22.5
3064,-48.5,-22.5
3065,-48.0,-22.5
3066,-47.5,-22.5
3067,-47.0,-22.5
3068,-46.5,-22.5
3069,-46.0,-22.5
3070,-45.5,-22.5
3071,-45.0,-22.5
3072,-44.5,-22.5
3073,-44.0,-22.5
3074,-43.5,-22.5
3075,-43.0,-22.5
3076,-42.5,-22.5
3077,-42.0,-22.5
3078,-41.5,-22.5
3079,-41.0,-22.5
3080,-40.5,-22.5
3081,-58.0,-23.0
3082,-57.5,-23.0
3083,-57.0,-23.0
3084,-56.5,-23.0
3085,-56.0,-23.0
3086,-55.5,-23.0
3087,-55.0,-23.0
3088,-54.5,-23.0
3089,-54.0,-23.0
3090,-53.5,-23.0
3091,-53.0,-23.0
3092,-52.5,-23.0
3093,-52.0,-23.0
3094,-51.5,-23.0
3095,-51.0,-23.0
3096,-50.5,-23.0
3097,-50.0,-23.0
3098,-49.5,-23.0
3099,-49.0,-23.0
3100,-48.5,-23.0
3101,-48.0,-23.0
3102,-47.5,-23.0
3103,-47.0,-23.0
3104,-46.5,-23.0
3105,-46.0,-23.0
3106,-45.5,-23.0
3107,-45.0,-23.0
3108,-44.5,-23.0
3109,-44.0,-23.0
3110,-43.5,-23.0
3111,-43.0,-23.0
3112,-42.5,-23.0
3113,-42.0,-23.0
3114,-41.5,-23.0
3115,-41.0,-23.0
3116,-56.5,-23.5
3117,-56.0,-23.5
3118,-55.5,-23.5
3119,-55.0,-23.5
3120,-54.5,-23.5
3121,-54.0,-23.5
3122,-53.5,-23.5
3123,-53.0,-23.5
3124,-52.5,-23.5
3125,-52.0,-23.5
3126,-51.5,-23.5
3127,-51.0,-23.5
3128,-50.5,-23.5
3129,-50.0,-23.5
3130,-49.5,-23.5
3131,-49.0,-23.5
3132,-48.5,-23.5
3133,-48.0,-23.5
3134,-47.5,-23.5
3135,-47.0,-23.5
3136,-46.5,-23.5
3137,-46.0,-23.5
3138,-45.5,-23.5
3139,-45.0,-23.5
3140,-44.5,-23.5
3141,-44.0,-23.5
3142,-43.5,-23.5
3143,-43.0,-23.5
3144,-42.5,-23.5
3145,-42.0,-23.5
3146,-41.5,-23.5
3147,-56.0,-24.0
3148,-55.5,-24.0
3149,-55.0,-24.0
3150,-54.5,-24.0
3151,-54.0,-24.0
3152,-53.5,-24.0
3153,-53.0,-24.0
3154,-52.5,-24.0
3155,-52.0,-24.0
3156,-51.5,-24.0
3157,-51.0,-24.0
3158,-50.5,-24.0
3159,-50.0,-24.0
3160,-49.5,-24.0
3161,-49.0,-24.0
3162,-48.5,-24.0
3163,-48.0,-24.0
3164,-47.5,-24.0
3165,-47.0,-24.0
3166,-46.5,-24.0
3167,-46.0,-24.0
3168,-45.5,-24.0
3169,-45.0,-24.0
3170,-44.5,-24.0
3171,-44.0,-24.0
3172,-43.5,-24.0
3173,-43.0,-24.0
3174,-42.0,-24.0
3175,-56.0,-24.5
3176,-55.5,-24.5
3177,-55.0,-24.5
3178,-54.5,-24.5
3179,-54.0,-24.5
3180,-53.5,-24.5
3181,-53.0,-24.5
3182,-52.5,-24.5
3183,-52.0,-24.5
3184,-51.5,-24.5
3185,-51.0,-24.5
3186,-50.5,-24.5
3187,-50.0,-24.5
3188,-49.5,-24.5
3189,-49.0,-24.5
3190,-48.5,-24.5
3191,-48.0,-24.5
3192,-47.5,-24.5
3193,-47.0,-24.5
3194,-46.5,-24.5
3195,-46.0,-24.5
3196,-45.5,-24.5
3197,-45.0,-24.5
3198,-44.5,-24.5
3199,-55.5,-25.0
3200,-55.0,-25.0
3201,-54.5,-25.0
3202,-54.0,-25.0
3203,-53.5,-25.0
3204,-53.0,-25.0
3205,-52.5,-25.0
3206,-52.0,-25.0
3207,-51.5,-25.0
3208,-51.0,-25.0
3209,-50.5,-25.0
3210,-50.0,-25.0
3211,-49.5,-25.0
3212,-49.0,-25.0
3213,-48.5,-25.0
3214,-48.0,-25.0
3215,-47.5,-25.0
3216,-47.0,-25.0
3217,-46.5,-25.0
3218,-55.5,-25.5
3219,-55.0,-25.5
3220,-54.5,-25.5
3221,-54.0,-25.5
3222,-53.5,-25.5
3223,-53.0,-25.5
3224,-52.5,-25.5
3225,-52.0,-25.5
3226,-51.5,-25.5
3227,-51.0,-25.5
3228,-50.5,-25.5
3229,-50.0,-25.5
3230,-49.5,-25.5
3231,-49.0,-25.5
3232,-48.5,-25.5
3233,-48.0,-25.5
3234,-47.5,-25.5
3235,-47.0,-25.5
3236,-55.5,-26.0
3237,-55.0,-26.0
3238,-54.5,-26.0
3239,-54.0,-26.0
3240,-53.5,-26.0
3241,-53.0,-26.0
3242,-52.5,-26.0
3243,-52.0,-26.0
3244,-51.5,-26.0
3245,-51.0,-26.0
3246,-50.5,-26.0
3247,-50.0,-26.0
3248,-49.5,-26.0
3249,-49.0,-26.0
3250,-48.5,-26.0
3251,-48.0,-26.0
3252,-47.5,-26.0
3253,-55.0,-26.5
3254,-54.5,-26.5
3255,-54.0,-26.5
3256,-53.5,-26.5
3257,-53.0,-26.5
3258,-52.5,-26.5
3259,-52.0,-26.5
3260,-51.5,-26.5
3261,-51.0,-26.5
3262,-50.5,-26.5
3263,-50.0,-26.5
3264,-49.5,-26.5
3265,-49.0,-26.5
3266,-48.5,-26.5
3267,-48.0,-26.5
3268,-55.5,-27.0
3269,-55.0,-27.0
3270,-54.5,-27.0
3271,-54.0,-27.0
3272,-53.5,-27.0
3273,-53.0,-27.0
3274,-52.5,-27.0
3275,-52.0,-27.0
3276,-51.5,-27.0
3277,-51.0,-27.0
3278,-50.5,-27.0
3279,-50.0,-27.0
3280,-49.5,-27.0
3281,-49.0,-27.0
3282,-48.5,-27.0
3283,-48.0,-27.0
3284,-47.5,-27.0
3285,-56.0,-27.5
3286,-55.5,-27.5
3287,-55.0,-27.5
3288,-54.5,-27.5
3289,-54.0,-27.5
3290,-53.5,-27.5
3291,-53.0,-27.5
3292,-52.5,-27.5
3293,-52.0,-27.5
3294,-51.5,-27.5
3295,-51.0,-27.5
3296,-50.5,-27.5
3297,-50.0,-27.5
3298,-49.5,-27.5
3299,-49.0,-27.5
3300,-48.5,-27.5
3301,-48.0,-27.5
3302,-47.5,-27.5
3303,-56.5,-28.0
3304,-56.0,-28.0
3305,-55.5,-28.0
3306,-55.0,-28.0
3307,-54.5,-28.0
3308,-54.0,-28.0
3309,-53.5,-28.0
3310,-53.0,-28.0
3311,-52.5,-28.0
3312,-52.0,-28.0
3313,-51.5,-28.0
3314,-51.0,-28.0
3315,-50.5,-28.0
3316,-50.0,-28.0
3317,-49.5,-28.0
3318,-49.0,-28.0
3319,-48.5,-28.0
3320,-48.0,-28.0
3321,-47.5,-28.0
3322,-57.0,-28.5
3323,-56.5,-28.5
3324,-56.0,-28.5
3325,-55.5,-28.5
3326,-55.0,-28.5
3327,-54.5,-28.5
3328,-54.0,-28.5
3329,-53.5,-28.5
3330,-53.0,-28.5
3331,-52.5,-28.5
