,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,v_vento_medio,ini_temp,fim_temp,ini_vento,fim_vento
234,16474737,Cristalina,Inmet,-47.61297,-16.7849,1211.08,20.983667857643272,2.010242098520785,2007-12-13,2021-08-25,2007-12-11,2021-08-25
235,15934813,Gama (Ponte Alta),Inmet,-48.13738,-15.93514,990.0,22.147213505074152,2.2903930523028886,2014-09-30,2021-08-25,2014-09-30,2021-08-25
236,12594952,Araguaçu,Inmet,-49.52874,-12.59221,231.0,26.88320127504554,1.7859995446265933,2015-08-19,2020-12-01,2015-08-19,2020-12-01
237,7617268,Cruzeiro do Sul,Inmet,-72.68133,-7.61077,220.0,26.016758652094712,0.9426520947176684,2000-01-01,2020-11-19,2000-01-01,2020-11-19
238,7266478,Lábrea,Inmet,-64.7885,-7.26068,61.91,26.57063755529535,0.7898970530835283,2011-12-15,2020-07-31,2011-12-15,2020-07-31
239,7636307,Humaitá,Inmet,-63.07134,-7.55252,53.56,26.427913348946138,0.8722007546187873,2011-12-15,2020-07-31,2011-12-15,2020-07-31
240,7205988,Apui,Inmet,-59.88856,-7.20548,156.97,26.125469489981793,0.6568948737965138,2011-12-15,2020-11-23,2011-12-15,2020-11-23
241,4096314,Coari,Inmet,-63.14532,-4.09748,33.84,27.044110720791043,1.2050627439500396,2011-12-15,2020-01-13,2011-12-15,2020-01-13
242,3585912,Autazes,Inmet,-59.12944,-3.58333,19.9,27.104335696938158,0.3551599770144853,2011-12-15,2021-04-24,2011-12-15,2021-04-24
243,3135848,Itacoatiara,Inmet,-58.48278,-3.13333,41.54,27.180052422152812,0.884735178679851,2011-12-15,2020-07-07,2011-12-15,2020-07-07
244,3395767,Maués,Inmet,-57.67377,-3.39901,25.49,26.383571753838158,0.4692195875618006,2011-12-15,2020-05-24,2011-12-15,2020-05-24
245,2635675,Parintins,Inmet,-56.75618,-2.63915,18.72,27.529923052736578,0.5486562147627724,2011-12-15,2020-07-31,2011-12-15,2020-07-31
246,2535775,Urucará,Inmet,-57.7581,-2.53475,18.49,27.49883559935814,0.7342493386243389,2011-12-15,2020-01-31,2011-12-15,2020-01-31
247,2435956,Rio Urubu,Inmet,-59.60058,-2.63365,112.84,26.08662128111719,0.6975528883684613,2000-01-01,2020-09-30,2000-01-01,2020-09-30
248,2056002,Presidente Figueiredo,Inmet,-60.02576,-2.05656,60.99,26.55213782635094,0.6635410595021245,2011-12-15,2021-05-28,2011-12-15,2021-05-28
249,29045014,Cambará do Sul,Inmet,-50.14964,-29.04913,1017.0,15.378519125683065,2.951793715846997,2016-11-25,2021-08-25,2016-11-25,2021-08-25
250,986292,Barcelos,Inmet,-62.92425,-0.98729,29.88,26.39980640124901,0.7057663283892796,2011-12-15,2020-01-07,2011-12-15,2020-01-07
251,126706,São Gabriel da Cachoeira,Inmet,-67.06125,-0.12521,79.67,25.8901564532917,0.7809061930783242,2011-12-01,2020-07-31,2011-12-01,2020-07-31
252,2806064,Boa Vista,Inmet,-60.69082,2.8169,82.35,27.798323566460862,1.8908952227189932,2000-01-01,2021-01-21,2000-01-01,2021-01-21
253,8267274,Porto Walter,Inmet,-72.74784,-8.2672,205.35,25.77018098924452,1.339863702402637,2000-01-01,2020-11-12,2000-01-01,2020-11-12
254,11026873,Epitaciolândia,Inmet,-68.73518,-11.02375,224.5,24.775094750195176,0.9722736143637782,2011-12-15,2020-04-26,2011-12-15,2020-04-26
255,1184755,Castanhal,Inmet,-47.94797,-1.30088,47.13,26.696377884031563,1.103817850637522,2011-10-23,2021-08-25,2011-10-23,2021-08-25
256,2324413,São Luís,Inmet,-44.21358,-2.52677,54.8,26.986354584092286,1.8853822100789328,2011-10-23,2021-08-25,2011-10-23,2021-08-25
257,5814616,Grajaú,Inmet,-46.1622,-5.81609,232.29,27.336543065313563,1.5687932604735888,2011-12-15,2021-02-06,2011-12-15,2018-11-06
258,3515296,Medicilandia,Inmet,-52.96345,-3.51094,251.68,25.999104302194485,0.5018982240437158,2011-12-15,2021-03-01,2011-12-15,2021-03-01
259,3845063,Pacajá,Inmet,-50.6381,-3.8437,89.02,27.012547998525466,0.6675330145719488,2011-12-15,2020-05-13,2011-12-15,2020-05-13
260,3885424,Placas,Inmet,-54.21642,-3.86404,100.45,26.515049006852294,0.6878670634920642,2012-02-11,2020-03-08,2012-02-11,2020-03-08
261,3014734,Paragominas,Inmet,-47.34312,-3.00993,84.89,26.802366965912057,1.0636865187787312,2011-12-14,2020-10-22,2011-12-14,2020-10-22
262,2414816,Tomé Açu,Inmet,-48.36059,-2.59261,42.95,26.59439670613238,0.9440424256223431,2011-12-15,2021-08-25,2011-12-15,2021-08-25
263,4784807,Rondon do Pará,Inmet,-48.07106,-4.78447,229.28,26.24581065140082,1.1861247831555206,2011-12-15,2021-03-17,2011-12-15,2021-03-17
264,614735,Salinópolis,Inmet,-47.3566,-0.61888,23.18,27.4564612607338,1.9939756266805435,2011-12-15,2020-06-08,2011-12-15,2020-06-08
265,6635195,São Félix do Xingu,Inmet,-51.95697,-6.63962,211.0,26.2552773224044,1.620876593806922,2000-01-02,2021-08-25,2000-01-01,2021-08-25
266,2594270,Farol Preguiças,Inmet,-42.70755,-2.59234,4.62,27.429570311822367,2.6000606839274862,2000-02-13,2020-03-20,2000-02-13,2020-03-20
267,1664537,Turiaçu,Inmet,-45.37257,-1.66122,35.86,26.95860151574291,2.2791182019255793,2011-12-15,2020-04-22,2011-12-15,2020-04-22
268,4244479,Bacabal,Inmet,-44.79499,-4.24306,22.33,27.890182452944725,1.0726768366727388,2011-11-19,2021-08-25,2011-12-01,2021-08-25
269,5504523,Barra do Corda,Inmet,-45.23705,-5.50678,154.19,27.556779143898005,1.3345611718275643,2011-11-04,2021-08-25,2011-12-15,2021-08-25
270,6034423,Colinas,Inmet,-44.2334,-6.03317,175.37,27.314377515395964,0.9855081750368642,2011-12-15,2021-01-15,2011-12-15,2021-01-15
271,9104593,Alto Parnaíba,Inmet,-45.93202,-9.1082,283.69,26.65013163741238,0.9365278674725389,2000-01-01,2021-08-25,2000-01-01,2021-08-25
272,6654741,Estreito,Inmet,-47.41824,-6.65327,182.96,26.28557847601702,1.1047727686703093,2011-12-15,2021-05-14,2011-12-15,2021-05-14
273,5554745,Imperatriz,Inmet,-47.45979,-5.55572,117.96,27.41499658469946,0.81850410920288,2011-12-15,2021-08-25,2011-12-15,2021-08-25
274,1074678,Bragança,Inmet,-46.78579,-1.04726,41.0,26.996525500910746,1.5737955481828432,2012-01-05,2021-01-19,2012-01-02,2021-01-19
275,814851,Soure,Inmet,-48.5158,-0.72783,12.54,27.62030976233843,2.304281811085089,2012-02-02,2020-02-19,2012-02-02,2020-02-19
276,3824967,Tucuruí,Inmet,-49.67496,-3.82276,137.94,26.760788711667825,0.6024502785465901,2000-01-01,2021-05-11,2000-01-01,2021-05-11
277,4275599,Itaituba,Inmet,-55.99309,-4.27698,24.46,27.645324095758557,0.99484683190216,2011-12-15,2020-07-31,2011-12-15,2020-07-31
278,1885551,Óbidos,Inmet,-55.51986,-1.88079,89.64,26.51341779425794,0.1379863279555903,2012-07-05,2021-04-05,2012-07-03,2021-04-05
279,9335035,Santana do Araguaia,Inmet,-50.35028,-9.33861,176.75,27.077722580015593,1.109955470986209,2011-12-15,2021-02-21,2011-12-15,2021-02-21
280,6745114,Tucumã,Inmet,-51.1419,-6.74321,320.93,25.704433515482705,1.2008584474885844,2016-11-12,2021-02-24,2016-11-12,2021-02-24
281,4254992,Novo Repartimento,Inmet,-49.93931,-4.24399,100.76,26.56651645849597,1.400936410356493,2011-11-17,2021-08-25,2012-02-09,2020-07-16
282,2244949,Cametá,Inmet,-49.49983,-2.23965,9.92,27.675594457455105,1.8148785128805613,2012-02-14,2020-10-07,2012-02-14,2020-10-07
283,4824334,Caxias,Inmet,-43.34366,-4.82135,84.85,27.22543965218147,1.303779870327002,2011-11-03,2020-02-22,2011-12-15,2020-02-22
284,5164937,Marabá,Inmet,-49.05117,-5.36645,116.58,26.492598599184667,1.2668608400555128,2011-12-15,2021-06-21,2011-12-15,2021-06-21
285,2005407,Monte Alegre,Inmet,-54.07648,-2.00005,100.53,27.66705997918293,2.9739939500390307,2000-01-01,2020-12-13,2000-01-01,2020-12-13
286,8254927,Conceição do Araguaia,Inmet,-49.28277,-8.30361,175.74,26.46139472200537,1.3648710967993765,2011-12-15,2021-08-25,2011-12-15,2021-08-25
287,705142,Porto Grande,Inmet,-51.42778,0.70278,74.09,26.309287145459265,1.5775437158469945,2011-12-15,2021-08-24,2011-12-15,2021-08-24
288,1734705,Capitão Poço,Inmet,-47.0575,-1.73477,79.1,26.004180317026638,1.932337583485124,2011-12-15,2021-05-25,2011-12-15,2021-05-25
289,2505472,Santarém,Inmet,-54.72028,-2.50257,137.0,26.528275956284155,1.2805232240437163,2015-09-02,2020-01-22,2015-09-02,2020-01-22
290,8033457,Recife,Inmet,-34.95924,-8.05928,11.3,25.864699984820913,1.5682443186746475,2011-10-23,2021-08-25,2011-10-23,2021-08-25
291,9403542,Maceió,Inmet,-35.7702,-9.55117,84.12,25.43098204527713,2.64985340228988,2011-10-23,2021-08-25,2011-10-23,2021-08-25
292,5543512,Natal,Inmet,-35.20792,-5.83719,47.46,26.74116454159078,4.189979280510018,2011-10-18,2021-08-25,2011-10-18,2021-08-25
293,3463833,Fortaleza,Inmet,-38.53779,-3.8157,29.55,27.43104280510017,2.5671384335154817,2011-10-24,2021-08-25,2011-10-24,2021-08-25
294,3434020,Sobral,Inmet,-40.34572,-3.74818,92.07,27.84660481177896,1.8606798724954456,2011-10-24,2021-02-25,2011-10-24,2021-02-25
295,9234029,Petrolina,Inmet,-40.52326,-9.38832,372.72,27.39543480570735,3.5592989526411634,2011-10-23,2021-08-25,2011-10-23,2021-08-25
296,3054147,Parnaíba,Inmet,-41.78314,-3.08666,52.11,27.306863572295946,3.186789389799637,2011-10-24,2021-08-25,2011-10-24,2021-08-25
297,8263703,Arco Verde,Inmet,-37.05548,-8.43354,683.95,23.945223284760186,3.411649199843871,2011-10-24,2021-08-25,2012-05-14,2021-08-25
298,6583542,Areia,Inmet,-35.71813,-6.97545,573.45,22.46964336672738,3.926358758348514,2011-10-24,2021-08-25,2011-10-24,2021-08-25
299,6464301,Floriano,Inmet,-43.0034,-6.76144,126.39,28.925102643334196,1.430999924104431,2000-01-17,2020-04-11,2000-01-17,2020-04-11
300,5044248,Teresina,Inmet,-42.80134,-5.03477,75.23,28.30696828649495,1.2668526867030971,2011-12-15,2021-08-25,2011-12-15,2021-08-25
301,7133554,Campina Grande,Inmet,-35.90483,-7.22557,546.17,23.711078020643594,3.314720682626417,2011-10-29,2021-08-25,2011-10-29,2021-08-25
302,7183916,Barbalha,Inmet,-39.27111,-7.30093,409.41,26.658043227946905,1.7545026129759744,2011-10-24,2021-08-07,2011-10-24,2021-08-07
303,6273706,Caicó,Inmet,-37.08493,-6.46747,171.26,29.02117089513399,3.0113680501344433,2011-10-29,2021-08-25,2011-10-29,2021-08-25
304,5463637,Macau,Inmet,-36.57314,-5.15104,17.37,28.138630280163056,4.629946667100358,2011-10-02,2020-12-03,2011-10-02,2020-12-03
305,5123718,Mossoró,Inmet,-37.36694,-4.90409,29.44,27.541937342787755,3.5873991131060787,2011-10-23,2020-04-02,2011-10-23,2020-04-02
306,6233916,Iguatu,Inmet,-39.26895,-6.39638,221.56,27.858501756440276,2.5304105516523547,2000-01-01,2021-08-25,2000-01-01,2021-08-25
307,7083451,João Pessoa,Inmet,-34.81563,-7.16541,33.5,26.562511373492946,2.1368045038598313,2011-10-24,2021-05-20,2011-10-24,2021-05-20
308,7043716,Patos,Inmet,-37.27282,-7.07984,263.66,28.321291514875533,3.252842972070432,2011-10-24,2021-08-01,2011-10-24,2021-08-01
