idGrade,x,y,t_med_medio,v_vento_medio
1378,-45.5,-9.0,26.597,1.596
1379,-45.0,-9.0,26.803,1.743
1380,-44.5,-9.0,27.542,1.323
1381,-44.0,-9.0,27.228,1.619
1382,-43.5,-9.0,26.762,2.06
1383,-43.0,-9.0,27.109,2.157
1384,-42.5,-9.0,27.41,2.192
1385,-42.0,-9.0,27.089,2.447
1386,-41.5,-9.0,26.868,2.551
1387,-41.0,-9.0,26.781,2.712
1388,-40.5,-9.0,26.851,2.918
1389,-40.0,-9.0,27.395,3.108
1390,-39.5,-9.0,26.748,2.793
1391,-39.0,-9.0,26.567,2.706
1392,-38.5,-9.0,26.5,2.72
1393,-38.0,-9.0,26.203,2.64
1394,-37.5,-9.0,25.852,2.611
1395,-37.0,-9.0,25.039,2.533
1396,-36.5,-9.0,22.124,2.097
1397,-36.0,-9.0,24.754,2.395
1398,-35.5,-9.0,25.144,2.258
1399,-72.0,-9.5,25.507,1.221
1400,-71.5,-9.5,25.457,1.121
1401,-71.0,-9.5,25.344,1.002
1402,-70.5,-9.5,25.189,0.82
1403,-70.0,-9.5,25.062,0.649
1404,-69.5,-9.5,25.133,0.74
1405,-69.0,-9.5,25.27,0.889
1406,-68.5,-9.5,25.413,0.972
1407,-68.0,-9.5,25.608,1.028
1408,-67.5,-9.5,25.768,1.059
1409,-67.0,-9.5,25.819,1.065
1410,-66.5,-9.5,25.839,1.062
1411,-66.0,-9.5,25.899,1.06
1412,-65.5,-9.5,25.908,1.063
1413,-65.0,-9.5,25.973,1.088
1414,-64.5,-9.5,26.021,1.129
1415,-64.0,-9.5,26.077,1.201
1416,-63.5,-9.5,26.101,1.3
1417,-63.0,-9.5,26.134,1.362
1418,-62.5,-9.5,26.093,1.318
1419,-62.0,-9.5,26.018,1.242
1420,-61.5,-9.5,25.974,1.183
1421,-61.0,-9.5,25.905,1.156
1422,-60.5,-9.5,25.855,1.148
1423,-60.0,-9.5,25.797,1.136
1424,-59.5,-9.5,25.739,1.121
1425,-59.0,-9.5,25.639,1.123
1426,-58.5,-9.5,25.627,1.113
1427,-58.0,-9.5,26.054,1.018
1428,-57.5,-9.5,26.833,0.78
1429,-57.0,-9.5,26.387,0.95
1430,-56.5,-9.5,25.783,1.183
1431,-56.0,-9.5,25.583,1.188
1432,-55.5,-9.5,25.644,1.119
1433,-55.0,-9.5,25.81,0.996
1434,-54.5,-9.5,25.869,1.054
1435,-54.0,-9.5,25.957,1.193
1436,-53.5,-9.5,26.087,1.291
1437,-53.0,-9.5,26.113,1.356
1438,-52.5,-9.5,26.192,1.412
1439,-52.0,-9.5,26.258,1.429
1440,-51.5,-9.5,26.346,1.425
1441,-51.0,-9.5,26.533,1.377
1442,-50.5,-9.5,26.909,1.204
1443,-50.0,-9.5,26.702,1.341
1444,-49.5,-9.5,26.499,1.469
1445,-49.0,-9.5,26.512,1.457
1446,-48.5,-9.5,26.618,1.392
1447,-48.0,-9.5,26.595,1.399
1448,-47.5,-9.5,26.412,1.568
1449,-47.0,-9.5,26.272,1.706
1450,-46.5,-9.5,26.258,1.756
1451,-46.0,-9.5,26.376,1.679
1452,-45.5,-9.5,26.695,1.971
1453,-45.0,-9.5,26.712,1.951
1454,-44.5,-9.5,26.882,1.74
1455,-44.0,-9.5,26.831,1.843
1456,-43.5,-9.5,26.529,2.135
1457,-43.0,-9.5,26.747,2.225
1458,-42.5,-9.5,27.015,2.501
1459,-42.0,-9.5,27.193,3.205
1460,-41.5,-9.5,26.576,2.634
1461,-41.0,-9.5,26.501,2.77
1462,-40.5,-9.5,27.189,3.402
1463,-40.0,-9.5,26.386,2.917
1464,-39.5,-9.5,25.996,3.038
1465,-39.0,-9.5,26.052,2.773
1466,-38.5,-9.5,26.101,2.62
1467,-38.0,-9.5,26.634,2.448
1468,-37.5,-9.5,26.653,2.266
1469,-37.0,-9.5,25.554,2.345
1470,-36.5,-9.5,25.098,2.309
1471,-36.0,-9.5,25.314,2.46
1472,-70.5,-10.0,25.223,0.873
1473,-70.0,-10.0,25.157,0.8
1474,-69.5,-10.0,25.163,0.84
1475,-69.0,-10.0,25.175,0.92
1476,-68.5,-10.0,25.245,0.971
1477,-68.0,-10.0,25.397,1.004
1478,-67.5,-10.0,25.564,1.029
1479,-67.0,-10.0,25.697,1.046
1480,-65.0,-10.0,25.895,1.126
1481,-64.5,-10.0,25.969,1.169
1482,-64.0,-10.0,26.015,1.252
1483,-63.5,-10.0,26.098,1.357
1484,-63.0,-10.0,26.161,1.436
1485,-62.5,-10.0,26.099,1.378
1486,-62.0,-10.0,26.016,1.282
1487,-61.5,-10.0,25.949,1.24
1488,-61.0,-10.0,25.869,1.227
1489,-60.5,-10.0,25.796,1.197
1490,-60.0,-10.0,25.722,1.171
1491,-59.5,-10.0,25.634,1.158
1492,-59.0,-10.0,25.527,1.143
1493,-58.5,-10.0,25.434,1.134
1494,-58.0,-10.0,25.811,1.082
1495,-57.5,-10.0,26.254,0.975
1496,-57.0,-10.0,26.035,1.087
1497,-56.5,-10.0,25.582,1.317
1498,-56.0,-10.0,25.4,1.232
1499,-55.5,-10.0,25.51,1.102
1500,-55.0,-10.0,25.861,0.787
1501,-54.5,-10.0,25.85,0.962
1502,-54.0,-10.0,25.903,1.196
1503,-53.5,-10.0,25.949,1.322
1504,-53.0,-10.0,26.066,1.38
1505,-52.5,-10.0,26.132,1.431
1506,-52.0,-10.0,26.138,1.461
1507,-51.5,-10.0,26.248,1.462
1508,-51.0,-10.0,26.354,1.442
1509,-50.5,-10.0,26.471,1.42
1510,-50.0,-10.0,26.482,1.451
1511,-49.5,-10.0,26.475,1.482
1512,-49.0,-10.0,26.508,1.515
1513,-48.5,-10.0,26.965,1.537
1514,-48.0,-10.0,26.783,1.564
1515,-47.5,-10.0,26.278,1.676
1516,-47.0,-10.0,26.064,1.824
1517,-46.5,-10.0,25.856,2.035
1518,-46.0,-10.0,25.675,2.316
1519,-45.5,-10.0,26.228,2.403
1520,-45.0,-10.0,26.494,2.102
1521,-44.5,-10.0,26.415,1.941
1522,-44.0,-10.0,26.494,1.941
1523,-43.5,-10.0,26.559,2.04
1524,-43.0,-10.0,26.711,2.235
1525,-42.5,-10.0,27.565,2.497
1526,-42.0,-10.0,26.714,2.679
1527,-41.5,-10.0,26.013,2.582
1528,-41.0,-10.0,25.779,2.622
1529,-40.5,-10.0,25.807,2.724
1530,-40.0,-10.0,25.617,2.832
1531,-39.5,-10.0,25.503,3.398
1532,-39.0,-10.0,25.653,2.816
1533,-38.5,-10.0,25.869,2.662
1534,-38.0,-10.0,25.936,2.516
1535,-37.5,-10.0,25.986,2.329
1536,-37.0,-10.0,25.706,2.326
1537,-36.5,-10.0,25.55,2.249
1538,-70.5,-10.5,25.246,0.938
1539,-70.0,-10.5,25.179,0.914
1540,-69.5,-10.5,25.092,0.931
1541,-69.0,-10.5,24.963,0.961
1542,-68.5,-10.5,24.973,0.974
1543,-68.0,-10.5,25.162,0.991
1544,-65.0,-10.5,25.837,1.146
1545,-64.5,-10.5,25.907,1.182
1546,-64.0,-10.5,25.961,1.253
1547,-63.5,-10.5,26.029,1.325
1548,-63.0,-10.5,26.065,1.365
1549,-62.5,-10.5,26.038,1.341
1550,-62.0,-10.5,26.017,1.302
1551,-61.5,-10.5,26.005,1.287
1552,-61.0,-10.5,25.908,1.273
1553,-60.5,-10.5,25.738,1.241
1554,-60.0,-10.5,25.593,1.218
1555,-59.5,-10.5,25.51,1.189
1556,-59.0,-10.5,25.487,1.153
1557,-58.5,-10.5,25.53,1.138
1558,-58.0,-10.5,25.669,1.12
1559,-57.5,-10.5,25.79,1.11
1560,-57.0,-10.5,25.765,1.174
1561,-56.5,-10.5,25.628,1.281
1562,-56.0,-10.5,25.552,1.279
1563,-55.5,-10.5,25.626,1.205
1564,-55.0,-10.5,25.755,1.116
1565,-54.5,-10.5,25.803,1.163
1566,-54.0,-10.5,25.849,1.294
1567,-53.5,-10.5,25.877,1.371
1568,-53.0,-10.5,25.945,1.426
1569,-52.5,-10.5,25.965,1.48
1570,-52.0,-10.5,26.036,1.495
1571,-51.5,-10.5,26.158,1.507
1572,-51.0,-10.5,26.273,1.513
1573,-50.5,-10.5,26.341,1.5
1574,-50.0,-10.5,26.469,1.481
1575,-49.5,-10.5,26.6,1.444
1576,-49.0,-10.5,26.423,1.54
1577,-48.5,-10.5,26.699,1.572
1578,-48.0,-10.5,26.527,1.618
1579,-47.5,-10.5,26.051,1.745
1580,-47.0,-10.5,25.823,1.895
1581,-46.5,-10.5,25.513,2.193
1582,-46.0,-10.5,24.259,3.244
1583,-45.5,-10.5,25.622,2.208
1584,-45.0,-10.5,26.235,1.768
1585,-44.5,-10.5,26.181,1.913
1586,-44.0,-10.5,26.437,1.826
1587,-43.5,-10.5,26.621,1.754
1588,-43.0,-10.5,26.59,2.095
1589,-42.5,-10.5,26.477,2.311
1590,-42.0,-10.5,26.029,2.427
1591,-41.5,-10.5,25.193,2.538
1592,-41.0,-10.5,24.868,2.589
1593,-40.5,-10.5,25.122,2.604
1594,-40.0,-10.5,24.66,2.715
1595,-39.5,-10.5,25.449,2.821
1596,-39.0,-10.5,24.707,3.107
1597,-38.5,-10.5,25.388,2.607
1598,-38.0,-10.5,25.149,2.496
1599,-37.5,-10.5,25.983,2.702
1600,-37.0,-10.5,25.905,2.421
1601,-36.5,-10.5,26.132,1.709
1602,-69.0,-11.0,24.813,0.972
1603,-68.5,-11.0,24.808,0.973
1604,-65.0,-11.0,25.769,1.154
1605,-64.5,-11.0,25.83,1.193
1606,-64.0,-11.0,25.871,1.24
1607,-63.5,-11.0,25.912,1.281
1608,-63.0,-11.0,25.942,1.3
1609,-62.5,-11.0,26.003,1.314
1610,-62.0,-11.0,26.152,1.324
1611,-61.5,-11.0,26.327,1.349
1612,-61.0,-11.0,26.104,1.33
1613,-60.5,-11.0,25.714,1.3
1614,-60.0,-11.0,25.488,1.268
1615,-59.5,-11.0,25.394,1.198
1616,-59.0,-11.0,25.321,1.105
1617,-58.5,-11.0,25.384,1.106
1618,-58.0,-11.0,25.612,1.1
1619,-57.5,-11.0,25.755,1.018
1620,-57.0,-11.0,25.71,1.159
1621,-56.5,-11.0,25.68,1.282
1622,-56.0,-11.0,25.681,1.334
1623,-55.5,-11.0,25.692,1.352
1624,-55.0,-11.0,25.732,1.339
1625,-54.5,-11.0,25.747,1.35
1626,-54.0,-11.0,25.747,1.398
1627,-53.5,-11.0,25.737,1.45
1628,-53.0,-11.0,25.682,1.518
1629,-52.5,-11.0,25.808,1.541
1630,-52.0,-11.0,25.932,1.55
1631,-51.5,-11.0,26.088,1.547
1632,-51.0,-11.0,26.337,1.536
1633,-50.5,-11.0,26.395,1.535
1634,-50.0,-11.0,26.345,1.542
1635,-49.5,-11.0,26.336,1.532
1636,-49.0,-11.0,26.235,1.547
1637,-48.5,-11.0,26.164,1.597
1638,-48.0,-11.0,26.004,1.676
1639,-47.5,-11.0,25.786,1.753
1640,-47.0,-11.0,25.632,1.872
1641,-46.5,-11.0,25.478,2.103
1642,-46.0,-11.0,25.396,2.181
1643,-45.5,-11.0,25.611,1.808
1644,-45.0,-11.0,25.694,1.603
1645,-44.5,-11.0,25.969,1.878
1646,-44.0,-11.0,26.314,1.832
1647,-43.5,-11.0,26.757,1.797
1648,-43.0,-11.0,27.419,1.91
1649,-42.5,-11.0,26.035,2.218
1650,-42.0,-11.0,25.17,2.457
1651,-41.5,-11.0,25.157,2.451
1652,-41.0,-11.0,25.122,2.413
1653,-40.5,-11.0,24.746,2.243
1654,-40.0,-11.0,25.328,2.664
1655,-39.5,-11.0,25.99,3.163
1656,-39.0,-11.0,25.271,2.701
1657,-38.5,-11.0,25.205,2.544
1658,-38.0,-11.0,25.054,2.484
1659,-37.5,-11.0,25.791,2.606
1660,-65.0,-11.5,25.681,1.157
1661,-64.5,-11.5,25.696,1.203
1662,-64.0,-11.5,25.748,1.24
1663,-63.5,-11.5,25.793,1.26
1664,-63.0,-11.5,25.849,1.282
1665,-62.5,-11.5,25.957,1.311
1666,-62.0,-11.5,26.237,1.343
1667,-61.5,-11.5,26.619,1.378
1668,-61.0,-11.5,26.231,1.364
1669,-60.5,-11.5,25.626,1.346
1670,-60.0,-11.5,25.368,1.32
1671,-59.5,-11.5,25.303,1.23
1672,-59.0,-11.5,25.23,1.063
1673,-58.5,-11.5,25.275,1.086
1674,-58.0,-11.5,25.552,1.136
1675,-57.5,-11.5,25.755,1.005
1676,-57.0,-11.5,25.674,1.18
1677,-56.5,-11.5,25.665,1.329
1678,-56.0,-11.5,25.744,1.456
1679,-55.5,-11.5,25.818,1.554
1680,-55.0,-11.5,25.747,1.492
1681,-54.5,-11.5,25.688,1.474
1682,-54.0,-11.5,25.621,1.501
1683,-53.5,-11.5,25.561,1.525
1684,-53.0,-11.5,25.61,1.553
1685,-52.5,-11.5,25.675,1.552
1686,-52.0,-11.5,25.849,1.562
1687,-51.5,-11.5,26.141,1.57
1688,-51.0,-11.5,26.734,1.502
1689,-50.5,-11.5,26.808,1.501
1690,-50.0,-11.5,26.451,1.608
1691,-49.5,-11.5,26.382,1.573
1692,-49.0,-11.5,26.082,1.383
1693,-48.5,-11.5,26.105,1.509
1694,-48.0,-11.5,25.864,1.655
1695,-47.5,-11.5,25.649,1.789
1696,-47.0,-11.5,25.212,2.422
1697,-46.5,-11.5,25.236,2.287
1698,-46.0,-11.5,25.256,2.073
1699,-45.5,-11.5,25.422,1.908
1700,-45.0,-11.5,25.607,1.802
1701,-44.5,-11.5,25.756,1.878
1702,-44.0,-11.5,26.008,1.93
1703,-43.5,-11.5,26.368,1.966
1704,-43.0,-11.5,26.449,2.029
1705,-42.5,-11.5,25.684,2.202
1706,-42.0,-11.5,24.586,2.548
1707,-41.5,-11.5,24.9,2.409
1708,-41.0,-11.5,25.032,2.321
1709,-40.5,-11.5,24.841,2.271
1710,-40.0,-11.5,25.11,2.464
1711,-39.5,-11.5,25.162,2.6
1712,-39.0,-11.5,24.734,2.689
1713,-38.5,-11.5,25.14,2.514
1714,-38.0,-11.5,25.136,2.529
1715,-37.5,-11.5,25.37,2.53
1716,-64.5,-12.0,25.626,1.212
1717,-64.0,-12.0,25.667,1.233
1718,-63.5,-12.0,25.712,1.248
1719,-63.0,-12.0,25.755,1.28
1720,-62.5,-12.0,25.833,1.309
1721,-62.0,-12.0,25.98,1.336
1722,-61.5,-12.0,26.077,1.366
1723,-61.0,-12.0,25.755,1.387
1724,-60.5,-12.0,25.281,1.442
1725,-60.0,-12.0,25.123,1.433
1726,-59.5,-12.0,25.178,1.338
1727,-59.0,-12.0,25.248,1.279
1728,-58.5,-12.0,25.307,1.322
1729,-58.0,-12.0,25.399,1.331
1730,-57.5,-12.0,25.529,1.252
1731,-57.0,-12.0,25.578,1.265
1732,-56.5,-12.0,25.669,1.347
1733,-56.0,-12.0,25.837,1.517
1734,-55.5,-12.0,26.022,1.831
1735,-55.0,-12.0,25.761,1.58
1736,-54.5,-12.0,25.601,1.558
1737,-54.0,-12.0,25.497,1.578
1738,-53.5,-12.0,25.484,1.572
1739,-53.0,-12.0,25.498,1.554
1740,-52.5,-12.0,25.567,1.503
1741,-52.0,-12.0,25.708,1.515
1742,-51.5,-12.0,26.016,1.595
1743,-51.0,-12.0,26.511,1.602
1744,-50.5,-12.0,26.687,1.642
1745,-50.0,-12.0,26.619,1.695
1746,-49.5,-12.0,26.754,1.689
1747,-49.0,-12.0,26.136,1.405
1748,-48.5,-12.0,26.697,1.256
1749,-48.0,-12.0,25.867,1.568
1750,-47.5,-12.0,25.525,1.781
1751,-47.0,-12.0,25.251,2.113
1752,-46.5,-12.0,25.1,2.138
1753,-46.0,-12.0,24.456,2.372
1754,-45.5,-12.0,24.97,2.074
1755,-45.0,-12.0,25.808,1.553
1756,-44.5,-12.0,25.582,1.84
1757,-44.0,-12.0,25.783,1.949
1758,-43.5,-12.0,26.612,1.999
1759,-43.0,-12.0,26.763,2.03
1760,-42.5,-12.0,25.508,2.141
1761,-42.0,-12.0,24.98,2.18
1762,-41.5,-12.0,24.881,2.096
1763,-41.0,-12.0,24.911,2.198
1764,-40.5,-12.0,24.934,2.499
1765,-40.0,-12.0,24.949,2.405
1766,-39.5,-12.0,24.877,2.412
1767,-39.0,-12.0,24.767,2.477
1768,-38.5,-12.0,25.04,2.394
1769,-38.0,-12.0,25.417,2.489
1770,-64.0,-12.5,25.613,1.228
1771,-63.5,-12.5,25.618,1.242
1772,-63.0,-12.5,25.632,1.273
1773,-62.5,-12.5,25.651,1.302
1774,-62.0,-12.5,25.638,1.336
1775,-61.5,-12.5,25.531,1.375
1776,-61.0,-12.5,25.231,1.447
1777,-60.5,-12.5,24.86,1.603
1778,-60.0,-12.5,24.753,1.658
1779,-59.5,-12.5,24.953,1.455
1780,-59.0,-12.5,25.148,1.402
1781,-58.5,-12.5,25.244,1.531
1782,-58.0,-12.5,25.272,1.535
1783,-57.5,-12.5,25.459,1.283
1784,-57.0,-12.5,25.565,1.197
1785,-56.5,-12.5,25.635,1.283
1786,-56.0,-12.5,25.876,1.245
1787,-55.5,-12.5,25.926,1.26
1788,-55.0,-12.5,25.662,1.574
1789,-54.5,-12.5,25.481,1.664
1790,-54.0,-12.5,25.398,1.661
1791,-53.5,-12.5,25.38,1.626
1792,-53.0,-12.5,25.415,1.555
1793,-52.5,-12.5,25.483,1.329
1794,-52.0,-12.5,25.526,1.305
1795,-51.5,-12.5,25.866,1.612
1796,-51.0,-12.5,26.51,1.777
1797,-50.5,-12.5,27.761,2.045
1798,-50.0,-12.5,27.108,1.89
1799,-49.5,-12.5,26.816,1.776
1800,-49.0,-12.5,26.106,1.623
1801,-48.5,-12.5,25.908,1.527
1802,-48.0,-12.5,25.986,1.327
1803,-47.5,-12.5,25.55,1.584
1804,-47.0,-12.5,25.181,1.838
1805,-46.5,-12.5,25.012,1.951
1806,-46.0,-12.5,24.722,2.129
1807,-45.5,-12.5,24.97,1.975
1808,-45.0,-12.5,25.368,1.756
1809,-44.5,-12.5,25.315,1.842
1810,-44.0,-12.5,25.472,1.939
1811,-43.5,-12.5,26.143,2.011
1812,-43.0,-12.5,26.198,2.053
1813,-42.5,-12.5,25.049,2.116
1814,-42.0,-12.5,24.411,2.047
1815,-41.5,-12.5,24.752,1.195
1816,-41.0,-12.5,24.694,1.903
1817,-40.5,-12.5,25.193,2.198
1818,-40.0,-12.5,24.909,2.218
1819,-39.5,-12.5,24.526,2.256
1820,-39.0,-12.5,24.571,2.399
1821,-38.5,-12.5,25.108,1.996
1822,-38.0,-12.5,25.233,2.204
1823,-62.5,-13.0,25.5,1.297
1824,-62.0,-13.0,25.398,1.341
1825,-61.5,-13.0,25.259,1.373
1826,-61.0,-13.0,24.993,1.446
1827,-60.5,-13.0,24.72,1.579
1828,-60.0,-13.0,24.603,1.618
1829,-59.5,-13.0,24.615,1.435
1830,-59.0,-13.0,24.962,1.412
1831,-58.5,-13.0,25.182,1.458
1832,-58.0,-13.0,25.268,1.434
1833,-57.5,-13.0,25.494,1.182
1834,-57.0,-13.0,25.718,0.884
1835,-56.5,-13.0,25.581,1.158
1836,-56.0,-13.0,25.656,1.318
1837,-55.5,-13.0,25.649,1.467
1838,-55.0,-13.0,25.457,1.86
1839,-54.5,-13.0,25.351,1.949
1840,-54.0,-13.0,25.316,1.769
1841,-53.5,-13.0,25.302,1.691
1842,-53.0,-13.0,25.341,1.637
1843,-52.5,-13.0,25.416,1.51
1844,-52.0,-13.0,25.501,1.501
1845,-51.5,-13.0,25.724,1.682
1846,-51.0,-13.0,26.417,1.845
1847,-50.5,-13.0,28.543,2.255
1848,-50.0,-13.0,27.44,2.03
1849,-49.5,-13.0,26.262,1.774
1850,-49.0,-13.0,25.677,1.705
1851,-48.5,-13.0,25.337,1.652
1852,-48.0,-13.0,25.357,1.564
1853,-47.5,-13.0,25.124,1.671
1854,-47.0,-13.0,25.264,1.71
1855,-46.5,-13.0,25.011,1.809
1856,-46.0,-13.0,24.912,1.832
1857,-45.5,-13.0,25.082,1.683
1858,-45.0,-13.0,25.004,1.719
1859,-44.5,-13.0,24.907,1.746
1860,-44.0,-13.0,25.034,1.926
1861,-43.5,-13.0,25.146,2.042
1862,-43.0,-13.0,25.011,2.118
1863,-42.5,-13.0,24.346,2.169
1864,-42.0,-13.0,22.184,2.303
1865,-41.5,-13.0,22.794,2.118
1866,-41.0,-13.0,24.202,2.037
1867,-40.5,-13.0,24.286,2.142
1868,-40.0,-13.0,23.953,2.081
1869,-39.5,-13.0,23.413,1.859
1870,-39.0,-13.0,24.501,2.011
1871,-38.5,-13.0,25.762,1.531
1872,-61.5,-13.5,25.129,1.351
1873,-60.5,-13.5,24.468,1.394
1874,-60.0,-13.5,23.506,1.302
1875,-59.5,-13.5,23.607,1.298
1876,-59.0,-13.5,24.713,1.387
1877,-58.5,-13.5,25.067,1.463
1878,-58.0,-13.5,25.104,1.569
1879,-57.5,-13.5,25.274,1.408
1880,-57.0,-13.5,25.529,1.08
1881,-56.5,-13.5,25.585,0.961
1882,-56.0,-13.5,25.474,1.382
1883,-55.5,-13.5,25.415,1.66
1884,-55.0,-13.5,25.333,2.199
1885,-54.5,-13.5,25.299,2.212
1886,-54.0,-13.5,25.212,1.828
1887,-53.5,-13.5,25.196,1.755
1888,-53.0,-13.5,25.258,1.765
1889,-52.5,-13.5,25.432,1.844
1890,-52.0,-13.5,25.502,1.86
1891,-51.5,-13.5,25.482,1.782
1892,-51.0,-13.5,25.704,1.793
1893,-50.5,-13.5,26.059,1.853
1894,-50.0,-13.5,25.885,1.82
1895,-49.5,-13.5,25.403,1.749
1896,-49.0,-13.5,25.003,1.729
1897,-48.5,-13.5,24.663,1.739
1898,-48.0,-13.5,24.314,1.773
1899,-47.5,-13.5,24.17,1.81
1900,-47.0,-13.5,24.965,1.741
1901,-46.5,-13.5,24.741,1.844
1902,-46.0,-13.5,24.762,1.784
1903,-45.5,-13.5,25.673,1.16
1904,-45.0,-13.5,24.93,1.618
1905,-44.5,-13.5,24.74,1.652
1906,-44.0,-13.5,24.717,1.917
1907,-43.5,-13.5,24.746,2.1
1908,-43.0,-13.5,24.687,2.27
1909,-42.5,-13.5,24.298,2.288
1910,-42.0,-13.5,23.125,2.245
1911,-41.5,-13.5,23.215,2.173
1912,-41.0,-13.5,23.867,2.108
1913,-40.5,-13.5,23.262,2.145
1914,-40.0,-13.5,21.709,2.233
1915,-39.5,-13.5,23.939,1.922
1916,-39.0,-13.5,24.177,1.722
1917,-60.0,-14.0,23.726,1.263
1918,-59.5,-14.0,23.855,1.28
1919,-59.0,-14.0,24.763,1.368
1920,-58.5,-14.0,25.053,1.469
1921,-58.0,-14.0,25.046,1.63
1922,-57.5,-14.0,25.134,1.568
1923,-57.0,-14.0,25.317,1.396
1924,-56.5,-14.0,25.398,1.35
1925,-56.0,-14.0,25.351,1.508
1926,-55.5,-14.0,25.277,1.689
1927,-55.0,-14.0,25.192,1.862
1928,-54.5,-14.0,25.159,1.853
1929,-54.0,-14.0,25.17,1.74
1930,-53.5,-14.0,25.093,1.776
1931,-53.0,-14.0,25.192,1.831
1932,-52.5,-14.0,25.684,2.141
1933,-52.0,-14.0,25.812,2.226
1934,-51.5,-14.0,25.233,1.849
1935,-51.0,-14.0,25.135,1.754
1936,-50.5,-14.0,25.097,1.732
1937,-50.0,-14.0,24.939,1.7
1938,-49.5,-14.0,24.692,1.687
1939,-49.0,-14.0,24.403,1.715
1940,-48.5,-14.0,24.026,1.779
1941,-48.0,-14.0,23.199,1.886
1942,-47.5,-14.0,21.214,2.051
1943,-47.0,-14.0,23.617,1.942
1944,-46.5,-14.0,24.475,2.159
1945,-46.0,-14.0,24.427,1.985
1946,-45.5,-14.0,24.557,1.786
1947,-45.0,-14.0,24.531,1.794
1948,-44.5,-14.0,24.44,1.816
1949,-44.0,-14.0,24.472,1.92
1950,-43.5,-14.0,24.573,2.17
1951,-43.0,-14.0,25.112,2.902
1952,-42.5,-14.0,24.983,2.872
1953,-42.0,-14.0,24.39,2.038
1954,-41.5,-14.0,24.488,1.815
1955,-41.0,-14.0,23.829,2.074
1956,-40.5,-14.0,23.573,2.089
1957,-40.0,-14.0,23.615,1.922
1958,-39.5,-14.0,24.024,1.792
1959,-39.0,-14.0,25.152,2.055
1960,-60.0,-14.5,25.044,1.169
1961,-59.5,-14.5,25.022,1.216
1962,-59.0,-14.5,25.068,1.323
1963,-58.5,-14.5,25.091,1.433
1964,-58.0,-14.5,25.072,1.545
1965,-57.5,-14.5,24.852,1.843
1966,-57.0,-14.5,25.17,1.605
1967,-56.5,-14.5,25.338,1.539
1968,-56.0,-14.5,25.303,1.633
1969,-55.5,-14.5,25.152,1.762
1970,-55.0,-14.5,25.005,1.846
1971,-54.5,-14.5,25.015,1.811
1972,-54.0,-14.5,25.355,1.575
1973,-53.5,-14.5,24.957,1.838
1974,-53.0,-14.5,25.007,1.834
1975,-52.5,-14.5,25.192,1.904
1976,-52.0,-14.5,25.201,1.919
1977,-51.5,-14.5,24.932,1.79
1978,-51.0,-14.5,24.761,1.719
1979,-50.5,-14.5,24.621,1.665
1980,-50.0,-14.5,24.435,1.577
1981,-49.5,-14.5,24.257,1.497
1982,-49.0,-14.5,24.025,1.622
1983,-48.5,-14.5,23.609,1.779
1984,-48.0,-14.5,23.079,1.9
1985,-47.5,-14.5,22.527,1.975
1986,-47.0,-14.5,23.346,1.98
1987,-46.5,-14.5,23.902,2.041
1988,-46.0,-14.5,23.992,2.018
1989,-45.5,-14.5,24.063,1.961
1990,-45.0,-14.5,24.21,1.886
1991,-44.5,-14.5,24.297,1.719
1992,-44.0,-14.5,24.396,1.823
1993,-43.5,-14.5,24.435,2.079
1994,-43.0,-14.5,24.806,2.679
1995,-42.5,-14.5,24.715,2.676
1996,-42.0,-14.5,24.251,2.073
1997,-41.5,-14.5,24.099,1.935
1998,-41.0,-14.5,23.139,2.146
1999,-40.5,-14.5,23.263,2.126
2000,-40.0,-14.5,23.789,1.953
2001,-39.5,-14.5,23.861,1.942
2002,-60.0,-15.0,25.755,0.931
2003,-59.5,-15.0,25.432,1.085
2004,-59.0,-15.0,25.267,1.227
2005,-58.5,-15.0,25.06,1.385
2006,-58.0,-15.0,24.92,1.399
2007,-57.5,-15.0,25.263,1.506
2008,-57.0,-15.0,25.515,1.394
2009,-56.5,-15.0,25.52,1.561
2010,-56.0,-15.0,25.514,1.708
2011,-55.5,-15.0,25.002,1.929
2012,-55.0,-15.0,24.661,2.066
2013,-54.5,-15.0,24.63,2.018
2014,-54.0,-15.0,24.557,2.216
2015,-53.5,-15.0,24.717,1.983
2016,-53.0,-15.0,24.836,1.805
2017,-52.5,-15.0,24.87,1.751
2018,-52.0,-15.0,24.83,1.73
2019,-51.5,-15.0,24.688,1.71
2020,-51.0,-15.0,24.513,1.673
2021,-50.5,-15.0,24.406,1.614
2022,-50.0,-15.0,24.257,1.453
2023,-49.5,-15.0,24.262,0.992
2024,-49.0,-15.0,24.194,1.361
2025,-48.5,-15.0,23.312,1.758
2026,-48.0,-15.0,22.751,1.947
2027,-47.5,-15.0,22.768,1.985
2028,-47.0,-15.0,23.094,2.022
2029,-46.5,-15.0,23.335,2.111
2030,-46.0,-15.0,23.477,2.162
2031,-45.5,-15.0,23.534,2.249
2032,-45.0,-15.0,24.029,1.973
2033,-44.5,-15.0,24.515,1.806
2034,-44.0,-15.0,24.986,1.209
2035,-43.5,-15.0,24.375,1.891
2036,-43.0,-15.0,24.129,2.122
2037,-42.5,-15.0,23.842,2.147
2038,-42.0,-15.0,23.67,2.077
2039,-41.5,-15.0,23.384,2.076
2040,-41.0,-15.0,21.986,2.287
2041,-40.5,-15.0,22.93,2.203
2042,-40.0,-15.0,23.901,2.074
