,estcodigo,estnome,orgsigla,estlongitude,estlatitude,estaltitude,t_med_medio,t_max_med,t_min_med,v_vento_medio,v_rajada_max,ini_serie,fim_serie
326,8114297,Canto do Buriti,Inmet,-42.97572,-8.11794,312.07,27.6782635853066,39.160000000000004,16.609999999999996,2.679075960621042,18.85,2011-10-31,2021-09-01
327,7884010,Ouricuri,Inmet,-40.10268,-7.88583,457.85,27.14717827868852,38.32,15.729999999999999,3.106610016046492,23.729999999999997,2011-12-15,2021-08-31
328,12393909,Cruz das Almas,Inmet,-39.08958,-12.67542,219.76,24.2784664216324,36.733333333333334,16.566666666666666,2.621175199496919,16.244444444444444,2011-10-23,2021-04-21
329,13314007,Itiruçu,Inmet,-40.11975,-13.52783,757.42,21.026467603434813,35.81,12.5,2.2924877591291533,15.55,2011-10-23,2021-09-01
330,12314017,Itaberaba,Inmet,-40.29971,-12.52406,250.11,25.658918943533678,38.63999999999999,14.830000000000002,2.1090916818457823,19.93,2011-10-23,2021-09-01
331,10573703,Aracaju,Inmet,-37.05433,-10.95241,3.72,26.77840467516696,36.28,19.909999999999997,2.47374007936508,17.544444444444444,2011-10-23,2021-09-01
332,14393909,Ilhéus,Inmet,-39.18144,-14.6588,80.21,23.449744828259195,34.75714285714286,14.514285714285714,2.196478011969816,14.714285714285712,2011-10-23,2021-09-01
333,12074021,Macajuba,Inmet,-40.35422,-12.13169,338.85,24.903536050394656,38.75,13.210000000000003,2.6824779902853675,19.32,2011-10-23,2021-09-01
334,12153858,Feira de Santana,Inmet,-38.96738,-12.1962,229.64,24.68243766805444,38.24444444444445,14.2125,2.4769502125075884,18.477777777777774,2011-10-23,2021-03-21
335,14534048,Vitória da Conquista,Inmet,-40.80133,-14.88643,879.38,20.57780571818892,34.974999999999994,9.2875,2.4812531225605,20.849999999999998,2011-10-23,2021-04-13
336,13334461,Correntina,Inmet,-44.61738,-13.33239,551.71,24.7408343633446,39.36,10.23,1.5342721506635446,18.479999999999997,2011-10-25,2021-09-01
337,11163747,Itabaianinha,Inmet,-37.795,-11.2725,204.8,24.606181639777965,36.96666666666667,17.022222222222222,2.618757459450082,26.855555555555554,2011-10-24,2021-09-01
338,9604210,Remanso,Inmet,-42.07721,-9.62569,397.4,27.368083680284503,37.599999999999994,18.15,3.4948933450429376,22.85,2011-11-28,2021-09-01
339,12554138,Lençóis,Inmet,-41.38881,-12.55785,438.09,24.85390809046752,39.03,14.030000000000001,0.9653041135397704,17.220000000000002,2011-11-28,2021-09-01
340,16383918,Porto Seguro,Inmet,-39.18239,-16.38898,86.36,23.49949816766416,35.25555555555556,13.455555555555557,1.4379030054644817,29.799999999999997,2011-12-15,2020-08-13
341,10444014,Senhor do Bonfim,Inmet,-40.14824,-10.44307,532.09,24.20136391924712,37.45,14.755555555555556,2.724003989938418,17.84,2011-12-15,2021-09-01
342,26445383,São Miguel do Oeste,Inmet,-53.50454,-26.7767,654.51,19.748074898689666,35.62307692307692,0.19230769230769232,2.815348892910369,26.36923076923077,2008-03-11,2021-09-01
343,11084313,Barra,Inmet,-43.139,-11.08486,407.5,27.889813221007888,39.790000000000006,14.280000000000001,1.8509760928961765,17.919999999999998,2011-11-28,2021-09-01
344,13154177,Piatã,Inmet,-41.77413,-13.15568,1283.95,19.678940194292665,32.470000000000006,10.459999999999999,2.565297207043108,19.389999999999997,2011-12-15,2021-09-01
345,11813761,Conde,Inmet,-37.68389,-12.03583,31.9,25.82909869676468,34.011111111111106,17.477777777777774,2.697378751409488,15.58888888888889,2011-12-15,2021-02-27
346,10983961,Queimadas,Inmet,-39.61701,-10.98465,310.11,26.1946226472374,39.35,15.439999999999998,3.3163084395871265,21.470000000000006,2011-12-15,2021-09-01
347,15283909,Una,Inmet,-39.09127,-15.28022,74.08,23.916770740188785,33.540000000000006,15.59,1.3552295150963178,14.360000000000003,2000-01-01,2021-08-31
348,13903897,Maraú,Inmet,-38.97222,-13.90694,6.24,25.32393867638129,32.62222222222222,17.822222222222223,2.072058667273832,14.355555555555554,2011-12-15,2021-02-24
349,12194321,Ibotirama,Inmet,-43.21342,-12.19306,425.12,28.000540495706478,41.07,13.989999999999998,1.9830257719663464,23.889999999999997,2011-12-10,2021-08-25
350,11204046,Jacobina,Inmet,-40.46498,-11.20514,440.78,24.32279279425796,38.58888888888889,11.38888888888889,2.0063060542978577,46.53333333333333,2011-12-15,2020-09-03
351,11663902,Serrinha,Inmet,-39.02295,-11.66459,337.79,24.474783339838677,37.73333333333333,13.544444444444444,2.787169041113714,19.977777777777778,2011-12-15,2021-07-31
352,10533899,Euclides da Cunha,Inmet,-38.99661,-10.53723,431.96,24.68172594110506,38.46,14.25,3.1201136265070684,26.490000000000002,2011-11-30,2021-09-01
353,10454120,Delfino,Inmet,-41.207,-10.45492,646.24,24.33218041460665,37.74444444444444,11.08888888888889,2.6543149449215027,20.144444444444446,2011-12-15,2020-12-29
354,13343912,Valença,Inmet,-39.12667,-13.34361,93.12,23.701123150907986,34.0,14.189999999999998,1.4078451040459232,25.979999999999997,2000-01-01,2021-08-20
355,14173969,Ipiaú,Inmet,-39.6925,-14.1713,132.11,23.885111837540112,37.477777777777774,13.422222222222222,1.4407895307485477,18.0,2011-12-15,2020-11-25
356,15244022,Itapetinga,Inmet,-40.22955,-15.24462,271.48,24.371675091074657,38.18888888888889,11.866666666666667,2.177682452944747,28.08888888888889,2011-11-30,2021-04-19
357,16083921,Belmonte,Inmet,-39.21539,-16.08805,89.67,23.32623255584732,35.65555555555555,12.944444444444445,1.6260423388845542,20.84444444444445,2000-01-01,2021-01-11
358,9003991,Curaçá,Inmet,-39.9124,-9.0013,370.0,27.51029274004685,38.599999999999994,16.233333333333334,3.1572085610200378,23.916666666666668,2015-08-19,2021-09-01
359,11054550,Formosa do Rio Preto,Inmet,-45.20077,-11.05216,488.0,25.58979735883421,40.959999999999994,10.16,1.369556921675774,17.26,2016-06-01,2020-11-27
360,21134346,Barbacena,Inmet,-43.7677,-21.22837,1168.76,18.5334187892986,32.06666666666667,5.620000000000001,1.8882893291152008,19.813333333333333,2003-03-20,2021-09-01
361,19364656,Araxá,Inmet,-46.94962,-19.6057,1018.32,21.53733709474587,35.61333333333334,8.226666666666667,2.5363386944270574,21.90666666666667,2002-12-19,2021-09-01
362,16434353,Montes Claros,Inmet,-43.84376,-16.68632,645.87,23.63715834188625,38.3,9.978571428571428,1.8548718354132965,19.385714285714283,2002-12-18,2021-09-01
363,18554815,Uberlândia,Inmet,-48.25566,-18.91707,874.77,23.17316069770347,36.04666666666667,8.373333333333333,1.8722452498303528,18.646666666666665,2003-03-20,2021-09-01
364,16174041,Almenara,Inmet,-40.68776,-16.16677,189.11,25.491602146942277,38.885714285714286,13.014285714285714,1.5859551532256435,19.97142857142857,2006-12-06,2021-09-01
365,22514602,Monte Verde,Inmet,-46.04337,-22.8616,1544.89,15.233589534447647,29.006666666666664,-1.8733333333333333,1.3437371022179363,22.279999999999998,2004-12-19,2021-09-01
366,20464252,Viçosa,Inmet,-42.86401,-20.76261,697.64,19.8797658730159,35.220000000000006,5.5666666666666655,0.8472968546708304,17.66666666666667,2005-09-15,2021-09-01
367,19344238,Timóteo,Inmet,-42.62241,-19.57382,493.42,22.5275723655898,36.666666666666664,11.353333333333332,1.0242763278388278,14.521428571428569,2006-02-24,2021-09-01
368,18574931,Ituiutaba,Inmet,-49.52507,-18.95291,540.08,23.82009618296093,39.12307692307692,5.3076923076923075,1.5090783956480691,22.646153846153844,2006-05-11,2021-04-10
369,21064223,Muriaé,Inmet,-42.3759,-21.10487,282.79,23.16881577166003,38.57333333333334,10.459999999999999,1.1981272725453045,23.826666666666664,2006-08-29,2021-09-01
370,21464321,Juiz de Fora,Inmet,-43.36433,-21.76997,936.88,19.258848590844487,32.864285714285714,7.935714285714285,2.620592360735804,25.250000000000004,2007-06-12,2021-09-01
371,19324932,Campina Verde,Inmet,-49.51813,-19.53921,559.07,23.993414970275637,38.9,6.02,1.7695468734362183,22.02,2006-12-04,2021-09-01
372,19594809,Conceição das Alagoas,Inmet,-48.15157,-19.98586,572.54,23.268294426429676,38.69285714285714,5.05,2.2078631377729736,23.900000000000002,2006-12-04,2021-09-01
373,19534358,Belo Horizonte - Pampulha,Inmet,-43.9694,-19.88395,854.02,21.94899593666808,35.535714285714285,8.749999999999998,2.037507150863706,21.314285714285713,2006-12-04,2021-09-01
374,17484015,Serra dos Aimorés,Inmet,-40.24993,-17.7988,211.97,23.59813281891152,37.357142857142854,12.707142857142857,2.699965546748336,20.42142857142857,2006-12-04,2020-12-12
375,19004658,Patrocíonio,Inmet,-46.98594,-18.99668,978.11,20.67738899397505,34.913333333333334,3.8133333333333326,1.3301792369743186,19.359999999999996,2006-12-04,2021-09-01
376,20274527,Formiga,Inmet,-45.45383,-20.45493,878.14,21.44165041834304,34.72666666666667,5.493333333333334,1.7102230378910712,21.926666666666666,2006-12-04,2021-09-01
377,19534726,Sacramento,Inmet,-47.4341,-19.87527,913.12,21.982572154166416,36.17857142857142,5.171428571428571,2.0530626813987465,22.235714285714288,2006-12-04,2021-09-01
378,14244424,Montalvânia,Inmet,-44.40412,-14.40823,519.52,24.28437412375114,39.581818181818186,7.454545454545456,1.6806246205221622,15.227272727272727,2007-06-26,2021-03-31
379,17544131,Teófilo Otoni,Inmet,-41.51542,-17.89284,467.17,23.14921508955524,37.52142857142858,11.592857142857142,1.6704002300067868,22.335714285714285,2006-12-04,2021-09-01
380,18124528,Três Marias,Inmet,-45.45984,-18.20086,931.01,22.140505659640898,35.48571428571429,9.814285714285715,2.588659260593689,20.814285714285717,2006-12-04,2021-09-01
381,22234457,Passa Quatro,Inmet,-44.96191,-22.3958,1017.1,18.982880533401023,33.87142857142857,3.4285714285714293,2.099334550240289,24.7,2007-07-03,2021-09-01
382,21554622,Caldas,Inmet,-46.383,-21.91807,1077.34,17.98706675974298,32.559999999999995,-0.7866666666666667,0.8893850507416085,19.32,2007-05-30,2021-09-01
383,22184522,Maria da Fé,Inmet,-45.37305,-22.31457,1281.43,16.76652606137032,30.480000000000004,-1.2,0.7359761404351567,16.52,2006-12-09,2021-09-01
384,18474159,Governador Valadares,Inmet,-41.97701,-18.83035,198.24,24.250191451990624,39.042857142857144,10.678571428571429,1.629459581402204,25.38461538461538,2007-07-03,2021-09-01
385,18474256,Guanhães,Inmet,-42.94292,-18.78684,852.68,20.71389535919456,35.42857142857142,7.235714285714287,1.700054459656919,22.764285714285716,2007-07-03,2021-09-01
386,19304103,Aimorés,Inmet,-41.0908,-19.53277,287.74,24.265264840502525,38.29090909090908,13.672727272727274,2.2793510293592263,25.272727272727266,1999-12-31,2020-05-11
387,19284535,Dores do Indaiá,Inmet,-45.59393,-19.48194,721.09,22.517278703536885,36.40714285714285,7.607142857142857,1.7860583778698542,25.642857142857142,2007-07-08,2021-09-01
388,18134338,Diamantina,Inmet,-43.64827,-18.23105,1359.25,18.528413193818952,31.192857142857143,7.864285714285714,3.0724043966052164,21.178571428571427,2007-07-03,2021-09-01
389,18444427,Curvelo,Inmet,-44.45379,-18.74771,669.48,23.07797386356813,37.16428571428572,8.078571428571427,1.7093728857663306,21.58571428571429,2007-07-03,2021-09-01
390,15054402,Mocambinho,Inmet,-44.01604,-15.08596,454.0,25.06778515883025,39.4,11.685714285714285,1.109594267299185,17.97142857142857,2007-11-19,2021-09-01
391,15184537,Chapada Gaúcha,Inmet,-45.61743,-15.30016,873.2,23.08261748633879,36.66,10.911111111111111,2.7034928037202635,21.95,2007-07-03,2021-03-31
392,20264218,Manhuaçu,Inmet,-42.18282,-20.26338,819.47,20.097373572769055,33.89,5.709999999999999,2.010051003792806,23.51,2010-10-02,2020-12-15
393,21544326,Coronel Pacheco,Inmet,-43.26103,-21.54673,411.14,22.7422010798855,38.43333333333334,7.58888888888889,1.3680095303148574,24.07777777777778,2012-11-07,2021-09-01
394,19454417,Sete Lagoas,Inmet,-44.17338,-19.45529,719.0,21.931646630236788,36.775,5.074999999999999,2.0036338797814226,21.2,2016-06-09,2021-09-01
395,22484341,Seropédica - Ecologia Agrícola,Inmet,-43.68484,-22.75787,34.64,23.77844716667669,40.36666666666667,10.5,1.9979025000500408,24.419999999999998,2006-12-04,2021-09-01
396,23034336,Rio de Janeiro - Marambaia,Inmet,-43.59569,-23.05033,9.16,23.29313290898536,40.00666666666666,11.913333333333334,3.3650583260091462,24.93076923076923,2006-12-04,2021-09-01
397,22354316,Duque de Caxias - Xerém,Inmet,-43.28223,-22.58981,24.35,22.821261629536224,39.24666666666667,8.593333333333334,0.7825537240537243,22.207142857142856,2006-12-03,2021-09-01
398,21344157,Cambuci,Inmet,-41.95833,-21.58773,59.94,23.885622364429757,39.17142857142857,9.392857142857142,0.9553834075760302,16.130769230769232,2005-03-25,2021-09-01
399,22584200,Arraial do Cabo,Inmet,-42.02145,-22.97547,3.34,23.32384983686624,33.34666666666667,15.153333333333336,4.524408428547772,30.180000000000007,2006-12-04,2021-09-01
400,21424121,Campos,Inmet,-41.34402,-21.71477,16.67,23.803757726335597,38.78666666666666,11.919999999999998,3.1010415590784435,29.62857142857143,2006-12-04,2021-09-01
401,22234149,Macaé,Inmet,-41.81205,-22.37632,24.61,23.3999510848896,38.606666666666676,11.473333333333331,2.598149258755816,27.833333333333336,2006-12-04,2021-08-08
402,22274427,Resende,Inmet,-44.44479,-22.45092,438.83,21.6521702896375,37.16,7.086666666666668,1.843876508737163,28.96,2006-12-04,2021-09-01
403,22274317,Petrópolis - Pico do Couto,Inmet,-43.29151,-22.46489,1758.22,14.131212158970357,27.174999999999997,1.9833333333333334,4.583807411850445,36.545454545454554,2006-12-04,2020-03-01
404,22214342,Valença,Inmet,-43.69566,-22.35809,367.21,21.911581446634727,37.17857142857143,7.321428571428572,1.5780966023957843,21.542857142857144,2006-12-04,2021-09-01
405,20164018,Vitória,Inmet,-40.30607,-20.27109,9.0,24.306295507315973,36.56000000000001,13.913333333333334,1.798598806020936,25.966666666666665,2006-12-04,2021-09-01
406,19594035,Santa Teresa,Inmet,-40.57957,-19.98839,975.92,18.25323327947098,31.357142857142858,9.078571428571427,1.8741774309479229,17.678571428571427,2000-01-01,2021-09-01
407,19214004,Linhares,Inmet,-40.06868,-19.35692,37.82,24.27613026681881,36.67999999999999,14.220000000000002,2.951110455573572,20.706666666666663,2006-12-04,2021-09-01
408,20384044,Alfredo Chaves,Inmet,-40.74182,-20.63653,14.19,24.1951763846354,38.45333333333333,13.166666666666668,1.904081236614022,38.466666666666676,2006-12-04,2021-09-01
409,18423950,São Mateus,Inmet,-39.86405,-18.6762,28.66,23.92641516543567,35.70666666666666,13.693333333333333,2.525750830681157,20.45,2006-12-01,2021-09-01
410,22264259,Teresópolis - Parque Nacional,Inmet,-42.98715,-22.44892,991.44,18.043413669208757,32.19230769230769,5.815384615384615,0.7372347625052544,16.961538461538467,2007-07-03,2021-09-01
411,23134443,Paraty,Inmet,-44.72686,-23.22354,3.0,22.738003909569475,37.31428571428571,10.27142857142857,1.4911155802303342,19.849999999999998,2007-03-30,2021-09-01
412,22374105,Campos - São Tomé,Inmet,-41.05187,-22.04165,7.18,24.10535529361348,34.95384615384616,14.023076923076925,3.586646024740288,20.146153846153844,2008-06-13,2021-09-01
413,22514324,Rio de Janeiro - Vila Militar,Inmet,-43.41141,-22.86132,30.43,24.09105707680299,40.17857142857143,10.200000000000001,1.3689674483076115,22.77857142857142,2007-07-03,2021-09-01
414,21104103,Presidente Kennedy,Inmet,-41.0394,-21.10081,69.12,23.951928128792893,37.94615384615385,13.846153846153847,3.6997751974801134,39.62307692307692,2008-06-17,2021-09-01
415,18694039,Nova Venécia,Inmet,-40.39057,-18.69527,156.02,24.212231129526216,39.161538461538456,12.876923076923077,2.1550383064112566,25.01538461538462,2008-06-21,2021-09-01
416,22274252,Nova Friburgo-Salinas,Inmet,-42.67693,-22.33484,1065.08,17.037598774631572,31.45,1.05,2.2260543678392044,21.08888888888889,2010-10-02,2021-09-01
417,22984319,Rio de Janeiro - Forte de Copacabana,Inmet,-43.19044,-22.98829,25.59,23.532198322624534,37.3142857142857,15.492857142857146,2.6972843982065307,28.807142857142857,2007-07-03,2021-09-01
418,20104110,Afonso Cláudio,Inmet,-41.10686,-20.10419,507.48,22.281496606383907,37.4625,10.325000000000001,1.9816026433342,21.349999999999998,2011-09-26,2020-07-04
419,22644260,Silva Jardim,Inmet,-42.41578,-22.64591,19.0,23.2967868852459,39.48333333333333,9.2,1.299995446265937,26.88333333333333,2015-08-28,2021-09-01
420,22874261,Saquarema - Sampaio Correia,Inmet,-42.60922,-22.87132,26.0,23.729670309653905,37.31666666666666,11.333333333333336,1.825971766848816,21.2,2015-09-02,2021-09-01
421,23304637,São Paulo (Mirante de Santana),Inmet,-46.62009,-23.49629,785.64,20.37979918032785,35.35333333333333,7.280000000000001,1.919934426229508,22.66666666666667,2006-12-04,2021-09-01
422,20275436,Campo Grande,Inmet,-54.72262,-20.4472,528.47,23.89022276766949,37.82,5.273333333333334,3.0478737364639,23.87333333333333,2006-12-04,2021-09-01
423,22325532,Ponta Porã,Inmet,-55.71632,-22.55245,668.0,21.748944369382905,35.96000000000001,2.6333333333333337,2.2437880286835203,18.39333333333333,2000-01-01,2021-09-01
424,23245155,Maringá,Inmet,-51.93283,-23.40536,548.51,22.89392790087872,37.03333333333334,4.52,2.0472744500490405,21.633333333333336,2006-11-21,2021-09-01
425,20465142,Três Lagoas,Inmet,-51.7122,-20.79,328.94,25.08050862980371,40.00714285714286,7.028571428571427,1.1876110845741994,22.63076923076923,2006-12-04,2021-09-01
426,22184942,Bauru,Inmet,-49.02888,-22.35805,636.17,21.741103785103785,37.37857142857143,4.714285714285715,1.3956522898776993,19.235714285714288,2006-12-04,2021-09-01
427,22454536,Campos do Jordão,Inmet,-45.60384,-22.75023,1662.95,15.03128423807522,29.85,-0.6928571428571428,1.3225645329169915,14.200000000000001,2006-09-28,2021-09-01
428,22075124,Presidente Prudente,Inmet,-51.40864,-22.11987,431.92,23.739531215596788,38.193333333333335,6.16,1.566512325106587,21.386666666666667,2006-12-04,2021-09-01
429,20344722,Franca,Inmet,-47.38255,-20.58448,1002.74,21.58494013591146,34.714285714285715,3.514285714285714,1.9833784203046505,18.557142857142853,2006-12-04,2021-09-01
430,22185349,Ivinhema,Inmet,-53.8229,-22.30042,377.36,24.009141305870827,38.64,5.233333333333333,2.6312120939170134,25.553333333333335,2006-12-04,2021-09-01
431,19415110,Paranaíba,Inmet,-51.18177,-19.69552,408.06,24.336816354865523,39.445454545454545,4.9363636363636365,1.8695684223184208,23.250000000000004,2006-12-04,2020-08-22
432,21574752,São Carlos,Inmet,-47.88393,-21.98035,859.29,21.03190073860566,35.06428571428571,4.814285714285714,1.7828007916491513,19.51428571428571,2007-07-14,2021-09-01
433,24434733,Iguape,Inmet,-47.5459,-24.67165,2.7,21.588112277067214,38.68571428571429,5.614285714285714,1.3446028793610767,23.514285714285712,2006-12-04,2021-09-01
434,23214740,Sorocaba,Inmet,-47.58555,-23.42604,609.33,20.745105127454504,35.580000000000005,2.9799999999999995,2.228100189655517,23.4,2000-01-01,2021-09-01
435,23514809,São Miguel Arcanjo,Inmet,-48.16482,-23.85202,675.68,19.491849781821102,35.72,1.3599999999999999,2.283426129426129,23.513333333333332,2000-01-01,2021-08-31
436,18585639,Nhumirim,Inmet,-56.62287,-18.98868,102.26,25.366572099197096,39.936363636363645,4.781818181818182,1.7083936220124736,24.60909090909091,2006-12-04,2020-05-10
437,22125053,Rancharia,Inmet,-50.97471,-22.37283,398.75,21.79689027502552,38.46666666666667,-0.15333333333333332,1.586340193959047,24.606666666666673,2006-12-04,2021-09-01
438,20285547,Aquidauana,Inmet,-55.78401,-20.47542,151.35,25.233503789470987,40.0,5.625000000000001,1.1990043203608778,20.98333333333333,2006-12-04,2021-07-02
439,18305444,Coxim,Inmet,-54.73612,-18.51215,251.48,25.05354898016375,40.621428571428574,6.357142857142857,0.8867044676634837,22.749999999999996,2000-01-01,2021-03-31
440,22115454,Dourados,Inmet,-54.91136,-22.19392,463.3,23.09620727678517,38.38333333333333,2.9583333333333335,2.268958772557134,23.283333333333335,2006-12-04,2021-08-07
441,20235625,Miranda,Inmet,-56.43174,-20.39553,132.49,24.957491003380326,39.55384615384616,5.584615384615385,0.9858945749150674,19.6,2006-12-04,2021-03-31
442,21425753,Porto Murtinho,Inmet,-57.88655,-21.70585,78.56,25.220440310600164,41.15384615384615,4.415384615384616,1.665068891491023,22.423076923076927,2006-12-04,2021-08-28
443,18595738,Corumbá,Inmet,-57.6375,-18.99667,111.73,26.399250455373405,39.785714285714285,9.907142857142857,1.7022667655659451,22.978571428571428,2006-12-04,2021-03-31
444,23044853,Avaré,Inmet,-48.941,-23.10175,776.36,20.806121283088487,35.225,4.7250000000000005,2.286975217405547,21.899999999999995,2006-12-04,2021-09-01
445,22424737,Piracicaba,Inmet,-47.62332,-22.70313,566.46,21.837701942865877,36.161538461538456,4.86923076923077,1.8985354740887523,25.676923076923075,2006-12-04,2020-11-20
446,21484945,Lins,Inmet,-49.73485,-21.66605,460.65,23.5687129009424,38.94615384615385,6.523076923076922,1.6404076137887618,20.60769230769231,2006-12-04,2021-03-27
447,23024531,Taubaté,Inmet,-45.52084,-23.04167,582.26,21.020075847194704,36.728571428571435,4.671428571428572,1.9316079985588184,25.821428571428566,1991-02-20,2021-02-26
448,20244957,Votuporanga,Inmet,-49.96603,-20.40322,510.37,24.329736313322364,39.275,5.7,1.7137445705478485,22.00833333333333,2007-07-03,2021-09-01
449,18485236,Chapadão do Sul,Inmet,-52.60262,-18.80219,820.82,22.822247981981587,36.50769230769231,6.13846153846154,2.138705822865661,24.323076923076922,2000-01-01,2020-02-22
450,19255433,São Gabriel do Oeste,Inmet,-54.55309,-19.42032,646.0,23.212082011795125,37.32142857142857,5.571428571428571,1.6202015903040483,25.700000000000006,2000-01-01,2021-04-09
451,20095035,Jales,Inmet,-50.59513,-20.16503,460.44,24.58593268980565,38.52142857142858,7.357142857142856,2.410405907844432,26.728571428571424,2007-08-26,2021-09-01
452,21195055,Valparaiso,Inmet,-50.93016,-21.31914,381.9,23.95598115227212,40.15714285714285,3.9285714285714284,2.100135183577806,23.678571428571427,2007-08-29,2021-09-01
453,21054955,José Bonifácio,Inmet,-49.92039,-21.08568,408.35,23.43135977789668,38.53333333333334,4.258333333333334,2.1890679419244985,23.666666666666668,2007-09-04,2020-05-18
454,21084850,Ariranha,Inmet,-48.84043,-21.13294,525.44,23.37018875477891,38.44285714285714,3.5,1.8238270882123324,22.607142857142858,2007-11-19,2021-09-01
455,21514848,Ibitinga,Inmet,-48.79972,-21.85557,496.75,22.456280702448744,38.1,4.169230769230769,1.7360494036928464,21.969230769230766,2007-11-19,2021-08-31
456,21464704,Casa Branca,Inmet,-47.07528,-21.78056,734.15,22.04586842574548,36.199999999999996,5.808333333333334,1.492316863464405,20.766666666666666,2007-06-27,2020-06-24
457,22254648,Itapira,Inmet,-46.80529,-22.41506,634.89,21.81438253913664,36.641666666666666,5.066666666666666,1.053282541684182,19.766666666666666,2007-11-19,2020-05-16
458,23144525,São Luis do Paraitinga,Inmet,-45.41706,-23.22836,862.3,19.057461793670804,34.11538461538461,2.738461538461538,1.424967047979343,24.55384615384615,2007-10-31,2021-04-22
459,22374855,Barra Bonita,Inmet,-48.55757,-22.47121,533.68,22.69324043215437,38.15714285714285,5.764285714285713,2.215745961688583,22.17142857142857,2008-05-02,2021-09-01
460,19315172,Cassilândia,Inmet,-51.72073,-19.12247,494.72,24.44094015729262,39.121428571428574,5.207142857142857,1.1521431573890593,21.784615384615385,2008-03-11,2021-09-01
461,21775452,Rio Brilhante,Inmet,-54.52811,-21.77494,324.31,23.28679509697952,39.24615384615385,0.5846153846153848,1.3962869553033477,22.315384615384616,2008-06-23,2021-09-01
462,21354816,Pradópolis,Inmet,-48.11401,-21.33843,540.41,22.430926459696945,38.12142857142857,2.8285714285714283,2.034365204467661,24.91428571428571,2008-04-24,2021-09-01
463,23005532,Amambaí,Inmet,-55.32936,-23.00253,433.59,22.051564487880057,38.61666666666667,0.7083333333333334,1.820392802552638,23.066666666666663,2008-06-11,2020-11-05
464,23965502,Sete Quedas,Inmet,-55.02423,-23.96689,398.4,22.362959545008717,37.61666666666667,2.516666666666667,2.191348940221891,25.341666666666665,2008-06-11,2021-02-11
465,20944848,Bebedouro,Inmet,-48.48994,-20.9492,610.0,23.91978142076503,38.43333333333333,7.233333333333334,2.0600387067395274,21.400000000000002,2016-10-27,2020-04-23
466,23445418,Itaquiraí,Inmet,-54.18186,-23.4495,337.82,22.93871831705028,39.324999999999996,3.216666666666667,1.827929568913176,27.108333333333334,2008-06-01,2021-09-01
467,20354777,Ituverava,Inmet,-47.77522,-20.35976,610.58,22.73978235486434,38.809090909090905,2.790909090909091,1.65803183474085,24.836363636363636,2008-07-16,2021-09-01
468,20985497,Sidrolândia,Inmet,-54.97187,-20.98164,471.43,23.66602207446472,38.02307692307692,2.599999999999999,2.1362886377435566,32.690909090909095,2008-09-29,2021-09-01
469,23524686,Baruerí,Inmet,-46.86945,-23.52389,776.5,19.835050974223115,35.49090909090909,5.163636363636363,1.5224955004770575,20.955555555555556,2011-03-23,2021-09-01
470,20445287,Água Clara,Inmet,-52.87583,-20.44444,323.63,24.3691073853287,40.85454545454545,2.909090909090909,1.2900577910250035,21.69,2010-08-12,2021-09-01
471,22105654,Bela Vista,Inmet,-56.54076,-22.10154,206.09,23.62190573770492,40.85000000000001,1.175,1.8604189435337,22.224999999999998,2011-08-08,2021-07-19
472,21755247,Bataguassu,Inmet,-52.47129,-21.75012,392.13,24.304494698152503,39.857142857142854,6.728571428571428,3.16006814337757,37.628571428571426,2013-03-22,2020-07-03
473,19385445,Sonora,Inmet,-54.76047,-17.63528,495.25,24.742674993494678,39.412499999999994,8.225,3.263472059588862,26.012500000000003,2000-01-01,2020-11-21
474,30035110,Porto Alegre,Inmet,-51.17477,-30.05354,41.18,19.8917531563382,37.88666666666666,2.5266666666666664,1.502423751226004,21.900000000000002,2006-08-16,2021-09-01
475,32015206,Rio Grande,Inmet,-52.16774,-32.07878,4.92,18.597301562281068,35.864285714285714,1.1142857142857145,3.4339399130013915,24.41428571428571,1993-06-14,2021-09-01
476,29425342,Santa Maria,Inmet,-53.72047,-29.72496,103.1,19.25962570307652,38.34666666666667,-0.9533333333333334,2.064405823684512,23.89285714285714,2006-12-04,2021-09-01
477,30505536,Santana do Livramento,Inmet,-55.61309,-30.84245,328.0,17.55563153391843,37.06363636363637,-1.981818181818182,2.964694879119061,24.154545454545453,2006-12-04,2021-09-01
478,27515347,Santo Augusto,Inmet,-53.79118,-27.85435,489.67,19.424260440834217,35.77333333333333,-0.7733333333333332,2.406734846210257,25.699999999999996,2006-12-04,2021-09-01
479,27364836,Florianópolis-São José,Inmet,-48.6201,-27.60253,4.87,21.17771487619848,35.89333333333333,5.033333333333333,1.8020942873156,22.313333333333333,2006-12-04,2021-09-01
480,25264913,Curitiba,Inmet,-49.2306,-25.44869,922.91,18.18130168419922,33.540000000000006,2.626666666666666,1.983139912000568,21.806666666666665,2006-12-04,2021-09-01
481,29214943,Torres,Inmet,-49.73326,-29.35036,8.44,19.52970991713206,34.333333333333336,2.0,2.889743244460458,24.620000000000005,1991-02-19,2021-09-01
482,29505704,Uruguaiana,Inmet,-57.0819,-29.83987,74.29,19.835167462319102,38.660000000000004,-0.5666666666666667,2.9236812286074594,24.233333333333334,2006-12-04,2021-09-01
483,27535428,Santa Rosa,Inmet,-54.48001,-27.89046,272.84,20.19901046176046,37.857142857142854,-2.478571428571429,1.6902907657006008,24.37857142857143,2006-12-04,2021-08-20
