idGrade,x,y,t_med_medio,v_vento_medio
1393,-65.5,-7.5,26.422,0.873
1394,-65.0,-7.5,26.536,0.812
1395,-64.5,-7.5,26.523,0.822
1396,-64.0,-7.5,26.441,0.887
1397,-63.5,-7.5,26.417,0.891
1398,-63.0,-7.5,26.426,0.873
1399,-62.5,-7.5,26.384,0.916
1400,-62.0,-7.5,26.358,0.949
1401,-61.5,-7.5,26.303,0.939
1402,-61.0,-7.5,26.239,0.906
1403,-60.5,-7.5,26.18,0.809
1404,-60.0,-7.5,26.142,0.703
1405,-59.5,-7.5,26.155,0.754
1406,-59.0,-7.5,26.184,0.869
1407,-58.5,-7.5,26.202,0.96
1408,-58.0,-7.5,26.184,1.002
1409,-57.5,-7.5,26.18,1.023
1410,-57.0,-7.5,26.18,1.053
1411,-56.5,-7.5,26.191,1.061
1412,-56.0,-7.5,26.213,1.082
1413,-55.5,-7.5,26.215,1.096
1414,-55.0,-7.5,26.286,1.14
1415,-54.5,-7.5,26.306,1.166
1416,-54.0,-7.5,26.346,1.199
1417,-53.5,-7.5,26.36,1.24
1418,-53.0,-7.5,26.364,1.289
1419,-52.5,-7.5,26.343,1.364
1420,-52.0,-7.5,26.33,1.388
1421,-51.5,-7.5,26.295,1.366
1422,-51.0,-7.5,26.314,1.369
1423,-50.5,-7.5,26.394,1.401
1424,-50.0,-7.5,26.376,1.437
1425,-49.5,-7.5,26.437,1.405
1426,-49.0,-7.5,26.48,1.34
1427,-48.5,-7.5,26.383,1.202
1428,-48.0,-7.5,26.495,1.164
1429,-47.5,-7.5,27.176,1.124
1430,-47.0,-7.5,26.789,1.391
1431,-46.5,-7.5,26.683,1.485
1432,-46.0,-7.5,26.747,1.227
1433,-45.5,-7.5,26.805,1.516
1434,-45.0,-7.5,26.863,1.524
1435,-44.5,-7.5,26.7,1.014
1436,-44.0,-7.5,26.926,1.415
1437,-43.5,-7.5,27.254,1.858
1438,-43.0,-7.5,27.427,2.037
1439,-42.5,-7.5,27.497,2.113
1440,-42.0,-7.5,27.559,2.202
1441,-41.5,-7.5,27.669,2.355
1442,-41.0,-7.5,27.354,2.462
1443,-40.5,-7.5,26.882,2.474
1444,-40.0,-7.5,26.896,2.557
1445,-39.5,-7.5,26.865,2.253
1446,-39.0,-7.5,26.898,2.278
1447,-38.5,-7.5,26.878,2.413
1448,-38.0,-7.5,26.986,2.374
1449,-37.5,-7.5,26.531,2.77
1450,-37.0,-7.5,26.065,2.895
1451,-36.5,-7.5,25.521,2.909
1452,-36.0,-7.5,24.825,3.034
1453,-35.5,-7.5,24.832,2.932
1454,-35.0,-7.5,25.645,2.481
1455,-34.5,-7.5,25.834,2.434
1456,-34.0,-7.5,25.74,2.56
1457,-74.5,-8.0,25.674,1.178
1458,-74.0,-8.0,25.706,1.187
1459,-73.5,-8.0,25.752,1.193
1460,-73.0,-8.0,25.805,1.211
1461,-72.5,-8.0,25.822,1.183
1462,-72.0,-8.0,25.74,1.159
1463,-71.5,-8.0,25.601,1.16
1464,-71.0,-8.0,25.466,1.223
1465,-70.5,-8.0,25.396,1.369
1466,-70.0,-8.0,25.402,1.298
1467,-69.5,-8.0,25.436,1.106
1468,-69.0,-8.0,25.51,1.031
1469,-68.5,-8.0,25.614,1.021
1470,-68.0,-8.0,25.742,1.038
1471,-67.5,-8.0,25.845,1.058
1472,-67.0,-8.0,25.897,1.05
1473,-66.5,-8.0,25.975,1.022
1474,-66.0,-8.0,26.13,0.98
1475,-65.5,-8.0,26.275,0.933
1476,-65.0,-8.0,26.396,0.895
1477,-64.5,-8.0,26.413,0.898
1478,-64.0,-8.0,26.353,0.929
1479,-63.5,-8.0,26.363,0.928
1480,-63.0,-8.0,26.38,0.912
1481,-62.5,-8.0,26.331,0.953
1482,-62.0,-8.0,26.279,0.992
1483,-61.5,-8.0,26.231,0.992
1484,-61.0,-8.0,26.175,0.96
1485,-60.5,-8.0,26.143,0.904
1486,-60.0,-8.0,26.118,0.865
1487,-59.5,-8.0,26.098,0.897
1488,-59.0,-8.0,26.082,0.959
1489,-58.5,-8.0,26.081,0.992
1490,-58.0,-8.0,26.107,1.027
1491,-57.5,-8.0,26.106,1.04
1492,-57.0,-8.0,26.103,1.069
1493,-56.5,-8.0,26.082,1.086
1494,-56.0,-8.0,26.067,1.116
1495,-55.5,-8.0,26.091,1.154
1496,-55.0,-8.0,26.142,1.168
1497,-54.5,-8.0,26.212,1.183
1498,-54.0,-8.0,26.264,1.208
1499,-53.5,-8.0,26.308,1.255
1500,-53.0,-8.0,26.333,1.303
1501,-52.5,-8.0,26.355,1.347
1502,-52.0,-8.0,26.382,1.378
1503,-51.5,-8.0,26.404,1.394
1504,-51.0,-8.0,26.427,1.401
1505,-50.5,-8.0,26.506,1.416
1506,-50.0,-8.0,26.638,1.396
1507,-49.5,-8.0,26.502,1.404
1508,-49.0,-8.0,26.507,1.374
1509,-48.5,-8.0,26.556,1.329
1510,-48.0,-8.0,26.613,1.326
1511,-47.5,-8.0,26.675,1.403
1512,-47.0,-8.0,26.467,1.683
1513,-46.5,-8.0,26.248,1.9
1514,-46.0,-8.0,26.632,1.588
1515,-45.5,-8.0,26.758,1.608
1516,-45.0,-8.0,26.854,1.627
1517,-44.5,-8.0,26.939,1.581
1518,-44.0,-8.0,27.147,1.675
1519,-43.5,-8.0,27.265,1.975
1520,-43.0,-8.0,27.606,2.567
1521,-42.5,-8.0,27.607,2.233
1522,-42.0,-8.0,27.62,2.274
1523,-41.5,-8.0,27.561,2.634
1524,-41.0,-8.0,27.866,2.995
1525,-40.5,-8.0,27.058,2.708
1526,-40.0,-8.0,27.072,2.939
1527,-39.5,-8.0,27.123,2.531
1528,-39.0,-8.0,27.875,2.368
1529,-38.5,-8.0,26.472,2.552
1530,-38.0,-8.0,26.308,2.62
1531,-37.5,-8.0,25.813,2.828
1532,-37.0,-8.0,25.244,3.014
1533,-36.5,-8.0,25.042,2.838
1534,-36.0,-8.0,24.24,2.959
1535,-35.5,-8.0,24.885,2.726
1536,-35.0,-8.0,25.824,1.639
1537,-34.5,-8.0,25.599,2.271
1538,-34.0,-8.0,25.617,2.5
1539,-74.5,-8.5,25.644,1.199
1540,-74.0,-8.5,25.655,1.224
1541,-73.5,-8.5,25.659,1.261
1542,-73.0,-8.5,25.68,1.31
1543,-72.5,-8.5,25.689,1.303
1544,-72.0,-8.5,25.64,1.229
1545,-71.5,-8.5,25.552,1.174
1546,-71.0,-8.5,25.438,1.189
1547,-70.5,-8.5,25.382,1.276
1548,-70.0,-8.5,25.358,1.183
1549,-69.5,-8.5,25.355,1.028
1550,-69.0,-8.5,25.435,0.997
1551,-68.5,-8.5,25.595,1.017
1552,-68.0,-8.5,25.784,1.057
1553,-67.5,-8.5,25.9,1.087
1554,-67.0,-8.5,25.906,1.081
1555,-66.5,-8.5,25.931,1.049
1556,-66.0,-8.5,26.014,1.021
1557,-65.5,-8.5,26.152,0.992
1558,-65.0,-8.5,26.235,0.974
1559,-64.5,-8.5,26.253,0.991
1560,-64.0,-8.5,26.252,1.014
1561,-63.5,-8.5,26.258,1.024
1562,-63.0,-8.5,26.265,1.029
1563,-62.5,-8.5,26.219,1.051
1564,-62.0,-8.5,26.16,1.056
1565,-61.5,-8.5,26.134,1.05
1566,-61.0,-8.5,26.076,1.036
1567,-60.5,-8.5,26.043,1.007
1568,-60.0,-8.5,26.008,1.002
1569,-59.5,-8.5,25.984,1.006
1570,-59.0,-8.5,25.965,1.023
1571,-58.5,-8.5,25.991,1.036
1572,-58.0,-8.5,26.048,1.024
1573,-57.5,-8.5,26.101,1.02
1574,-57.0,-8.5,26.071,1.07
1575,-56.5,-8.5,25.982,1.129
1576,-56.0,-8.5,25.96,1.159
1577,-55.5,-8.5,25.94,1.181
1578,-55.0,-8.5,25.987,1.183
1579,-54.5,-8.5,26.074,1.203
1580,-54.0,-8.5,26.16,1.229
1581,-53.5,-8.5,26.227,1.269
1582,-53.0,-8.5,26.309,1.308
1583,-52.5,-8.5,26.33,1.368
1584,-52.0,-8.5,26.358,1.4
1585,-51.5,-8.5,26.417,1.4
1586,-51.0,-8.5,26.495,1.41
1587,-50.5,-8.5,26.541,1.446
1588,-50.0,-8.5,26.512,1.601
1589,-49.5,-8.5,26.497,1.463
1590,-49.0,-8.5,26.517,1.386
1591,-48.5,-8.5,26.618,1.286
1592,-48.0,-8.5,26.649,1.268
1593,-47.5,-8.5,26.564,1.462
1594,-47.0,-8.5,26.414,1.685
1595,-46.5,-8.5,26.362,1.772
1596,-46.0,-8.5,26.563,1.608
1597,-45.5,-8.5,26.68,1.647
1598,-45.0,-8.5,26.826,1.695
1599,-44.5,-8.5,27.068,1.662
1600,-44.0,-8.5,27.537,1.524
1601,-43.5,-8.5,27.244,1.88
1602,-43.0,-8.5,27.315,2.241
1603,-42.5,-8.5,27.84,2.191
1604,-42.0,-8.5,27.862,2.242
1605,-41.5,-8.5,27.294,2.57
1606,-41.0,-8.5,27.287,2.761
1607,-40.5,-8.5,26.932,2.711
1608,-40.0,-8.5,26.917,2.737
1609,-39.5,-8.5,27.2,2.642
1610,-39.0,-8.5,27.059,2.65
1611,-38.5,-8.5,27.121,2.973
1612,-38.0,-8.5,26.193,2.801
1613,-37.5,-8.5,25.785,2.914
1614,-37.0,-8.5,24.147,3.299
1615,-36.5,-8.5,24.387,2.627
1616,-36.0,-8.5,24.118,2.721
1617,-35.5,-8.5,24.82,2.295
1618,-35.0,-8.5,25.325,2.283
1619,-34.5,-8.5,25.474,2.362
1620,-34.0,-8.5,25.539,2.484
1621,-74.0,-9.0,25.605,1.242
1622,-73.5,-9.0,25.569,1.291
1623,-73.0,-9.0,25.465,1.362
1624,-72.5,-9.0,25.485,1.347
1625,-72.0,-9.0,25.551,1.248
1626,-71.5,-9.0,25.501,1.156
1627,-71.0,-9.0,25.391,1.078
1628,-70.5,-9.0,25.265,0.954
1629,-70.0,-9.0,25.143,0.766
1630,-69.5,-9.0,25.201,0.818
1631,-69.0,-9.0,25.347,0.925
1632,-68.5,-9.0,25.524,0.994
1633,-68.0,-9.0,25.759,1.054
1634,-67.5,-9.0,25.901,1.089
1635,-67.0,-9.0,25.899,1.085
1636,-66.5,-9.0,25.9,1.058
1637,-66.0,-9.0,25.952,1.045
1638,-65.5,-9.0,26.035,1.029
1639,-65.0,-9.0,26.075,1.042
1640,-64.5,-9.0,26.117,1.072
1641,-64.0,-9.0,26.153,1.117
1642,-63.5,-9.0,26.165,1.157
1643,-63.0,-9.0,26.139,1.194
1644,-62.5,-9.0,26.13,1.183
1645,-62.0,-9.0,26.081,1.145
1646,-61.5,-9.0,26.018,1.125
1647,-61.0,-9.0,25.98,1.101
1648,-60.5,-9.0,25.94,1.089
1649,-60.0,-9.0,25.907,1.074
1650,-59.5,-9.0,25.86,1.072
1651,-59.0,-9.0,25.841,1.076
1652,-58.5,-9.0,25.883,1.068
1653,-58.0,-9.0,26.065,1.032
1654,-57.5,-9.0,26.301,0.966
1655,-57.0,-9.0,26.165,1.034
1656,-56.5,-9.0,25.924,1.134
1657,-56.0,-9.0,25.793,1.165
1658,-55.5,-9.0,25.8,1.158
1659,-55.0,-9.0,25.884,1.14
1660,-54.5,-9.0,25.962,1.164
1661,-54.0,-9.0,26.059,1.235
1662,-53.5,-9.0,26.144,1.299
1663,-53.0,-9.0,26.203,1.358
1664,-52.5,-9.0,26.25,1.4
1665,-52.0,-9.0,26.32,1.4
1666,-51.5,-9.0,26.43,1.406
1667,-51.0,-9.0,26.559,1.379
1668,-50.5,-9.0,26.737,1.326
1669,-50.0,-9.0,26.564,1.557
1670,-49.5,-9.0,26.507,1.529
1671,-49.0,-9.0,26.528,1.413
1672,-48.5,-9.0,26.734,1.119
1673,-48.0,-9.0,26.861,0.938
1674,-47.5,-9.0,26.516,1.458
1675,-47.0,-9.0,26.406,1.629
1676,-46.5,-9.0,26.428,1.601
1677,-46.0,-9.0,26.621,1.066
1678,-45.5,-9.0,26.597,1.596
1679,-45.0,-9.0,26.803,1.743
1680,-44.5,-9.0,27.542,1.323
1681,-44.0,-9.0,27.228,1.619
1682,-43.5,-9.0,26.762,2.06
1683,-43.0,-9.0,27.109,2.157
1684,-42.5,-9.0,27.41,2.192
1685,-42.0,-9.0,27.089,2.447
1686,-41.5,-9.0,26.868,2.551
1687,-41.0,-9.0,26.781,2.712
1688,-40.5,-9.0,26.851,2.918
1689,-40.0,-9.0,27.395,3.108
1690,-39.5,-9.0,26.748,2.793
1691,-39.0,-9.0,26.567,2.706
1692,-38.5,-9.0,26.5,2.72
1693,-38.0,-9.0,26.203,2.64
1694,-37.5,-9.0,25.852,2.611
1695,-37.0,-9.0,25.039,2.533
1696,-36.5,-9.0,22.124,2.097
1697,-36.0,-9.0,24.754,2.395
1698,-35.5,-9.0,25.144,2.258
1699,-35.0,-9.0,25.269,2.377
1700,-34.5,-9.0,25.408,2.441
1701,-74.0,-9.5,25.574,1.238
1702,-73.5,-9.5,25.546,1.275
1703,-73.0,-9.5,25.508,1.31
1704,-72.5,-9.5,25.505,1.295
1705,-72.0,-9.5,25.507,1.221
1706,-71.5,-9.5,25.457,1.121
1707,-71.0,-9.5,25.344,1.002
1708,-70.5,-9.5,25.189,0.82
1709,-70.0,-9.5,25.062,0.649
1710,-69.5,-9.5,25.133,0.74
1711,-69.0,-9.5,25.27,0.889
1712,-68.5,-9.5,25.413,0.972
1713,-68.0,-9.5,25.608,1.028
1714,-67.5,-9.5,25.768,1.059
1715,-67.0,-9.5,25.819,1.065
1716,-66.5,-9.5,25.839,1.062
1717,-66.0,-9.5,25.899,1.06
1718,-65.5,-9.5,25.908,1.063
1719,-65.0,-9.5,25.973,1.088
1720,-64.5,-9.5,26.021,1.129
1721,-64.0,-9.5,26.077,1.201
1722,-63.5,-9.5,26.101,1.3
1723,-63.0,-9.5,26.134,1.362
1724,-62.5,-9.5,26.093,1.318
1725,-62.0,-9.5,26.018,1.242
1726,-61.5,-9.5,25.974,1.183
1727,-61.0,-9.5,25.905,1.156
1728,-60.5,-9.5,25.855,1.148
1729,-60.0,-9.5,25.797,1.136
1730,-59.5,-9.5,25.739,1.121
1731,-59.0,-9.5,25.639,1.123
1732,-58.5,-9.5,25.627,1.113
1733,-58.0,-9.5,26.054,1.018
1734,-57.5,-9.5,26.833,0.78
1735,-57.0,-9.5,26.387,0.95
1736,-56.5,-9.5,25.783,1.183
1737,-56.0,-9.5,25.583,1.188
1738,-55.5,-9.5,25.644,1.119
1739,-55.0,-9.5,25.81,0.996
1740,-54.5,-9.5,25.869,1.054
1741,-54.0,-9.5,25.957,1.193
1742,-53.5,-9.5,26.087,1.291
1743,-53.0,-9.5,26.113,1.356
1744,-52.5,-9.5,26.192,1.412
1745,-52.0,-9.5,26.258,1.429
1746,-51.5,-9.5,26.346,1.425
1747,-51.0,-9.5,26.533,1.377
1748,-50.5,-9.5,26.909,1.204
1749,-50.0,-9.5,26.702,1.341
1750,-49.5,-9.5,26.499,1.469
1751,-49.0,-9.5,26.512,1.457
1752,-48.5,-9.5,26.618,1.392
1753,-48.0,-9.5,26.595,1.399
1754,-47.5,-9.5,26.412,1.568
1755,-47.0,-9.5,26.272,1.706
1756,-46.5,-9.5,26.258,1.756
1757,-46.0,-9.5,26.376,1.679
1758,-45.5,-9.5,26.695,1.971
1759,-45.0,-9.5,26.712,1.951
1760,-44.5,-9.5,26.882,1.74
1761,-44.0,-9.5,26.831,1.843
1762,-43.5,-9.5,26.529,2.135
1763,-43.0,-9.5,26.747,2.225
1764,-42.5,-9.5,27.015,2.501
1765,-42.0,-9.5,27.193,3.205
1766,-41.5,-9.5,26.576,2.634
1767,-41.0,-9.5,26.501,2.77
1768,-40.5,-9.5,27.189,3.402
1769,-40.0,-9.5,26.386,2.917
1770,-39.5,-9.5,25.996,3.038
1771,-39.0,-9.5,26.052,2.773
1772,-38.5,-9.5,26.101,2.62
1773,-38.0,-9.5,26.634,2.448
1774,-37.5,-9.5,26.653,2.266
1775,-37.0,-9.5,25.554,2.345
1776,-36.5,-9.5,25.098,2.309
1777,-36.0,-9.5,25.314,2.46
1778,-35.5,-9.5,25.386,2.293
1779,-35.0,-9.5,25.376,2.386
1780,-34.5,-9.5,25.428,2.453
1781,-74.0,-10.0,25.555,1.219
1782,-73.5,-10.0,25.539,1.239
1783,-73.0,-10.0,25.521,1.248
1784,-72.5,-10.0,25.505,1.229
1785,-72.0,-10.0,25.475,1.174
1786,-71.5,-10.0,25.426,1.09
1787,-71.0,-10.0,25.331,0.989
1788,-70.5,-10.0,25.223,0.873
1789,-70.0,-10.0,25.157,0.8
1790,-69.5,-10.0,25.163,0.84
1791,-69.0,-10.0,25.175,0.92
1792,-68.5,-10.0,25.245,0.971
1793,-68.0,-10.0,25.397,1.004
1794,-67.5,-10.0,25.564,1.029
1795,-67.0,-10.0,25.697,1.046
1796,-66.5,-10.0,25.767,1.06
1797,-66.0,-10.0,25.789,1.074
1798,-65.5,-10.0,25.842,1.086
1799,-65.0,-10.0,25.895,1.126
1800,-64.5,-10.0,25.969,1.169
1801,-64.0,-10.0,26.015,1.252
1802,-63.5,-10.0,26.098,1.357
1803,-63.0,-10.0,26.161,1.436
1804,-62.5,-10.0,26.099,1.378
1805,-62.0,-10.0,26.016,1.282
1806,-61.5,-10.0,25.949,1.24
1807,-61.0,-10.0,25.869,1.227
1808,-60.5,-10.0,25.796,1.197
1809,-60.0,-10.0,25.722,1.171
1810,-59.5,-10.0,25.634,1.158
1811,-59.0,-10.0,25.527,1.143
1812,-58.5,-10.0,25.434,1.134
1813,-58.0,-10.0,25.811,1.082
1814,-57.5,-10.0,26.254,0.975
1815,-57.0,-10.0,26.035,1.087
1816,-56.5,-10.0,25.582,1.317
1817,-56.0,-10.0,25.4,1.232
1818,-55.5,-10.0,25.51,1.102
1819,-55.0,-10.0,25.861,0.787
1820,-54.5,-10.0,25.85,0.962
1821,-54.0,-10.0,25.903,1.196
1822,-53.5,-10.0,25.949,1.322
1823,-53.0,-10.0,26.066,1.38
1824,-52.5,-10.0,26.132,1.431
1825,-52.0,-10.0,26.138,1.461
1826,-51.5,-10.0,26.248,1.462
1827,-51.0,-10.0,26.354,1.442
1828,-50.5,-10.0,26.471,1.42
1829,-50.0,-10.0,26.482,1.451
1830,-49.5,-10.0,26.475,1.482
1831,-49.0,-10.0,26.508,1.515
1832,-48.5,-10.0,26.965,1.537
1833,-48.0,-10.0,26.783,1.564
1834,-47.5,-10.0,26.278,1.676
1835,-47.0,-10.0,26.064,1.824
1836,-46.5,-10.0,25.856,2.035
1837,-46.0,-10.0,25.675,2.316
1838,-45.5,-10.0,26.228,2.403
1839,-45.0,-10.0,26.494,2.102
1840,-44.5,-10.0,26.415,1.941
1841,-44.0,-10.0,26.494,1.941
1842,-43.5,-10.0,26.559,2.04
1843,-43.0,-10.0,26.711,2.235
1844,-42.5,-10.0,27.565,2.497
1845,-42.0,-10.0,26.714,2.679
1846,-41.5,-10.0,26.013,2.582
1847,-41.0,-10.0,25.779,2.622
1848,-40.5,-10.0,25.807,2.724
1849,-40.0,-10.0,25.617,2.832
1850,-39.5,-10.0,25.503,3.398
1851,-39.0,-10.0,25.653,2.816
1852,-38.5,-10.0,25.869,2.662
1853,-38.0,-10.0,25.936,2.516
1854,-37.5,-10.0,25.986,2.329
1855,-37.0,-10.0,25.706,2.326
1856,-36.5,-10.0,25.55,2.249
1857,-36.0,-10.0,25.741,2.357
1858,-35.5,-10.0,25.493,2.411
1859,-35.0,-10.0,25.47,2.426
1860,-73.0,-10.5,25.508,1.198
1861,-72.5,-10.5,25.484,1.177
1862,-72.0,-10.5,25.446,1.135
1863,-71.5,-10.5,25.386,1.075
1864,-71.0,-10.5,25.329,1.002
1865,-70.5,-10.5,25.246,0.938
1866,-70.0,-10.5,25.179,0.914
1867,-69.5,-10.5,25.092,0.931
1868,-69.0,-10.5,24.963,0.961
1869,-68.5,-10.5,24.973,0.974
1870,-68.0,-10.5,25.162,0.991
1871,-67.5,-10.5,25.385,1.013
1872,-67.0,-10.5,25.54,1.045
1873,-66.5,-10.5,25.659,1.066
1874,-66.0,-10.5,25.708,1.086
1875,-65.5,-10.5,25.783,1.098
1876,-65.0,-10.5,25.837,1.146
1877,-64.5,-10.5,25.907,1.182
1878,-64.0,-10.5,25.961,1.253
1879,-63.5,-10.5,26.029,1.325
1880,-63.0,-10.5,26.065,1.365
1881,-62.5,-10.5,26.038,1.341
1882,-62.0,-10.5,26.017,1.302
1883,-61.5,-10.5,26.005,1.287
1884,-61.0,-10.5,25.908,1.273
1885,-60.5,-10.5,25.738,1.241
1886,-60.0,-10.5,25.593,1.218
1887,-59.5,-10.5,25.51,1.189
1888,-59.0,-10.5,25.487,1.153
1889,-58.5,-10.5,25.53,1.138
1890,-58.0,-10.5,25.669,1.12
1891,-57.5,-10.5,25.79,1.11
1892,-57.0,-10.5,25.765,1.174
1893,-56.5,-10.5,25.628,1.281
1894,-56.0,-10.5,25.552,1.279
1895,-55.5,-10.5,25.626,1.205
1896,-55.0,-10.5,25.755,1.116
1897,-54.5,-10.5,25.803,1.163
1898,-54.0,-10.5,25.849,1.294
1899,-53.5,-10.5,25.877,1.371
1900,-53.0,-10.5,25.945,1.426
1901,-52.5,-10.5,25.965,1.48
1902,-52.0,-10.5,26.036,1.495
1903,-51.5,-10.5,26.158,1.507
1904,-51.0,-10.5,26.273,1.513
1905,-50.5,-10.5,26.341,1.5
1906,-50.0,-10.5,26.469,1.481
1907,-49.5,-10.5,26.6,1.444
1908,-49.0,-10.5,26.423,1.54
1909,-48.5,-10.5,26.699,1.572
1910,-48.0,-10.5,26.527,1.618
1911,-47.5,-10.5,26.051,1.745
1912,-47.0,-10.5,25.823,1.895
1913,-46.5,-10.5,25.513,2.193
1914,-46.0,-10.5,24.259,3.244
1915,-45.5,-10.5,25.622,2.208
1916,-45.0,-10.5,26.235,1.768
1917,-44.5,-10.5,26.181,1.913
1918,-44.0,-10.5,26.437,1.826
1919,-43.5,-10.5,26.621,1.754
1920,-43.0,-10.5,26.59,2.095
1921,-42.5,-10.5,26.477,2.311
1922,-42.0,-10.5,26.029,2.427
1923,-41.5,-10.5,25.193,2.538
1924,-41.0,-10.5,24.868,2.589
1925,-40.5,-10.5,25.122,2.604
1926,-40.0,-10.5,24.66,2.715
1927,-39.5,-10.5,25.449,2.821
1928,-39.0,-10.5,24.707,3.107
1929,-38.5,-10.5,25.388,2.607
1930,-38.0,-10.5,25.149,2.496
1931,-37.5,-10.5,25.983,2.702
1932,-37.0,-10.5,25.905,2.421
1933,-36.5,-10.5,26.132,1.709
1934,-36.0,-10.5,25.817,2.275
1935,-35.5,-10.5,25.59,2.388
1936,-71.5,-11.0,25.366,1.065
1937,-71.0,-11.0,25.322,1.014
1938,-70.5,-11.0,25.242,0.976
1939,-70.0,-11.0,25.151,0.964
1940,-69.5,-11.0,24.992,0.966
1941,-69.0,-11.0,24.813,0.972
1942,-68.5,-11.0,24.808,0.973
1943,-68.0,-11.0,25.025,0.986
1944,-67.5,-11.0,25.275,1.007
1945,-67.0,-11.0,25.457,1.044
1946,-66.5,-11.0,25.533,1.073
1947,-66.0,-11.0,25.618,1.092
1948,-65.5,-11.0,25.696,1.105
1949,-65.0,-11.0,25.769,1.154
1950,-64.5,-11.0,25.83,1.193
1951,-64.0,-11.0,25.871,1.24
1952,-63.5,-11.0,25.912,1.281
1953,-63.0,-11.0,25.942,1.3
1954,-62.5,-11.0,26.003,1.314
1955,-62.0,-11.0,26.152,1.324
1956,-61.5,-11.0,26.327,1.349
1957,-61.0,-11.0,26.104,1.33
1958,-60.5,-11.0,25.714,1.3
1959,-60.0,-11.0,25.488,1.268
1960,-59.5,-11.0,25.394,1.198
1961,-59.0,-11.0,25.321,1.105
1962,-58.5,-11.0,25.384,1.106
1963,-58.0,-11.0,25.612,1.1
1964,-57.5,-11.0,25.755,1.018
1965,-57.0,-11.0,25.71,1.159
1966,-56.5,-11.0,25.68,1.282
1967,-56.0,-11.0,25.681,1.334
1968,-55.5,-11.0,25.692,1.352
1969,-55.0,-11.0,25.732,1.339
1970,-54.5,-11.0,25.747,1.35
1971,-54.0,-11.0,25.747,1.398
1972,-53.5,-11.0,25.737,1.45
1973,-53.0,-11.0,25.682,1.518
1974,-52.5,-11.0,25.808,1.541
1975,-52.0,-11.0,25.932,1.55
1976,-51.5,-11.0,26.088,1.547
1977,-51.0,-11.0,26.337,1.536
1978,-50.5,-11.0,26.395,1.535
1979,-50.0,-11.0,26.345,1.542
1980,-49.5,-11.0,26.336,1.532
1981,-49.0,-11.0,26.235,1.547
1982,-48.5,-11.0,26.164,1.597
1983,-48.0,-11.0,26.004,1.676
1984,-47.5,-11.0,25.786,1.753
1985,-47.0,-11.0,25.632,1.872
1986,-46.5,-11.0,25.478,2.103
1987,-46.0,-11.0,25.396,2.181
1988,-45.5,-11.0,25.611,1.808
1989,-45.0,-11.0,25.694,1.603
1990,-44.5,-11.0,25.969,1.878
1991,-44.0,-11.0,26.314,1.832
1992,-43.5,-11.0,26.757,1.797
1993,-43.0,-11.0,27.419,1.91
1994,-42.5,-11.0,26.035,2.218
1995,-42.0,-11.0,25.17,2.457
1996,-41.5,-11.0,25.157,2.451
1997,-41.0,-11.0,25.122,2.413
1998,-40.5,-11.0,24.746,2.243
1999,-40.0,-11.0,25.328,2.664
2000,-39.5,-11.0,25.99,3.163
2001,-39.0,-11.0,25.271,2.701
2002,-38.5,-11.0,25.205,2.544
2003,-38.0,-11.0,25.054,2.484
2004,-37.5,-11.0,25.791,2.606
2005,-37.0,-11.0,26.677,2.474
2006,-36.5,-11.0,25.881,2.337
2007,-36.0,-11.0,25.718,2.342
2008,-71.0,-11.5,25.288,1.027
2009,-70.5,-11.5,25.239,0.994
2010,-70.0,-11.5,25.153,0.986
2011,-69.5,-11.5,25.014,0.979
2012,-69.0,-11.5,24.895,0.975
2013,-68.5,-11.5,24.901,0.979
2014,-68.0,-11.5,25.057,0.99
2015,-67.5,-11.5,25.261,1.009
2016,-66.0,-11.5,25.557,1.099
2017,-65.5,-11.5,25.626,1.124
2018,-65.0,-11.5,25.681,1.157
2019,-64.5,-11.5,25.696,1.203
2020,-64.0,-11.5,25.748,1.24
2021,-63.5,-11.5,25.793,1.26
2022,-63.0,-11.5,25.849,1.282
2023,-62.5,-11.5,25.957,1.311
2024,-62.0,-11.5,26.237,1.343
2025,-61.5,-11.5,26.619,1.378
2026,-61.0,-11.5,26.231,1.364
2027,-60.5,-11.5,25.626,1.346
2028,-60.0,-11.5,25.368,1.32
2029,-59.5,-11.5,25.303,1.23
2030,-59.0,-11.5,25.23,1.063
2031,-58.5,-11.5,25.275,1.086
2032,-58.0,-11.5,25.552,1.136
2033,-57.5,-11.5,25.755,1.005
2034,-57.0,-11.5,25.674,1.18
2035,-56.5,-11.5,25.665,1.329
2036,-56.0,-11.5,25.744,1.456
2037,-55.5,-11.5,25.818,1.554
2038,-55.0,-11.5,25.747,1.492
2039,-54.5,-11.5,25.688,1.474
2040,-54.0,-11.5,25.621,1.501
2041,-53.5,-11.5,25.561,1.525
2042,-53.0,-11.5,25.61,1.553
2043,-52.5,-11.5,25.675,1.552
2044,-52.0,-11.5,25.849,1.562
2045,-51.5,-11.5,26.141,1.57
2046,-51.0,-11.5,26.734,1.502
2047,-50.5,-11.5,26.808,1.501
2048,-50.0,-11.5,26.451,1.608
2049,-49.5,-11.5,26.382,1.573
2050,-49.0,-11.5,26.082,1.383
2051,-48.5,-11.5,26.105,1.509
2052,-48.0,-11.5,25.864,1.655
2053,-47.5,-11.5,25.649,1.789
2054,-47.0,-11.5,25.212,2.422
2055,-46.5,-11.5,25.236,2.287
2056,-46.0,-11.5,25.256,2.073
2057,-45.5,-11.5,25.422,1.908
