,index,estcodigo,estnome,orgsigla,esttipo,estlongitude,estlatitude,estaltitude,estiniciooperacao
246,485,27845032,LAGES - Rio Caraha,CEMADEN,H,-50.3224,-27.8389,,2016-09-09
247,493,5233732,MOSSORÓ - Rua Margarida Militão,CEMADEN,P,-37.319,-5.228,,2015-06-04
248,494,22724335,BELFORD ROXO- Vila Santa Rita,CEMADEN,P,-43.42256,-22.74901,,2015-06-23
249,495,23624650,SÃO PAULO - Jardim São Roberto,CEMADEN,P,-46.501,-23.622,,2014-07-25
250,496,5823523,NATAL - N. S. do Nazaré/ Lagoa Nova,CEMADEN,P,-35.231,-5.815,,2015-06-10
251,497,22364256,NOVA FRIBURGO - Caledônia2,CEMADEN,P,-42.56,-22.359,,2015-02-10
252,502,21744336,JUIZ DE FORA - Centenário,CEMADEN,P,-43.35647,-21.73886,,2015-06-16
253,503,6113764,PATU - Rua Antônio de Lima,CEMADEN,P,-37.638,-6.112,,2015-06-18
254,504,23784630,SANTO ANDRÉ - Paranapiacaba,CEMADEN,P,-46.303,-23.778,,2014-07-25
255,505,19814027,ARACRUZ - Vila Nova,CEMADEN,P,-40.272,-19.81,,2014-08-06
256,506,22914394,MANGARATIBA - Muriqui,CEMADEN,P,-43.949,-22.919,,2014-08-06
257,508,23114571,CAÇAPAVA - Corpo de Bombeiros,CEMADEN,P,-45.71035,-23.11058,,2015-06-24
258,509,22764311,RIO DE JANEIRO - Ilha de Paquetá,CEMADEN,P,-43.1084,-22.7613,,2015-06-25
259,522,5543581,JOÃO ALFREDO - Secretaria de Sa﫞,CEMADEN,P,-35.814,-5.54,,2015-06-09
260,523,22994343,RIO DE JANEIRO - EM Embaixador Italo Zappa,CEMADEN,P,-43.433,-22.989,,2015-06-30
261,524,22564791,SÃO PEDRO - Portal das Flores,CEMADEN,P,-47.9067,-22.5606,,2015-07-01
262,525,23594832,ITAPETININGA - Rechan,CEMADEN,P,-48.317,-23.595,,2015-07-02
263,526,18484101,ÁGUA DOCE DO NORTE - Vila Nelita,CEMADEN,P,-41.013,-18.476,,2015-07-02
264,530,23284729,ITU - Vila Leis,CEMADEN,P,-47.289,-23.28,,2015-07-06
265,531,23314713,CABREÚVA - Centro,CEMADEN,P,-47.133,-23.307,,2015-07-06
266,532,19584019,ARACRUZ - Jacupemba,CEMADEN,P,-40.187,-19.576,,2015-07-06
267,534,20144025,SERRA - Serra Dourada II,CEMADEN,P,-40.248,-20.137,,2015-07-07
268,535,22674485,SILVEIRAS - E.E. Hildebrando Martins Sodero,CEMADEN,P,-44.85211,-22.6714,,2015-07-07
269,536,22904530,ROSEIRA - Delegacia de Policia,CEMADEN,P,-45.30337,-22.89862,,2015-07-07
270,537,22744512,LORENA - Policia Militar,CEMADEN,P,-45.1237,-22.73684,,2015-07-13
271,538,22834526,POTIM - Policia Militar,CEMADEN,P,-45.25754,-22.83238,,2015-07-13
272,539,22934545,PINDAMONHANGABA - Policia Militar,CEMADEN,P,-45.44793,-22.93113,,2015-07-15
273,540,23044557,TAUBATÉ - Policia Militar,CEMADEN,P,-45.573,-23.03827,,2015-07-15
274,541,20794139,JERÔNIMO MONTEIRO - AC Jeronimo Monteiro,CEMADEN,P,-41.391,-20.78879,,2015-07-15
275,542,21974202,SANTA MARIA MADALENA - Morro das Torres,CEMADEN,P,-42.017,-21.968,,2015-07-20
276,543,23384545,NATIVIDADE DA SERRA - Policia Militar,CEMADEN,P,-45.4459,-23.37792,,2015-07-20
277,544,23014637,PIRACAIA - Dobrada,CEMADEN,P,-46.367,-23.01,,2014-07-25
278,545,23334613,GUARAREMA - ,CEMADEN,P,-46.1311,-23.3384,,2014-12-12
279,567,23394566,PARAIBUNA - ETA,CEMADEN,P,-45.66407,-23.38902,,2015-07-16
280,568,23254569,JAMBEIRO - Centro,CEMADEN,P,-45.69322,-23.25436,,2015-07-15
281,573,28164898,SÃO MARTINHO- Garagem da Prefeitura,CEMADEN,P,-48.98225,-28.16515,,2015-02-27
282,576,23674662,DIADEMA - Taboão2,CEMADEN,P,-46.61972,-23.66592,,2014-07-25
283,602,23284553,REDENÇÃO DA SERRA - Escritorio Sabesp,CEMADEN,P,-45.53335,-23.28365,,2015-07-21
284,609,8723903,BELÉM DO SÃO FRANCISCO- RIACHO PEQUENO - APAC,CEMADEN,P,-39.03228,-8.72275,,2021-04-07
285,628,22674502,HIDRO CAMPBELL -TESTES),CEMADEN,H,-44.99553,-22.67413,,2020-09-01
286,634,25494929,CURITIBA- Escola Municipal M. Clara B. Tesserolli,CEMADEN,P,-49.288,-25.4877,,2015-02-23
287,635,14464845,NIQUELÂNDIA - ,CEMADEN,P,-48.4583,-14.4667,,2015-01-21
288,648,22524298,GUAPIMIRIM - Centro,CEMADEN,H,-42.9752,-22.5184,,2014-08-11
289,666,22664500,TRÊS COROAS - Brasil Raft Park,CEMADEN,P,-50.7719,-29.42525,,2015-07-22
290,667,22934323,RIO DE JANEIRO- Salgueiro,CEMADEN,P,-43.228,-22.929,,2015-07-22
291,668,25544938,ARAUCÁRIA- Escola Municipal Eglé Cordeiro Machado Pinto,CEMADEN,P,-49.3813,-25.5433,897.0,2015-02-23
292,669,25534921,SÃO JOSÉ DOS PINHAIS- Centro,CEMADEN,P,-49.206,-25.534,906.0,2014-07-25
293,672,25554920,SÃO JOSÉ DOS PINHAIS - São Pedro,CEMADEN,P,-49.196,-25.55,906.0,2014-07-25
294,673,25544909,SÃO JOSÉ DOS PINHAIS - Borda do Campo,CEMADEN,P,-49.091,-25.537,906.0,2015-02-05
295,674,25614917,SÃO JOSÉ DOS PINHAIS - São Marcos,CEMADEN,P,-49.169,-25.606,906.0,2014-07-25
296,681,25865037,SÃO MATEUS DO SUL- Pinheirinho,CEMADEN,P,-50.37159,-25.86249,,2016-02-19
297,682,25484915,SÃO JOSÉ DOS PINHAIS- Guatupé,CEMADEN,P,-49.148,-25.484,906.0,2014-07-27
298,683,25214934,ITAPERUÇU- Jardim Itau,CEMADEN,P,-49.335,-25.213,,2014-07-25
299,690,22364253,NOVA FRIBURGO - RJ116-km69,CEMADEN,P,-42.529,-22.361,,2015-07-22
300,691,23094519,LAGOINHA - ETA Sabesp,CEMADEN,P,-45.1892,-23.09318,,2015-07-23
301,692,22294255,NOVA FRIBURGO - Vale dos Pinheiros,CEMADEN,P,-42.548,-22.29,,2015-07-23
302,693,22964361,RIO DE JANEIRO - Escola Municipal Tatiana Chagas Memória,CEMADEN,P,-43.6082,-22.9592,,2015-07-23
303,694,23864640,CUBATÃO - Vila Parise,CEMADEN,P,-46.401,-23.868,,2014-08-11
304,697,21274268,CATAGUASES - Distrito de Glória,CEMADEN,P,-42.681,-21.265,,2015-07-23
305,698,24504786,REGISTRO - Jardim Caicara,CEMADEN,P,-47.862,-24.504,,2015-07-27
306,699,22654360,JAPERI - ESCOLA MUNICIPAL TEOFILO CUNHA,CEMADEN,P,-43.5963,-22.6532,,2015-07-27
307,700,21844288,CACHOEIRAS DE MACACU - Est.RioFriburgo km17,CEMADEN,P,-42.878,-21.844,,2015-07-28
308,708,24084672,MONGAGUÁ - Agua Branca,CEMADEN,P,-46.717,-24.083,,2015-07-28
309,709,22654458,SÃO JOSÉ DO BARREIRO - Delegacia de Policia Civil,CEMADEN,P,-44.57558,-22.64735,,2015-07-28
310,710,22144274,SUMIDOURO - Estrada Municipal SU-02,CEMADEN,P,-42.736,-22.145,,2015-07-30
311,711,22964555,TREMEMBÉ - ETA,CEMADEN,P,-45.54883,-22.96296,,2015-07-30
312,712,22834566,SANTO ANTÔNIO DO PINHAL - EE Desembargador Affonso,CEMADEN,P,-45.66007,-22.83151,,2015-07-30
313,713,21714348,JUIZ DE FORA - Igrejinha,CEMADEN,P,-43.485,-21.707,,2015-07-31
314,714,22434306,PETRÓPOLIS - Estrada Petrópolis/Teresópolis,CEMADEN,P,-43.058,-22.428,,2015-07-31
315,716,21864298,SAPUCAIA - Distrito de Anta,CEMADEN,P,-42.98933,-22.03832,,2015-07-29
316,720,21944260,CARMO - Reta,CEMADEN,P,-42.607,-21.94,,2014-08-06
317,723,19924013,ARACRUZ - Coqueiral,CEMADEN,P,-40.131,-19.919,,2015-02-06
318,732,23594641,SÃO PAULO - Cidade Tiradentes,CEMADEN,P,-46.406,-23.595,,2015-02-05
319,742,9053662,TEREZINHA - APAC,CEMADEN,P,-36.62356,-9.05694,,2021-04-07
320,743,25434918,PINHAIS- Pineville,CEMADEN,P,-49.176,-25.431,,2014-07-25
321,744,25464919,PINHAIS- Weiss¢polis,CEMADEN,P,-49.187,-25.462,,2014-07-25
322,745,25334907,CAMPINA GRANDE DO SUL - Jardim Diamante,CEMADEN,P,-49.079,-25.334,,2014-08-15
323,754,26084978,RIO NEGRO - Bom Jesus,CEMADEN,P,-49.781,-26.085,,2014-07-25
324,758,9976780,RIO BRANCO - AC Oca,CEMADEN,P,-67.80666,-9.97297,,2014-08-12
325,759,8443595,AGRESTINA - AGRESTINA - APAC,CEMADEN,P,-35.95223,-8.44176,,2019-07-07
326,760,22374305,PETRÓPOLIS - Estrada do Cantagalo,CEMADEN,P,-43.046,-22.374,,2015-07-31
327,769,3733860,FORTALEZA - Antonio Bezerra2,CEMADEN,P,-38.598,-3.726,,2015-02-06
328,777,3863863,MARACANAÚ - Maracanaú,CEMADEN,H,-38.6311,-3.8667,,2014-11-28
329,795,8423565,BARRA DE GUABIRABA - BARRA DE GUABIRABA - APAC,CEMADEN,P,-35.65568,-8.42406,,2019-07-07
330,799,23364687,CAJAMAR - Água Fria,CEMADEN,P,-46.872,-23.364,,2014-12-17
331,805,23364489,UBATUBA - Almada,CEMADEN,P,-44.887,-23.364,,2014-07-25
332,806,21464355,SANTOS DUMONT - Centro,CEMADEN,P,-43.554,-21.455,,2014-08-04
333,807,22894271,MARICÁ - Espraido,CEMADEN,P,-42.71,-22.889,,2015-02-05
334,810,22734344,NOVA IGUAÇU - Caioaba,CEMADEN,P,-43.437,-22.734,,2015-02-05
335,811,20464141,MUNIZ FREIRE - Centro,CEMADEN,P,-41.41296,-20.46454,,2019-07-07
336,812,8483554,CORTÊS - CORTES - APAC,CEMADEN,P,-35.5445,-8.47064,,2018-03-15
337,813,7963501,CAMARAGIBE - Aldeia,CEMADEN,P,-35.009,-7.956,,2015-02-05
338,814,21544301,SÃO JOÃO NEPOMUCENO - Santa Rita,CEMADEN,P,-43.014,-21.541,,2014-08-04
339,815,23544694,ITAPEVI - Cidade da Saúde,CEMADEN,P,-46.937,-23.541,,2014-07-25
340,816,20764159,ALEGRE - Celina,CEMADEN,P,-41.594,-20.761,,2014-08-06
341,817,12843835,LAURO DE FREITAS - Rua 2 de Julho,CEMADEN,P,-38.35,-12.839,,2015-02-05
342,818,19824315,JOÃO MONLEVADE - ,CEMADEN,P,-43.158,-19.8283,,2014-12-17
343,820,8693552,ÁGUA PRETA - Bairro D´Ouro,CEMADEN,P,-35.526,-8.694,,2014-08-21
344,821,21884331,MATIAS BARBOSA - Monte Alegre,CEMADEN,P,-43.312,-21.878,,2014-08-04
345,822,3783860,FORTALEZA - Granja Portugal,CEMADEN,P,-38.601,-3.789,,2014-08-12
346,823,23424507,UBATUBA - Perequê-Açu,CEMADEN,P,-45.066,-23.419,,2014-07-25
347,829,23334674,CAIEIRAS - ,CEMADEN,P,-46.7492,-23.3303,,2014-12-22
348,830,21874332,MATIAS BARBOSA - Matias Barbosa,CEMADEN,H,-43.3236,-21.872,,2015-08-01
349,831,20214027,SERRA - Carapina,CEMADEN,P,-40.268,-20.214,,2015-02-06
350,832,20694202,CARANGOLA - ,CEMADEN,P,-42.0241,-20.6989,,2014-12-18
351,838,22724355,QUEIMADOS - Santa Catarina,CEMADEN,P,-43.556,-22.724,,2014-08-06
352,839,22524323,PETRÓPOLIS - Rua Amazonas/Quitandinha,CEMADEN,P,-43.223,-22.529,,2014-08-06
353,840,21984237,CANTAGALO - Felipe João,CEMADEN,P,-42.365,-21.981,,2015-02-05
354,841,23544524,UBATUBA - Maranduba,CEMADEN,P,-45.237,-23.541,,2014-07-25
355,842,22274280,TERESÓPOLIS - Bonsucesso,CEMADEN,P,-42.796,-22.275,,2015-02-05
356,845,18554034,NOVA VENÉCIA - Boa Esperança,CEMADEN,P,-40.34,-18.559,,2014-08-06
357,846,12843833,LAURO DE FREITAS - Areia Branca,CEMADEN,P,-38.337,-12.841,,2014-08-06
358,847,19934059,SANTA TERESA - Centro,CEMADEN,P,-40.597,-19.936,,2014-08-06
359,849,22914298,NITERÓI - Varzea das Moscas,CEMADEN,P,-42.985,-22.908,,2015-02-05
360,850,22934438,ANGRA DOS REIS - Bracuí,CEMADEN,P,-44.387,-22.933,,2014-08-06
361,851,22264273,TERESÓPOLIS - Vieira,CEMADEN,P,-42.737,-22.262,,2014-08-06
362,852,23534525,UBATUBA - Sertão da Quina,CEMADEN,P,-45.246,-23.53,,2014-07-25
363,853,8813593,SÃO BENEDITO DO SUL - Centro,CEMADEN,P,-35.932,-8.812,,2014-08-21
364,854,23024429,ANGRA DOS REIS - Mombaça,CEMADEN,P,-44.291,-23.017,,2015-02-05
365,855,27085228,SEARA- São Rafael,CEMADEN,P,-52.28532,-27.08402,,2015-02-27
366,858,7123484,JOÃO PESSOA - Tambauzinho,CEMADEN,P,-34.847,-7.124,,2014-12-23
367,860,24214687,ITANHAÉM - São Fernando,CEMADEN,P,-46.87,-24.214,,2015-07-28
368,861,20364066,DOMINGOS MARTINS - AC Domingos Martins,CEMADEN,P,-40.66,-20.36,,2015-04-05
369,862,16195597,BARÃO DE MELGAÇO - Estação de Tratamento de Água,CEMADEN,P,-55.96536,-16.19154,,2015-08-17
370,863,29585006,TERRA DE AREIA - Centro,CEMADEN,P,-50.065,-29.581,,2014-07-29
371,864,29825114,SAPUCAIA DO SUL - Vargas,CEMADEN,P,-51.136,-29.823,,2014-07-29
372,865,29635082,PAROBÉ - Para¡so,CEMADEN,P,-50.815,-29.629,,2014-07-29
373,866,23224472,PARATY - Vila Colonial,CEMADEN,P,-44.727,-23.223,,2014-08-06
374,867,22564268,CACHOEIRAS DE MACACU - Japiúba,CEMADEN,P,-42.686,-22.562,,2014-08-06
375,868,22224309,AREAL - SAAESA,CEMADEN,P,-43.092,-22.227,,2014-08-06
376,869,22524322,PETRÓPOLIS - Rua Araruama/Quitandinha,CEMADEN,P,-43.22,-22.52,,2014-08-06
377,870,22054320,COMENDADOR LEVY GASPARIAN - Bairro Reta,CEMADEN,P,-43.207,-22.053,,2014-08-06
378,871,22934311,NITERÓI - Jurujuba,CEMADEN,P,-43.116,-22.932,,2014-08-06
379,872,22104319,TRÊS RIOS - Vila Isabel,CEMADEN,P,-43.192,-22.107,,2014-08-06
380,884,21894270,ALÉM PARAÍBA - Além Paraíba,CEMADEN,P,-42.69955,-21.88558,,2014-08-04
381,885,20844112,CACHOEIRO DE ITAPEMIRIM - Guandu,CEMADEN,P,-41.122,-20.845,,2014-08-06
382,890,28144911,RIO FORTUNA- Centro,CEMADEN,P,-49.108,-28.136,,2014-07-25
383,891,7154870,SANTA FÉ DO ARAGUAIA- Prefeitura Municipal,CEMADEN,P,-48.69083,-7.14869,,2015-04-08
384,892,20154420,BRUMADINHO - Brumadinho,CEMADEN,H,-44.2009,-20.1409,,2017-02-01
385,894,8803562,XEXÉU - Centro,CEMADEN,P,-35.627,-8.805,,2014-08-21
386,895,20254026,VITÓRIA - Jardim Camburi,CEMADEN,P,-40.268,-20.257,,2014-08-06
387,896,22704329,DUQUE DE CAXIAS - Pilar,CEMADEN,P,-43.292,-22.701,,2014-08-06
388,897,20954378,CARANDAÍ - Ponte Chave,CEMADEN,P,-43.783,-20.952,,2014-08-04
389,898,21714341,JUIZ DE FORA - Nova Era,CEMADEN,P,-43.41222,-21.70861,,2014-08-04
390,899,20204410,BRUMADINHO - Aranha,CEMADEN,P,-44.105,-20.196,,2014-08-04
391,900,22984421,ANGRA DOS REIS - Monsuaba2,CEMADEN,P,-44.218,-22.987,,2014-08-06
392,901,19514062,COLATINA - Maria das Graças,CEMADEN,P,-40.619,-19.512,,2015-02-06
393,902,22774632,EXTREMA - PSF Furnas,CEMADEN,P,-46.322,-22.772,,2014-08-04
394,903,5173733,MOSSORÓ - Marechal Floriano,CEMADEN,P,-37.331,-5.178,,2014-08-11
395,904,29545006,TRÊS FORQUILHAS - Centro,CEMADEN,P,-50.063,-29.538,,2014-07-29
396,905,30005120,PORTO ALEGRE - Navegantes,CEMADEN,P,-51.202,-30.002,,2014-07-29
397,906,20054020,SERRA - Nova Almeida,CEMADEN,P,-40.201,-20.056,,2014-08-06
398,907,18754089,BARRA DE SÃO FRANCISCO - Centro,CEMADEN,P,-40.893,-18.757,,2014-08-06
399,908,24164676,ITANHAÉM - Nossa Senhora Sion,CEMADEN,P,-46.759,-24.161,,2015-07-28
400,909,25554916,SÃO JOSÉ DOS PINHAIS - Quississana,CEMADEN,P,-49.156,-25.548,906.0,2014-07-25
401,910,20124031,SERRA - Centro,CEMADEN,P,-40.307,-20.125,,2015-02-06
402,911,9163603,UNIÃO DOS PALMARES - Centro,CEMADEN,P,-36.032,-9.161,,2014-08-11
403,912,21964201,SANTA MARIA MADALENA - Morro das Torres,CEMADEN,P,-42.017,-21.968,,2014-08-06
404,913,22304254,NOVA FRIBURGO - Olaria,CEMADEN,P,-42.542,-22.308,,2014-08-06
405,914,22704345,NOVA IGUAÇU - Jardim Ocidental,CEMADEN,P,-43.455,-22.709,,2014-08-06
406,915,21124288,UBÁ - Aeroporto,CEMADEN,P,-42.885,-21.118,,2014-08-04
407,916,21114418,TIRADENTES - Pacu,CEMADEN,P,-44.179,-21.109,,2014-08-04
408,917,20074399,NOVA LIMA - Jardim Canad ,CEMADEN,P,-43.988,-20.071,,2014-08-04
409,918,21764339,JUIZ DE FORA - Caiçaras,CEMADEN,P,-43.392,-21.76,,2014-08-04
410,919,21204377,BARBACENA - São Francisco,CEMADEN,P,-43.77,-21.201,,2014-08-04
411,920,21114424,SÃO JOÃO DEL REI - Fábricas,CEMADEN,P,-44.244,-21.111,,2014-08-04
412,921,21514332,PIAU - Centro,CEMADEN,P,-43.317,-21.507,,2014-08-04
413,922,19884366,CAETÉ - Cidade Jardim,CEMADEN,P,-43.658,-19.878,,2014-08-04
414,926,22384313,PETRÓPOLIS - Itaipava,CEMADEN,P,-43.132,-22.388,,2014-08-06
415,927,22534318,PETRÓPOLIS - Saldanha Marinho,CEMADEN,P,-43.187,-22.534,,2014-08-09
416,928,23504669,SÃO PAULO - Vila Leopoldina,CEMADEN,P,-46.73533,-23.5351,,2015-08-28
417,929,22034236,CORDEIRO - Duas Barras,CEMADEN,P,-42.35958,-22.02632,,2015-07-20
418,930,5583937,SENADOR POMPEU - Centro,CEMADEN,P,-39.378,-5.589,,2014-08-13
419,931,22344251,NOVA FRIBURGO - Mury2,CEMADEN,P,-42.512,-22.344,,2014-08-06
420,932,5203930,QUIXERAMOBIM - Centro,CEMADEN,P,-39.302,-5.198,,2015-02-06
421,933,10513749,RIBEIRÓPOLIS - RIBEIROPOLIS,CEMADEN,P,-37.49352,-10.51383,,2015-01-07
422,934,22704316,MAGÉ - Maua,CEMADEN,P,-43.166,-22.709,,2014-08-06
423,935,3944292,BURITI - Prefeitura Municipal,CEMADEN,P,-42.92467,-3.94254,,2015-08-17
424,936,23784561,SÃO SEBASTIÃO - Boicucanga,CEMADEN,P,-45.612,-23.777,,2014-07-25
425,937,22914336,RIO DE JANEIRO - Tanque Jacarepagua,CEMADEN,P,-43.361,-22.918,,2014-08-06
426,938,23554661,SÃO PAULO - AC Almeida Lima,CEMADEN,P,-46.60861,-23.55196,,2014-07-25
427,940,23534663,SÃO PAULO - Luz,CEMADEN,P,-46.63253,-23.53102,,2014-07-25
428,941,22334304,PETRÓPOLIS - Vale do Cuiabá2,CEMADEN,P,-43.047,-22.336,,2014-08-13
429,942,23664552,CARAGUATATUBA - Fazenda Serra Mar,CEMADEN,P,-45.518,-23.661,,2014-07-25
430,943,23444679,SÃO PAULO - Jardim Anhanguera,CEMADEN,P,-46.788,-23.44,,2015-02-05
431,944,24104837,RIBEIRÃO GRANDE - Centro,CEMADEN,P,-48.365,-24.096,,2015-02-05
432,945,23544643,SÃO PAULO - José Bonifácio,CEMADEN,P,-46.439,-23.547,,2014-08-11
433,946,23684662,DIADEMA - Centro,CEMADEN,P,-46.625,-23.68,,2014-07-25
434,947,22564305,MAGÉ - Santo Aleixo,CEMADEN,P,-43.052,-22.562,,2014-08-06
435,948,14854084,VITÓRIA DA CONQUISTA - Centro,CEMADEN,P,-40.839,-14.852,,2015-02-05
436,949,20344029,VILA VELHA - Divino Espirito Santo,CEMADEN,P,-40.292,-20.345,,2014-08-06
437,950,27694933,ALFREDO WAGNER- Centro,CEMADEN,P,-49.33,-27.686,,2014-07-25
438,951,27744939,ALFREDO WAGNER- Lomba alta,CEMADEN,P,-49.387,-27.737,,2014-07-25
439,952,27004911,BLUMENAU- Nova Rússia,CEMADEN,P,-49.1,-26.999,,2014-07-25
440,953,26235271,PATO BRANCO - São João,CEMADEN,P,-52.713,-26.234,,2014-07-25
441,954,26724907,BLUMENAU- Vila Itoupava,CEMADEN,P,-49.066,-26.723,,2014-07-25
442,955,27204907,BOTUVERÁ- Centro,CEMADEN,P,-49.073,-27.197,,2014-07-25
443,956,26435132,GENERAL CARNEIRO - Centro,CEMADEN,P,-51.317,-26.428,,2014-07-25
444,957,27074891,BRUSQUE- Steffen,CEMADEN,P,-48.905,-27.074,,2015-02-05
445,958,22244264,NOVA FRIBURGO - Conquista,CEMADEN,P,-42.649,-22.24,,2014-08-06
446,959,25194931,RIO BRANCO DO SUL - Centro,CEMADEN,P,-49.313,-25.193,,2014-07-25
447,960,22654501,CACHOEIRA PAULISTA - TESTE V3,CEMADEN,P,-45.01025,-22.65682,,2020-05-12
448,961,22584316,MAGÉ - Pau Grande,CEMADEN,P,-43.166,-22.586,,2014-08-06
449,962,23114425,ANGRA DOS REIS - Praia de Bananal,CEMADEN,P,-44.248,-23.109,,2015-02-05
450,963,25494886,MORRETES - América de Baixo,CEMADEN,P,-48.855,-25.49,8.48,2014-07-25
451,964,21894271,ALÉM PARAÍBA - Campo Alegre,CEMADEN,P,-42.713,-21.888,,2014-08-04
452,965,5843527,NATAL - Guarapés I,CEMADEN,P,-35.276,-5.842,,2014-08-11
453,966,23954636,SANTOS - Nova Cintra,CEMADEN,P,-46.356,-23.947,,2014-07-25
454,968,21774349,JUIZ DE FORA - Humaitá,CEMADEN,P,-43.49,-21.77,,2014-08-04
455,972,19484067,COLATINA - Carlos Germano,CEMADEN,P,-40.673,-19.486,,2014-08-06
456,973,8283503,CABO DE SANTO AGOSTINHO - Torrinha,CEMADEN,P,-35.033,-8.287,,2014-08-26
457,974,22544330,DUQUE DE CAXIAS - Xerem,CEMADEN,P,-43.302,-22.549,,2014-10-08
458,976,27574864,SÃO JOSÉ - Ipiranga,CEMADEN,P,-48.643,-27.571,,2014-07-25
459,977,27044962,PRESIDENTE GETÚLIO - Jardim Otilene,CEMADEN,P,-49.617,-27.043,,2014-07-25
460,978,26905009,RIO DO CAMPO - Taiozinho,CEMADEN,P,-50.093,-26.896,,2014-07-25
461,979,26864928,TIMBÓ - Araponguinhas,CEMADEN,P,-49.278,-26.858,,2014-07-25
462,980,27634852,FLORIANÓPOLIS - Costeira do Pirajubaé,CEMADEN,P,-48.522,-27.634,,2014-07-25
463,981,27004910,BLUMENAU - Progresso2,CEMADEN,P,-49.099,-26.995,,2014-07-25
464,982,26945019,RIO DO CAMPO - Ribeirão Carneiro,CEMADEN,P,-50.194,-26.942,,2014-07-25
465,983,26894906,BLUMENAU - Nova Esperança,CEMADEN,P,-49.055,-26.891,,2014-07-25
466,984,26784936,BENEDITO NOVO - Centro,CEMADEN,P,-49.365,-26.782,,2014-07-25
467,985,22834327,RIO DE JANEIRO - Penha,CEMADEN,P,-43.279,-22.839,,2014-08-06
468,986,22664312,MAGÉ - Surui,CEMADEN,P,-43.12,-22.664,,2014-08-06
469,987,7253592,CAMPINA GRANDE - Cruzeiro,CEMADEN,P,-35.917,-7.249,,2015-04-10
470,988,22934710,CAMPINAS - Vila Rica,CEMADEN,P,-47.096,-22.935,,2015-02-05
471,989,23464658,SÃO PAULO - Jardim Guapira,CEMADEN,P,-46.584,-23.457,,2015-02-05
472,990,27124892,BRUSQUE- Azambuja,CEMADEN,P,-48.923,-27.12,,2014-07-25
473,991,26575233,ABELARDO LUZ - Centro,CEMADEN,P,-52.326,-26.565,,2015-02-05
474,992,2884012,ACARAÚ - Centro,CEMADEN,P,-40.11973,-2.87902,,2016-01-21
475,993,26434924,CORUPÁ- Corupá,CEMADEN,H,-49.2401,-26.429,,2014-10-19
476,994,27134894,BRUSQUE- Souza Cruz,CEMADEN,P,-48.939,-27.131,,2014-07-25
477,995,22764623,ITAPEVA - COPASA,CEMADEN,P,-46.225,-22.762,,2015-02-05
478,997,22864523,APARECIDA - Rua Benedito Garcia dos Reis,CEMADEN,P,-45.225,-22.86,,2015-02-05
479,999,23584675,SÃO PAULO - Jardim Paulistano,CEMADEN,P,-46.751,-23.582,,2015-02-05
480,1000,9133704,ÁGUAS BELAS - Garanhuns,CEMADEN,P,-37.037,-9.128,,2015-02-05
481,1003,8533770,IBIMIRIM - Lages,CEMADEN,P,-37.697,-8.533,,2015-02-05
482,1004,7993494,RECIFE - Guabiraba,CEMADEN,P,-34.936,-7.994,,2015-02-05
483,1005,23224585,SÃO JOSÉ DOS CAMPOS - Residencial Flamboyant,CEMADEN,P,-45.852,-23.216,,2014-07-28
484,1006,27134889,BRUSQUE - Poço Fundo,CEMADEN,P,-48.886,-27.134,,2014-07-25
485,1007,27084862,ITAPEMA - Alto São Bento,CEMADEN,P,-48.618,-27.085,,2014-07-25
486,1008,27074890,BRUSQUE - Steffen,CEMADEN,P,-48.905,-27.074,,2014-07-25
487,1009,26914882,ILHOTA - Rua Inês Eufrásia de Jesus,CEMADEN,P,-48.815,-26.911,,2014-07-25
488,1010,27104870,CAMBORIÚ - Macacos,CEMADEN,P,-48.699,-27.105,,2014-07-25
489,1012,30165120,PORTO ALEGRE - Hipica,CEMADEN,P,-51.2,-30.159,,2014-07-29
490,1013,21014285,VISCONDE DO RIO BRANCO - Visconde do Rio Branco,CEMADEN,H,-42.8415,-21.0106,,2017-03-01
491,1014,23724639,RIO GRANDE DA SERRA - Vila Lopes,CEMADEN,P,-46.392,-23.729,,2014-11-18
492,1015,7973507,SÃO LOURENÇO DA MATA - Tiúma,CEMADEN,P,-35.073,-7.979,,2014-08-26
493,1016,24714757,IGUAPE - Rocio,CEMADEN,P,-47.568,-24.713,,2014-07-25
494,1021,26744869,BALNEÁRIO PIÇARRAS - Itacolomi,CEMADEN,P,-48.694,-26.735,,2014-07-25
495,1022,26245108,PORTO UNIÃO - Centro,CEMADEN,P,-51.084,-26.236,,2014-07-25
496,1023,26284886,JOINVILLE - Costa e Silva,CEMADEN,P,-48.865,-26.279,,2014-07-25
497,1024,26684917,POMERODE - Texto Alto I,CEMADEN,P,-49.173,-26.685,,2014-07-25
498,1025,26914886,ILHOTA - Pocinho,CEMADEN,P,-48.86,-26.906,,2014-07-25
499,1026,26684869,BARRA VELHA - Comunidade Pedras Brancas,CEMADEN,P,-48.693,-26.677,,2014-07-25
500,1027,27024964,PRESIDENTE GETÚLIO - Rua Caminho Pinheiro,CEMADEN,P,-49.635,-27.024,,2014-07-25
501,1028,26414924,CORUPÁ - Rua Ano Bom,CEMADEN,P,-49.235,-26.411,,2014-07-25
502,1029,27825028,LAGES - São Miguel,CEMADEN,P,-50.283,-27.816,,2014-07-25
503,1030,26934896,GASPAR - Centro,CEMADEN,P,-48.957,-26.931,,2014-07-25
